#time,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0003a,driver_0003b,driver_0004a,driver_0004b,Out_0012a,Out_0012b,Out_0021a,Out_0021b
11,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.689051e-03,-1.309622e-02,-7.639518e-01,3.534467e-01,-1.022315e-02,-1.161472e-02,-3.448427e-01,5.341432e-01,-6.476119e-01,7.385486e-02,1.871657e-02,-3.510352e-03,-7.640522e-01,3.530764e-01,-5.351798e-01,-5.807211e-01,-9.316981e-02,6.412623e-02,-1.696425e-02,-1.541981e-02,-1.058245e-01,-1.046415e-01,-9.336621e-02,-8.240022e-02,-6.676582e-02,-8.894682e-02,-3.449615e-01,8.287215e-01,-7.624068e-01,3.539459e-01,-1.302468e-02,-2.107676e-02,-4.374117e-01,-6.622270e-01,-3.487696e-01,8.303367e-01,6.631588e-02,4.422076e-02,-3.440282e-01,8.287138e-01,-2.453796e-02,-2.392163e-02,-1.128931e-01,-1.025450e-01,-3.484666e-01,8.242917e-01,-3.445002e-01,8.287325e-01,-7.638353e-01,3.545267e-01,-7.635473e-01,3.547672e-01,-1.021317e-01,-1.040340e-01,-7.638788e-01,3.541214e-01,-3.457353e-01,8.290391e-01,-2.307302e-01,7.869102e-01,-8.866104e-01,3.454434e-01,-9.647304e-02,-7.321400e-02,3.581328e-01,-6.426933e-01,7.228240e-02,-7.077141e-01,7.449110e-01,-6.081444e-01,4.202319e-01,-8.121169e-01,8.723944e-01,-3.928407e-01,6.295421e-01,-7.178256e-01,7.956360e-01,-8.042220e-03,7.170936e-01,-2.631188e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-5.364218e-01,-5.816334e-01,-4.389666e-01,-6.632783e-01
12,-1,-1,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,2,2,1,1,-2,-2,-2,-2,1,1,-1,-1,1,1,-2,-2,-1,-1,2,2,1,1,1,1,1,1,-1,-1,2,2,2,2,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.812815e-02,4.801181e-02,-7.639585e-01,3.540360e-01,1.825482e-01,1.401853e-01,-3.830777e-01,6.573032e-01,-6.999823e-01,1.761386e-01,2.309199e-01,2.008340e-01,-7.643591e-01,3.551985e-01,-4.736784e-01,-5.351330e-01,-1.386633e-01,1.751254e-01,4.677623e-02,4.483667e-02,-1.275022e-01,-1.307492e-01,-7.621979e-02,-6.894874e-02,-4.984779e-02,-7.073289e-02,-3.430798e-01,8.275960e-01,-7.110133e-01,3.110802e-01,2.261426e-02,1.299412e-02,-3.757268e-01,-5.943355e-01,-3.499504e-01,8.139479e-01,1.012200e-01,9.338165e-02,-3.399339e-01,8.088936e-01,5.556073e-03,-6.596906e-04,-2.533655e-01,-7.538191e-02,-3.450200e-01,8.404815e-01,-3.414262e-01,8.060417e-01,-7.266897e-01,3.348604e-01,-7.139151e-01,3.104858e-01,-1.196685e-01,-1.167711e-01,-7.656303e-01,3.544002e-01,-3.453583e-01,8.283821e-01,-2.337587e-01,7.856454e-01,-8.507644e-01,2.920507e-01,-1.236561e-01,-1.223947e-01,3.269393e-01,-6.141809e-01,7.768548e-02,-6.735723e-01,6.829067e-01,-5.674976e-01,3.633371e-01,-7.544594e-01,8.317021e-01,-3.636625e-01,5.586240e-01,-6.194896e-01,7.888345e-01,-3.220931e-02,6.566865e-01,-2.502546e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-4.748942e-01,-5.359847e-01,-3.772066e-01,-5.952948e-01
13,0,0,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,0,0,0,0,0,0,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.392789e-01,7.411499e-01,-7.636837e-01,3.547495e-01,3.379641e-01,3.890960e-01,-3.466303e-01,8.437274e-01,-7.480281e-01,3.134239e-01,4.198765e-01,5.294390e-01,-7.644465e-01,3.563703e-01,-4.196702e-01,-4.530268e-01,-3.468795e-01,8.101682e-01,-4.241997e-01,4.437988e-01,-6.752858e-01,2.673423e-01,-5.543463e-02,-4.948849e-02,-3.083405e-02,-5.031562e-02,-3.465991e-01,8.287403e-01,-6.651714e-01,2.801204e-01,6.603313e-02,5.647191e-02,-3.107582e-01,-5.375821e-01,-3.551258e-01,8.068004e-01,-3.710348e-01,7.919086e-01,-3.433447e-01,8.010180e-01,4.475393e-02,3.337175e-02,-6.700374e-01,2.673477e-01,-3.443122e-01,8.297661e-01,-3.491448e-01,7.938787e-01,-6.917882e-01,3.179344e-01,-6.669560e-01,2.745949e-01,-6.757380e-01,2.586913e-01,-7.661741e-01,3.548412e-01,-3.443683e-01,8.286401e-01,-2.359189e-01,7.868588e-01,-8.147976e-01,2.480491e-01,-6.291278e-01,9.036649e-02,2.548692e-01,-4.927771e-01,9.952294e-02,-6.405341e-01,5.339464e-01,-4.633559e-01,3.336003e-01,-6.582767e-01,7.826431e-01,-3.735776e-01,5.027326e-01,-5.759144e-01,7.893554e-01,-6.642555e-02,5.813752e-01,-1.902530e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-4.206094e-01,-4.542589e-01,-3.116424e-01,-5.394982e-01
14,1,1,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,2,2,-1,-1,-2,-2,-2,-2,-1,-1,1,1,-1,-1,-2,-2,1,1,2,2,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.266789e-01,7.817818e-01,-7.705789e-01,3.531080e-01,3.909229e-01,4.281091e-01,-3.468577e-01,8.351768e-01,-7.549147e-01,3.298329e-01,4.689266e-01,5.743076e-01,-7.637960e-01,3.552126e-01,-2.057554e-01,-1.647417e-01,-3.463822e-01,8.144760e-01,-3.970318e-01,4.564722e-01,-7.268534e-01,2.923776e-01,-9.182558e-03,-7.837179e-03,1.905617e-03,-5.941550e-03,-1.406345e-01,7.490383e-01,-1.192276e-01,-1.033765e-01,8.383689e-02,7.649959e-02,-1.610566e-01,-2.046402e-01,1.167612e-01,1.209297e-01,-3.565376e-01,8.111581e-01,1.206444e-01,1.240455e-01,6.484816e-02,5.092180e-02,-7.156686e-01,3.054785e-01,-3.451756e-01,8.294328e-01,1.061552e-01,2.687113e-01,-1.681733e-01,1.413729e-01,-1.103946e-01,-8.275679e-02,-7.143058e-01,2.922122e-01,-5.981468e-01,3.735420e-01,-3.532739e-01,8.308569e-01,-2.099566e-02,1.590812e-01,-4.990520e-01,-6.026422e-02,-6.429060e-01,6.896837e-02,-8.858230e-02,-9.272467e-02,-9.032823e-02,-8.868900e-02,-1.338759e-02,-1.862136e-02,-1.437603e-02,-1.450198e-02,4.323017e-02,3.786751e-02,4.467126e-02,4.416589e-02,1.838714e-01,1.653396e-01,1.772732e-01,1.869641e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-2.066746e-01,-1.660749e-01,-1.617968e-01,-2.065523e-01
15,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.247014e-01,7.894157e-01,-7.656434e-01,3.539244e-01,4.549576e-01,4.612559e-01,-3.459090e-01,8.287798e-01,-7.639753e-01,3.532793e-01,5.227908e-01,6.243835e-01,-7.636231e-01,3.541747e-01,1.099914e-02,8.953374e-03,-3.477325e-01,8.299856e-01,-3.530717e-01,4.340816e-01,-7.798510e-01,3.349416e-01,2.479290e-02,1.983566e-02,3.113365e-02,2.857935e-02,-9.473045e-02,7.292240e-01,-1.054481e-01,-9.503882e-02,1.006870e-01,9.431401e-02,1.341896e-02,1.250547e-02,9.311103e-02,9.379937e-02,-3.573365e-01,8.376700e-01,9.567083e-02,9.903340e-02,8.147273e-02,6.381604e-02,-7.639373e-01,3.509511e-01,-3.452135e-01,8.287075e-01,1.075488e-01,1.598062e-01,-6.750158e-02,1.079613e-01,-8.992349e-02,-8.419915e-02,-7.623624e-01,3.365424e-01,-5.230441e-01,3.613922e-01,-3.556047e-01,8.318937e-01,-5.833504e-03,9.434319e-02,-4.201352e-01,-1.433962e-01,-6.436770e-01,4.804338e-02,6.826413e-03,5.578350e-03,7.852979e-03,7.598641e-03,7.115362e-03,5.774260e-03,7.592869e-03,7.749705e-03,1.644945e-02,1.289158e-02,1.600655e-02,1.759898e-02,9.497204e-02,7.200601e-02,8.241743e-02,9.855069e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.008735e-02,7.489281e-03,1.280375e-02,1.056698e-02
16,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.247014e-01,7.894156e-01,-7.656435e-01,3.539244e-01,4.549576e-01,4.612559e-01,-3.459090e-01,8.287798e-01,-7.639753e-01,3.532793e-01,5.227908e-01,6.243835e-01,-7.636231e-01,3.541747e-01,1.099914e-02,8.953373e-03,-3.477325e-01,8.299856e-01,-3.530716e-01,4.340814e-01,-7.798510e-01,3.349416e-01,2.479290e-02,1.983566e-02,3.113365e-02,2.857935e-02,-9.473052e-02,7.292241e-01,-1.054481e-01,-9.503882e-02,1.006870e-01,9.431401e-02,1.341896e-02,1.250547e-02,9.311103e-02,9.379937e-02,-3.573365e-01,8.376700e-01,9.567083e-02,9.903341e-02,8.147273e-02,6.381604e-02,-7.639373e-01,3.509511e-01,-3.452135e-01,8.287075e-01,1.075488e-01,1.598062e-01,-6.750157e-02,1.079615e-01,-8.992349e-02,-8.419915e-02,-7.623624e-01,3.365424e-01,-5.230443e-01,3.613924e-01,-3.556047e-01,8.318937e-01,-5.833503e-03,9.434319e-02,-4.201352e-01,-1.433962e-01,-6.436769e-01,4.804329e-02,6.826413e-03,5.578350e-03,7.852979e-03,7.598640e-03,7.115362e-03,5.774260e-03,7.592869e-03,7.749704e-03,1.644945e-02,1.289158e-02,1.600655e-02,1.759898e-02,9.497204e-02,7.200601e-02,8.241743e-02,9.855069e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.008735e-02,7.489281e-03,1.280375e-02,1.056698e-02
17,2,2,1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,1,1,-2,-2,-1,-1,-1,-1,-2,-2,2,2,-2,-2,-1,-1,2,2,1,1,-2,-2,-2,-2,-2,-2,2,2,1,1,1,1,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.820127e-01,8.013645e-01,-7.057003e-01,3.130053e-01,8.109098e-02,2.738332e-01,-3.441248e-01,8.062972e-01,-7.265176e-01,3.324096e-01,2.827294e-01,3.536450e-01,-7.159217e-01,3.080661e-01,1.398667e-01,1.313855e-01,-3.486346e-01,8.294926e-01,-4.504350e-01,4.044707e-01,-7.890850e-01,3.137747e-01,7.360903e-02,7.018808e-02,9.014950e-02,8.162294e-02,-7.458554e-02,6.787698e-01,-1.057895e-01,-9.558905e-02,1.320961e-01,1.163697e-01,1.397265e-01,1.425699e-01,9.291749e-02,9.354784e-02,-3.656375e-01,8.477062e-01,9.534886e-02,9.867543e-02,7.189993e-02,8.405444e-02,-7.656290e-01,3.495692e-01,-3.438916e-01,8.099937e-01,1.073403e-01,1.574138e-01,-7.361137e-02,6.836841e-02,-9.092320e-02,-8.633821e-02,-7.609746e-01,3.263955e-01,-4.582736e-01,2.942063e-01,-3.423041e-01,8.098747e-01,-5.958515e-03,9.419132e-02,-4.203050e-01,-1.436255e-01,-6.656044e-01,2.337856e-02,2.367437e-01,1.891171e-01,1.934749e-01,2.385164e-01,4.329238e-02,3.572529e-02,3.819691e-02,4.417503e-02,2.739438e-02,2.263456e-02,2.597705e-02,2.862670e-02,9.952985e-02,7.624109e-02,8.674387e-02,1.031408e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.390651e-01,1.300375e-01,1.392694e-01,1.407988e-01
18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,-2,-2,0,0,0,0,-2,-2,2,2,-2,-2,0,0,2,2,0,0,-2,-2,-2,-2,-2,-2,2,2,0,0,0,0,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.647569e-01,7.325865e-01,-6.570190e-01,2.907683e-01,-7.184993e-01,4.482246e-01,-3.486637e-01,7.934071e-01,-6.882813e-01,3.168280e-01,-2.623909e-01,7.298645e-01,-6.777056e-01,2.675238e-01,-2.488831e-01,5.649095e-01,-3.514950e-01,8.369151e-01,-7.781099e-01,3.608454e-01,-8.117010e-01,2.482395e-01,-5.245397e-01,5.379818e-01,-3.021548e-01,8.142406e-01,-5.979840e-03,5.533407e-01,-1.057228e-01,-9.553766e-02,-3.564446e-01,8.077174e-01,-9.603447e-02,7.747274e-01,9.300686e-02,9.356013e-02,-3.878929e-01,8.061078e-01,9.508756e-02,9.735124e-02,-6.364967e-01,5.006179e-01,-7.653178e-01,3.435359e-01,-3.568295e-01,8.058228e-01,1.006429e-01,1.048704e-01,-7.073462e-02,8.717510e-02,-9.085895e-02,-8.596200e-02,-7.579405e-01,2.864865e-01,-4.122994e-01,2.850710e-01,-2.679400e-01,7.865896e-01,-5.850487e-03,9.429901e-02,-4.202272e-01,-1.435510e-01,-7.025840e-01,-2.362164e-02,4.051485e-01,4.296835e-01,3.286986e-01,5.750092e-01,8.072551e-02,6.898761e-02,6.389690e-02,8.071755e-02,3.722751e-02,3.192203e-02,3.327774e-02,3.775523e-02,1.030441e-01,7.970063e-02,8.951155e-02,1.064094e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-2.495220e-01,5.638052e-01,-9.626452e-02,7.732417e-01
19,2,2,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,2,2,2,2,2,2,1,1,1,1,-1,-1,-2,-2,1,1,1,1,-2,-2,2,2,-2,-2,1,1,2,2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.930580e-01,7.075255e-01,-1.080717e-01,-1.049845e-01,-7.550053e-01,4.544468e-01,1.048244e-01,2.688062e-01,-1.691459e-01,1.398844e-01,-2.950157e-01,7.305049e-01,-1.101438e-01,-8.292395e-02,-3.020118e-01,6.425651e-01,-1.448472e-01,7.586201e-01,-7.983814e-01,3.096025e-01,-8.106528e-01,2.436737e-01,-6.166787e-01,6.281168e-01,-2.895705e-01,8.366815e-01,1.298802e-01,1.159104e-01,-1.066564e-01,-9.706250e-02,-3.599776e-01,8.108066e-01,-5.922268e-02,7.661165e-01,9.210731e-02,9.217434e-02,-3.989851e-01,7.996763e-01,9.285438e-02,9.360550e-02,-7.166835e-01,5.494571e-01,-5.973325e-01,3.618928e-01,1.200059e-01,1.233253e-01,9.390292e-02,7.687125e-02,-8.977042e-02,-6.309771e-02,-9.363005e-02,-9.196827e-02,-7.653526e-01,2.835643e-01,-1.287798e-01,-1.003186e-01,1.195228e-01,1.196612e-01,-6.289895e-03,9.368830e-02,-4.206575e-01,-1.441592e-01,-6.991995e-01,-4.583256e-02,4.826069e-01,5.319993e-01,3.896886e-01,6.269662e-01,9.383788e-02,8.149521e-02,7.351527e-02,9.265253e-02,4.111062e-02,3.564106e-02,3.629425e-02,4.137626e-02,1.045983e-01,8.122350e-02,9.078897e-02,1.078766e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-3.020691e-01,6.417517e-01,-5.879617e-02,7.648910e-01
20,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8.358545e-01,6.751437e-01,-9.003540e-02,-8.919623e-02,-8.160663e-01,4.798331e-01,1.071094e-01,1.601057e-01,-6.783695e-02,1.058188e-01,-3.310023e-01,7.475135e-01,-8.751320e-02,-8.340315e-02,-3.245326e-01,7.060105e-01,-9.824305e-02,7.404166e-01,-8.251422e-01,2.733641e-01,-8.105902e-01,2.379316e-01,-6.928663e-01,7.199292e-01,-2.879151e-01,8.624134e-01,9.345280e-02,9.372971e-02,-1.067325e-01,-9.717568e-02,-3.724441e-01,8.217562e-01,-1.345399e-02,7.837751e-01,9.189209e-02,9.184229e-02,-4.049820e-01,7.864503e-01,9.231503e-02,9.271359e-02,-8.307165e-01,6.030267e-01,-5.213837e-01,3.486234e-01,9.617135e-02,9.901014e-02,9.300122e-02,9.322939e-02,-9.165756e-02,-9.122092e-02,-9.381861e-02,-9.238090e-02,-7.607944e-01,2.816206e-01,-9.088283e-02,-9.052786e-02,9.414318e-02,9.484584e-02,-6.395271e-03,9.354168e-02,-4.206986e-01,-1.442131e-01,-6.967373e-01,-6.172894e-02,5.436848e-01,5.980711e-01,4.529131e-01,6.767596e-01,1.049756e-01,9.210354e-02,8.217431e-02,1.028769e-01,4.426096e-02,3.858620e-02,3.887910e-02,4.439186e-02,1.058293e-01,8.241150e-02,9.183217e-02,1.090576e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-3.242413e-01,7.054072e-01,-1.268118e-02,7.828998e-01
21,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8.358753e-01,6.751268e-01,-9.012579e-02,-8.926651e-02,-8.160602e-01,4.798109e-01,1.070768e-01,1.600926e-01,-6.787027e-02,1.058077e-01,-3.310251e-01,7.475132e-01,-8.756859e-02,-8.344693e-02,-3.245385e-01,7.060085e-01,-9.828083e-02,7.404220e-01,-8.251440e-01,2.733360e-01,-8.105886e-01,2.379202e-01,-6.928754e-01,7.199202e-01,-2.879377e-01,8.624143e-01,9.329852e-02,9.361482e-02,-1.090908e-01,-9.843433e-02,-3.724709e-01,8.217557e-01,-1.346795e-02,7.837769e-01,8.955769e-02,9.061167e-02,-4.050005e-01,7.864390e-01,9.159139e-02,9.225609e-02,-8.307235e-01,6.030063e-01,-5.214196e-01,3.486198e-01,9.611766e-02,9.896766e-02,9.269559e-02,9.301607e-02,-9.197264e-02,-9.144091e-02,-9.456239e-02,-9.285213e-02,-7.608046e-01,2.816037e-01,-9.104195e-02,-9.064636e-02,9.405555e-02,9.477771e-02,-3.628444e-02,8.790996e-02,-4.502649e-01,-1.494911e-01,-6.967350e-01,-6.174866e-02,5.436791e-01,5.980671e-01,4.529048e-01,6.767534e-01,1.049738e-01,9.210181e-02,8.217320e-02,1.028753e-01,4.426114e-02,3.858609e-02,3.888030e-02,4.439246e-02,1.058307e-01,8.241249e-02,9.183473e-02,1.090595e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-3.242430e-01,7.054092e-01,-1.269049e-02,7.829061e-01
22,1,1,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,1,1,1,1,1,1,2,2,2,2,-2,-2,-1,-1,2,2,2,2,-1,-1,1,1,-1,-1,2,2,1,1,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-2,-2,-2,-2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.865760e-01,5.486968e-01,-8.901721e-02,-8.879911e-02,-8.067834e-01,3.890320e-01,1.079228e-01,1.607415e-01,-7.323797e-02,6.718167e-02,-3.912960e-01,6.957620e-01,-8.773850e-02,-8.483190e-02,-4.170975e-01,7.073279e-01,-8.373739e-02,6.970337e-01,-7.389743e-01,1.678776e-01,-7.472285e-01,1.729771e-01,-7.377737e-01,6.846042e-01,-3.530406e-01,8.599399e-01,7.700069e-02,9.430127e-02,-1.278084e-01,-1.036718e-01,-4.285892e-01,8.273990e-01,-1.105179e-01,8.058708e-01,1.145965e-01,1.199527e-01,-4.017510e-01,7.212742e-01,1.191051e-01,1.192233e-01,-8.247571e-01,5.530552e-01,-4.561181e-01,2.805953e-01,9.657126e-02,9.943308e-02,1.155957e-01,1.299094e-01,-1.000680e-01,-1.279991e-01,-1.075638e-01,-1.077517e-01,-7.030247e-01,2.408973e-01,-6.203438e-02,-8.772378e-02,9.484391e-02,9.534770e-02,-5.653278e-02,1.763595e-01,-5.457105e-01,-4.010833e-02,-6.367736e-01,-7.867926e-02,1.089460e-01,4.292448e-01,1.648085e-01,4.242463e-01,1.123228e-01,1.575630e-01,9.861504e-02,1.495904e-01,1.057940e-01,1.060359e-01,9.962450e-02,1.076873e-01,2.104010e-01,1.923157e-01,2.005135e-01,2.123299e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-4.168263e-01,7.068694e-01,-1.098155e-01,8.051363e-01
23,0,0,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,0,0,0,0,0,0,2,2,2,2,-2,-2,0,0,2,2,2,2,0,0,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.493248e-01,4.405318e-01,-9.329043e-02,-9.098586e-02,-8.014250e-01,2.941740e-01,1.001874e-01,1.063462e-01,-7.179666e-02,8.486337e-02,-5.186516e-01,7.021768e-01,-8.920321e-02,-8.582026e-02,-7.630278e-01,6.797280e-01,-9.731369e-03,5.443123e-01,-7.271015e-01,5.347385e-02,-7.131844e-01,1.586824e-01,-8.417704e-01,6.007636e-01,-5.977280e-01,8.464335e-01,-4.059706e-02,8.248233e-02,-6.619887e-01,2.701082e-01,-5.964784e-01,8.365358e-01,-5.028861e-01,8.745471e-01,-3.585237e-01,8.106714e-01,-2.304343e-01,5.712794e-01,-3.533712e-01,7.805827e-01,-8.114861e-01,4.946209e-01,-4.113947e-01,2.710647e-01,9.517711e-02,9.716323e-02,-3.020712e-01,4.817606e-01,-5.973400e-01,8.202138e-02,-6.845626e-01,3.040486e-01,-6.448652e-01,1.940777e-01,-1.385287e-01,-9.966912e-02,9.122010e-02,9.356140e-02,-2.662140e-01,7.817236e-01,-8.383510e-01,2.412604e-01,-6.033141e-01,-9.085882e-02,-6.600319e-01,6.297538e-01,-4.684970e-01,7.884698e-01,-5.447213e-01,5.760957e-01,-3.777837e-01,8.551102e-01,-4.509635e-01,5.187618e-01,-2.860693e-01,7.792773e-01,-6.536471e-02,5.041846e-01,4.298110e-02,6.257660e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.627669e-01,6.792517e-01,-5.021862e-01,8.739480e-01
