#time,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0023a,CK_0023b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0023a,Vout_0023b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0015a,driver_0015b,driver_0016a,driver_0016b,driver_0022a,driver_0022b,driver_0024a,driver_0024b,driver_0034a,driver_0034b,driver_0035a,driver_0035b,Out_0003a,Out_0003b,Out_0006a,Out_0006b
11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.214233e-01,-1.446515e-01,-5.490615e-01,-5.928136e-01,-1.891673e-01,-1.541063e-01,-1.013582e-01,-1.080239e-01,-4.168065e-01,-6.683164e-01,-1.738489e-01,-1.937348e-01,8.371485e-02,7.323231e-02,3.898146e-02,-8.893551e-02,-8.060875e-01,7.227509e-01,-7.501699e-01,8.721170e-01,-8.517247e-01,6.137660e-01,-8.862877e-01,3.390166e-01,-8.601616e-01,5.694340e-01,-7.700858e-01,7.297579e-01,-2.228313e-01,-9.545827e-02,-2.340263e-01,7.938930e-01,-9.604808e-02,-9.814156e-02,-3.309258e-01,7.782815e-01,-3.855882e-01,8.127751e-01,-4.437868e-01,8.670012e-01,-8.343941e-02,7.957600e-02,-8.905897e-01,5.443853e-01,-8.365421e-01,8.049832e-01,8.722025e-02,8.710367e-02,-7.615647e-01,3.218635e-01,-7.646477e-01,7.173688e-01,-8.155928e-01,7.019788e-01,-8.278412e-01,7.783778e-01,3.539361e-01,-6.447241e-01,1.035294e-01,-7.169534e-01,7.420754e-01,-6.108460e-01,4.350999e-01,-8.181472e-01,8.732185e-01,-3.937860e-01,6.383100e-01,-7.143665e-01,7.955187e-01,-8.392343e-03,7.187260e-01,-2.616846e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-5.485186e-01,-5.923707e-01,-4.183284e-01,-6.683081e-01
12,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,1,1,2,2,2,2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.379223e-02,-1.352760e-01,-4.902664e-01,-5.492910e-01,-1.790663e-01,-1.465065e-01,-1.034351e-01,-1.456765e-01,-3.549717e-01,-6.016128e-01,-1.640565e-01,-1.830037e-01,1.102085e-01,1.078065e-01,2.973683e-02,-6.809633e-02,-7.455792e-01,7.422077e-01,-7.056221e-01,9.037699e-01,-8.795214e-01,5.937293e-01,-8.476487e-01,2.836395e-01,-7.605046e-01,3.797063e-01,-7.043446e-01,6.955641e-01,-3.682413e-01,-3.202301e-02,-2.348421e-01,7.939898e-01,-1.248810e-01,-1.068305e-01,-3.099389e-01,7.659308e-01,-3.822571e-01,8.103645e-01,-4.701076e-01,8.158440e-01,-1.040668e-01,1.848671e-01,-7.910126e-01,4.565300e-01,-8.376007e-01,7.824805e-01,1.123708e-01,1.167964e-01,-7.214895e-01,3.028116e-01,-7.264368e-01,6.839431e-01,-7.711374e-01,7.596924e-01,-7.937468e-01,7.010287e-01,3.218209e-01,-6.155951e-01,1.136402e-01,-6.824910e-01,6.778482e-01,-5.701002e-01,3.876487e-01,-7.617727e-01,8.308765e-01,-3.659947e-01,5.754568e-01,-6.243594e-01,7.894593e-01,-3.280292e-02,6.653697e-01,-2.494815e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-4.899869e-01,-5.491514e-01,-3.563874e-01,-6.016716e-01
13,-2,-2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.546507e-01,-1.418112e-01,-4.419365e-01,-4.808383e-01,-1.703498e-01,-1.377185e-01,-5.994419e-01,6.818652e-02,-2.983022e-01,-5.494010e-01,-1.607712e-01,-1.761078e-01,-3.169112e-01,4.726363e-01,-9.270873e-02,-6.053085e-02,-6.956391e-01,7.439783e-01,-6.840766e-01,9.180783e-01,-9.301710e-01,5.960983e-01,-8.114588e-01,2.362422e-01,-6.450641e-01,2.385490e-01,-6.254447e-01,6.446725e-01,-7.205255e-01,2.812507e-01,-2.343142e-01,7.956059e-01,-6.898359e-01,2.935051e-01,-3.174847e-01,7.632667e-01,-3.882778e-01,7.977219e-01,-5.148085e-01,7.963286e-01,-3.178029e-01,7.956445e-01,-7.340532e-01,4.093793e-01,-8.563744e-01,6.910012e-01,-3.648597e-01,7.910368e-01,-6.841181e-01,2.845919e-01,-6.785384e-01,6.559210e-01,-7.189715e-01,9.148024e-01,-7.107301e-01,5.964786e-01,2.570768e-01,-5.039586e-01,1.392870e-01,-6.495120e-01,5.331369e-01,-4.685999e-01,3.555953e-01,-6.671113e-01,7.855582e-01,-3.743823e-01,5.234279e-01,-5.672964e-01,7.888840e-01,-6.684877e-02,5.838702e-01,-1.888175e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-4.420417e-01,-4.809874e-01,-2.997167e-01,-5.495752e-01
14,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.312840e-01,-1.227557e-01,-2.284321e-01,-1.846839e-01,-1.252813e-01,-9.647483e-02,-6.112247e-01,5.434022e-02,-1.557284e-01,-2.227206e-01,-1.298370e-01,-1.335096e-01,-3.035125e-01,4.773571e-01,-8.024500e-02,-2.288503e-02,1.911124e-02,4.975910e-01,-2.785686e-01,8.150199e-01,-8.293749e-01,3.930991e-01,-5.138173e-01,-1.628665e-02,-3.437766e-01,-2.567230e-01,-2.270043e-01,2.955818e-01,-7.241591e-01,3.178289e-01,-2.231432e-02,1.688657e-01,-7.244891e-01,3.271207e-01,1.076718e-01,3.457025e-01,7.895619e-02,2.777107e-01,-2.688540e-01,1.551496e-01,-3.670828e-01,8.219620e-01,-1.553012e-01,1.979108e-01,-6.671965e-01,5.400270e-01,-3.482927e-01,7.912431e-01,-1.950955e-01,1.743955e-01,-2.684135e-01,2.167862e-01,-5.098133e-01,8.548039e-01,-4.888196e-01,1.326758e-02,-8.973777e-02,-9.915448e-02,-4.772332e-02,-9.831996e-02,-7.189392e-03,-2.486000e-02,1.763456e-02,-2.573438e-02,4.540271e-02,3.524493e-02,6.331485e-02,4.331434e-02,1.847489e-01,1.650329e-01,1.837100e-01,1.889304e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-2.288470e-01,-1.851082e-01,-1.563565e-01,-2.232108e-01
15,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.133491e-01,-1.052797e-01,-1.214622e-02,-1.056225e-02,-9.397753e-02,-7.064921e-02,-6.440519e-01,6.783777e-02,7.444787e-03,-8.973957e-03,-1.046090e-01,-1.024985e-01,-3.364411e-01,5.235369e-01,-9.639716e-02,3.471552e-02,4.653321e-01,6.540331e-01,-1.533305e-01,7.343295e-01,-7.673443e-01,4.022646e-01,-4.165641e-01,-1.341379e-01,-6.149785e-01,-5.343950e-01,7.180444e-02,3.495263e-01,-7.705063e-01,3.589827e-01,-6.420294e-03,9.355789e-02,-7.641684e-01,3.554342e-01,3.591103e-01,5.782683e-01,9.550678e-02,1.561618e-01,-4.102690e-01,-2.677390e-01,-3.579062e-01,8.329620e-01,2.135712e-01,3.436105e-01,-5.105184e-01,4.155234e-01,-3.477032e-01,8.214857e-01,-7.595600e-02,1.132831e-01,-3.860493e-01,-8.338671e-02,-4.220005e-01,8.360555e-01,-5.323730e-01,-4.641533e-01,2.400112e-03,-4.215074e-04,4.102411e-02,1.128673e-02,7.613231e-03,4.337260e-03,2.216326e-02,1.285839e-02,1.769941e-02,1.291944e-02,2.270223e-02,2.097543e-02,9.603358e-02,7.238962e-02,8.584712e-02,1.006112e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-1.250328e-02,-1.088419e-02,7.025341e-03,-9.346402e-03
16,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.133493e-01,-1.052798e-01,-1.214621e-02,-1.056222e-02,-9.397754e-02,-7.064925e-02,-6.440530e-01,6.783979e-02,7.444678e-03,-8.973980e-03,-1.046091e-01,-1.024985e-01,-3.364456e-01,5.235409e-01,-9.640067e-02,3.471503e-02,4.653316e-01,6.540327e-01,-1.533309e-01,7.343308e-01,-7.673439e-01,4.022643e-01,-4.165641e-01,-1.341379e-01,-6.149788e-01,-5.343957e-01,7.180422e-02,3.495261e-01,-7.705053e-01,3.589826e-01,-6.420238e-03,9.355795e-02,-7.641672e-01,3.554334e-01,3.591101e-01,5.782681e-01,9.550689e-02,1.561623e-01,-4.102689e-01,-2.677391e-01,-3.579065e-01,8.329628e-01,2.135710e-01,3.436102e-01,-5.105188e-01,4.155237e-01,-3.477032e-01,8.214880e-01,-7.595597e-02,1.132833e-01,-3.860493e-01,-8.338677e-02,-4.220008e-01,8.360566e-01,-5.323734e-01,-4.641535e-01,2.400222e-03,-4.215622e-04,4.102425e-02,1.128667e-02,7.613327e-03,4.337289e-03,2.216340e-02,1.285843e-02,1.769956e-02,1.291951e-02,2.270240e-02,2.097550e-02,9.603380e-02,7.238977e-02,8.584741e-02,1.006113e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-1.250331e-02,-1.088421e-02,7.025208e-03,-9.346462e-03
17,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.554912e-01,-8.141599e-02,4.955522e-02,4.910583e-02,-1.219052e-01,-1.195215e-01,-6.996307e-01,1.749222e-01,5.373602e-02,5.299968e-02,-1.324404e-01,-1.271100e-01,-3.832557e-01,6.573350e-01,-1.450017e-01,1.605002e-01,4.175938e-01,6.227694e-01,-1.405160e-01,6.909382e-01,-7.333818e-01,3.826471e-01,-4.173909e-01,-1.360113e-01,-5.545970e-01,-4.837298e-01,8.037959e-02,3.587533e-01,-7.775117e-01,3.583868e-01,-6.512956e-03,9.354355e-02,-7.641382e-01,3.568913e-01,3.125105e-01,5.238750e-01,9.595598e-02,1.574380e-01,-4.165132e-01,-2.753459e-01,-3.542316e-01,8.299417e-01,2.220807e-01,3.507514e-01,-4.600983e-01,3.545879e-01,-3.445271e-01,8.410144e-01,-8.146771e-02,7.875693e-02,-3.926408e-01,-8.781872e-02,-4.060670e-01,8.092724e-01,-4.663418e-01,-4.053158e-01,1.949926e-01,1.514602e-01,2.474487e-01,2.144327e-01,3.466925e-02,2.535009e-02,5.177734e-02,4.280112e-02,2.486996e-02,1.884152e-02,3.050035e-02,2.881810e-02,9.860315e-02,7.462109e-02,8.861309e-02,1.033705e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,4.921094e-02,4.879595e-02,5.335890e-02,5.266570e-02
18,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.797432e-01,2.582971e-01,-4.230699e-01,4.478710e-01,-6.295637e-01,9.149228e-02,-7.449990e-01,3.055143e-01,-4.379672e-01,7.473278e-01,-6.754520e-01,2.697516e-01,-3.459451e-01,8.560930e-01,-3.699760e-01,7.948045e-01,3.579615e-01,6.006952e-01,-9.371775e-02,6.054993e-01,-7.033281e-01,3.723609e-01,-4.174799e-01,-1.359789e-01,-4.910429e-01,-4.289019e-01,8.650014e-02,3.674227e-01,-7.877587e-01,3.561765e-01,-6.454929e-03,9.334826e-02,-7.635983e-01,3.585260e-01,2.592373e-01,4.237103e-01,9.384858e-02,1.368219e-01,-4.237721e-01,-2.846392e-01,-3.633994e-01,8.327060e-01,2.312286e-01,3.582454e-01,-4.254865e-01,3.406804e-01,-3.440188e-01,8.301421e-01,-8.001860e-02,8.932422e-02,-4.015102e-01,-9.341552e-02,-3.468126e-01,7.795240e-01,-4.247982e-01,-3.433445e-01,3.493079e-01,3.984444e-01,4.314826e-01,5.436319e-01,7.082294e-02,5.674429e-02,8.959798e-02,8.255692e-02,3.520146e-02,2.801523e-02,4.052596e-02,3.948322e-02,1.024866e-01,7.822265e-02,9.230704e-02,1.072907e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-4.234038e-01,4.475608e-01,-4.383780e-01,7.470140e-01
19,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.155716e-01,2.926310e-01,-3.952636e-01,4.584852e-01,-6.429966e-01,7.025854e-02,-7.539275e-01,3.279229e-01,-4.237796e-01,7.834620e-01,-7.268130e-01,2.934019e-01,-3.470491e-01,8.387596e-01,-3.570419e-01,8.134160e-01,2.105417e-01,3.126502e-01,7.977950e-02,7.218363e-02,-1.219196e-01,1.675072e-01,-4.202473e-01,-1.417831e-01,-2.121166e-01,-3.251277e-01,1.153011e-01,3.990111e-01,-5.876340e-01,3.787568e-01,-9.326940e-03,8.767831e-02,-7.708044e-01,3.557785e-01,1.494732e-01,1.745226e-01,7.949306e-02,5.478306e-02,-4.432039e-01,-3.120408e-01,-1.513180e-01,7.520792e-01,2.602787e-01,3.796748e-01,-9.656085e-02,-4.447134e-02,-3.523559e-01,8.319607e-01,-9.765850e-02,-5.452512e-02,-4.323497e-01,-1.224638e-01,6.155094e-02,2.345564e-01,-1.807644e-01,-1.891357e-01,3.963824e-01,4.330127e-01,4.749246e-01,5.798415e-01,7.787211e-02,6.205328e-02,9.656347e-02,9.005940e-02,3.689837e-02,2.940270e-02,4.234644e-02,4.133067e-02,1.030553e-01,7.871754e-02,9.288003e-02,1.078902e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-3.957908e-01,4.582099e-01,-4.240478e-01,7.833622e-01
20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.623259e-01,3.372589e-01,-3.528806e-01,4.347697e-01,-6.437686e-01,4.867280e-02,-7.637870e-01,3.522219e-01,-4.238504e-01,7.895941e-01,-7.797353e-01,3.354254e-01,-3.461890e-01,8.299934e-01,-3.563543e-01,8.376660e-01,6.378394e-03,1.398196e-01,1.951771e-02,8.620209e-03,1.304651e-02,1.510469e-01,-4.199318e-01,-1.410163e-01,-2.138569e-02,-2.008602e-01,1.372899e-01,4.254068e-01,-4.908491e-01,3.496021e-01,-9.916227e-03,8.629396e-02,-7.593619e-01,3.560076e-01,-9.308968e-03,-2.447435e-02,7.596184e-02,5.394312e-02,-4.657618e-01,-3.390234e-01,-1.095752e-01,7.319591e-01,2.848055e-01,3.992124e-01,-2.269867e-02,-3.936020e-04,-3.568219e-01,8.330226e-01,-9.577042e-02,-6.395474e-02,-4.602735e-01,-1.449592e-01,2.343318e-02,1.093374e-01,-1.730442e-02,8.869403e-03,4.566401e-01,4.628730e-01,5.247678e-01,6.261639e-01,8.529565e-02,6.700845e-02,1.046101e-01,9.842047e-02,3.876859e-02,3.085441e-02,4.446027e-02,4.344083e-02,1.037014e-01,7.926236e-02,9.356108e-02,1.085887e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-3.534361e-01,4.344715e-01,-4.240243e-01,7.894732e-01
21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.623360e-01,3.372278e-01,-3.528790e-01,4.346939e-01,-6.437556e-01,4.859064e-02,-7.638049e-01,3.522859e-01,-4.238974e-01,7.895695e-01,-7.797464e-01,3.353770e-01,-3.460132e-01,8.299779e-01,-3.563520e-01,8.376601e-01,1.051543e-02,1.437484e-01,2.017317e-02,9.788940e-03,1.434079e-02,1.514636e-01,-4.492296e-01,-1.458520e-01,-1.720340e-02,-1.965611e-01,1.464530e-01,4.487880e-01,-4.889147e-01,3.494883e-01,-3.954510e-02,8.109717e-02,-7.589354e-01,3.563975e-01,-6.679299e-03,-2.073433e-02,7.432271e-02,5.374046e-02,-4.559071e-01,-3.152778e-01,-1.076403e-01,7.317354e-01,3.018342e-01,4.223469e-01,-2.206830e-02,7.547309e-04,-3.563372e-01,8.330691e-01,-9.742187e-02,-6.418332e-02,-4.421104e-01,-1.215658e-01,2.476156e-02,1.099698e-01,-1.486190e-02,1.242790e-02,4.565656e-01,4.627822e-01,5.246819e-01,6.260898e-01,8.522188e-02,6.694546e-02,1.045008e-01,9.833174e-02,3.869651e-02,3.079578e-02,4.433832e-02,4.334914e-02,1.036459e-01,7.921685e-02,9.347025e-02,1.085189e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-3.533899e-01,4.344418e-01,-4.240440e-01,7.894870e-01
22,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-2,-2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.623315e-01,3.280100e-01,-4.474769e-01,4.064717e-01,-6.650935e-01,2.521292e-02,-7.263516e-01,3.312887e-01,-4.787044e-01,8.014838e-01,-7.885507e-01,3.155242e-01,-3.429985e-01,8.071564e-01,-3.619554e-01,8.460218e-01,-2.087391e-01,1.069209e-01,-1.252950e-01,-1.841951e-01,1.853515e-01,2.285592e-01,-5.467613e-01,-4.057168e-02,1.563056e-01,-6.913154e-02,-9.759108e-02,3.521806e-01,-4.167667e-01,3.021722e-01,-5.808057e-02,1.719041e-01,-7.080629e-01,3.112448e-01,-9.495344e-02,-7.138783e-02,1.083476e-01,4.806978e-02,-3.552509e-01,5.701969e-02,-1.408807e-01,7.172596e-01,4.234366e-03,2.779586e-01,1.043724e-01,1.780772e-01,-3.505926e-01,8.137241e-01,-1.287106e-01,-6.960304e-02,-3.861335e-01,1.441999e-01,-1.787181e-01,1.376345e-02,-1.844958e-02,1.680654e-01,8.590825e-02,2.791834e-01,2.872771e-01,3.585283e-01,8.269257e-02,9.306879e-02,1.423627e-01,1.277985e-01,9.453295e-02,8.767962e-02,1.109852e-01,1.037573e-01,2.062382e-01,1.855716e-01,2.037671e-01,2.109204e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-4.481250e-01,4.060562e-01,-4.792773e-01,8.011444e-01
23,2,2,2,2,2,2,0,0,2,2,2,2,0,0,2,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.547960e-01,2.888957e-01,-7.760025e-01,3.631872e-01,-7.027629e-01,-2.171097e-02,-6.990713e-01,3.031108e-01,-7.617087e-01,7.373542e-01,-8.120587e-01,2.498347e-01,-3.571057e-01,8.009922e-01,-3.844377e-01,8.068265e-01,-6.631824e-01,2.703728e-01,-3.709446e-01,-3.169122e-01,3.022420e-01,4.080547e-01,-8.099968e-01,2.000931e-01,-2.811420e-01,3.571159e-01,-5.082963e-01,8.104468e-01,-2.600881e-01,2.663120e-01,-1.766011e-01,5.565601e-01,-6.376805e-01,2.917819e-01,-4.122453e-01,2.951842e-01,-8.833470e-02,1.611233e-01,-5.333046e-01,6.002356e-01,-8.295324e-02,6.171560e-01,-5.864403e-01,5.665154e-01,1.062014e-01,4.380200e-01,-2.890308e-01,7.865862e-01,-4.642160e-01,1.924119e-02,-7.088143e-01,4.511615e-01,-4.164537e-01,-9.089316e-02,-3.079958e-01,8.022395e-01,-7.223559e-01,4.539547e-01,-2.485245e-01,7.395922e-01,-5.719725e-01,5.321401e-01,-3.342396e-01,8.275487e-01,-4.362736e-01,5.171615e-01,-2.373740e-01,8.077390e-01,-5.940187e-02,4.998724e-01,6.325472e-02,6.034072e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.765640e-01,3.628692e-01,-7.630018e-01,7.369988e-01
