#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,driver_0005a,driver_0005b,driver_0012a,driver_0012b,Out_0021a,Out_0021b,Out_0017a,Out_0017b
78,2,2,2,2,0,0,0,0,0,0,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,0,0,0,0,-2,-2,0,0,-2,-2,2,2,-2,-2,0,0,2,2,0,0,0,0,-2,-2,0,0,2,2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.784737e-01,8.991929e-01,-7.520568e-01,8.118929e-01,-3.462303e-01,7.933196e-01,-6.890206e-01,3.225061e-01,-2.673432e-01,7.868376e-01,9.632227e-02,9.822305e-02,-3.375780e-01,8.209112e-01,-3.454988e-01,8.281387e-01,9.764327e-02,9.510355e-02,-8.811653e-02,-8.438315e-02,-7.717825e-01,4.065851e-01,-3.557983e-01,8.052190e-01,-7.425689e-01,4.752865e-01,9.481272e-02,9.527293e-02,-6.394684e-01,5.041847e-02,-9.142919e-02,-8.988698e-02,-7.678865e-01,3.620979e-01,-1.010558e-01,-9.401667e-02,-5.975299e-01,2.603154e-01,-7.204967e-01,4.971943e-01,-5.422406e-03,5.538192e-01,-6.779071e-01,2.702107e-01,-6.965551e-02,8.811607e-02,-7.044165e-01,2.578704e-01,-2.833525e-01,6.616577e-01,-4.119369e-01,2.861138e-01,1.073572e-01,1.089062e-01,-3.080750e-01,-1.289351e-01,-6.575086e-01,2.918895e-01,1.012479e-01,1.048997e-01,-5.280550e-01,-4.621748e-01,-5.710455e-01,-3.549140e-01,-8.530294e-02,-9.231793e-02,-8.681498e-02,-6.663545e-02,-3.973073e-02,-4.156960e-02,-3.877775e-02,-3.202418e-02,-9.139718e-02,-1.066144e-01,-1.024348e-01,-7.925272e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-5.976149e-01,2.604283e-01,-6.395420e-01,5.052213e-02
79,2,2,2,2,-1,-1,-1,-1,-1,-1,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-1,-1,1,1,-2,-2,1,1,-2,-2,2,2,-2,-2,1,1,2,2,-1,-1,-1,-1,-2,-2,1,1,2,2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.772528e-01,8.946271e-01,-7.381844e-01,8.561051e-01,1.069836e-01,2.688055e-01,-1.661734e-01,1.430406e-01,1.201349e-01,1.203780e-01,9.410431e-02,9.450855e-02,-3.462635e-01,8.231425e-01,-1.395874e-01,7.483767e-01,9.721370e-02,9.449541e-02,-9.089202e-02,-9.039883e-02,-7.792761e-01,4.066337e-01,1.208936e-01,1.243628e-01,-7.679511e-01,5.719812e-01,9.391767e-02,9.389593e-02,-6.623396e-01,6.051775e-02,-9.236262e-02,-9.141432e-02,-5.972683e-01,3.808564e-01,-1.014816e-01,-9.463023e-02,-6.318668e-01,2.795435e-01,-7.376104e-01,5.717845e-01,1.305290e-01,1.164436e-01,-1.088301e-01,-8.248223e-02,-8.872991e-02,-6.245448e-02,-7.599996e-01,3.484116e-01,-2.645036e-01,6.954058e-01,-1.280071e-01,-9.977701e-02,1.071216e-01,1.085928e-01,-3.083069e-01,-1.292445e-01,-1.073574e-01,-1.041974e-01,9.459885e-02,7.738971e-02,-5.610922e-01,-5.114246e-01,-6.210841e-01,-4.006039e-01,-8.996586e-02,-9.854374e-02,-9.295804e-02,-7.161177e-02,-4.040359e-02,-4.257144e-02,-3.987352e-02,-3.298858e-02,-9.137609e-02,-1.067154e-01,-1.025976e-01,-7.942022e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-6.318925e-01,2.795131e-01,-6.623754e-01,6.048637e-02
80,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.736071e-01,8.914945e-01,-7.107840e-01,9.252501e-01,1.083442e-01,1.598258e-01,-6.465476e-02,1.098106e-01,9.486962e-02,9.567133e-02,9.358926e-02,9.364928e-02,-3.476935e-01,8.248802e-01,-9.260878e-02,7.277572e-01,9.712141e-02,9.436241e-02,-9.106065e-02,-9.078001e-02,-7.750046e-01,4.119777e-01,9.713146e-02,1.001365e-01,-8.236479e-01,6.837923e-01,9.371833e-02,9.358314e-02,-7.026132e-01,5.489703e-02,-9.242700e-02,-9.151296e-02,-5.202534e-01,3.673486e-01,-1.015138e-01,-9.467482e-02,-6.815106e-01,3.337431e-01,-7.109676e-01,6.239283e-01,9.408848e-02,9.439186e-02,-8.579218e-02,-8.109098e-02,-9.055333e-02,-9.031821e-02,-8.238013e-01,4.073492e-01,-2.542154e-01,7.086469e-01,-9.002451e-02,-8.960910e-02,1.070726e-01,1.085266e-01,-3.083252e-01,-1.292685e-01,-8.896417e-02,-8.786885e-02,9.374625e-02,9.388604e-02,-6.014415e-01,-5.579661e-01,-6.793306e-01,-4.575966e-01,-9.514262e-02,-1.054857e-01,-1.004210e-01,-7.831484e-02,-4.165889e-02,-4.423508e-02,-4.170944e-02,-3.472365e-02,-9.174701e-02,-1.072296e-01,-1.031870e-01,-8.001223e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-6.815669e-01,3.336857e-01,-7.026725e-01,5.483752e-02
81,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.736037e-01,8.914936e-01,-7.107808e-01,9.252536e-01,1.083553e-01,1.598304e-01,-6.464281e-02,1.098150e-01,9.490339e-02,9.569680e-02,9.389659e-02,9.384471e-02,-3.476885e-01,8.248811e-01,-9.259679e-02,7.277563e-01,1.007865e-01,9.606187e-02,-9.074116e-02,-9.057614e-02,-7.750020e-01,4.119833e-01,9.715091e-02,1.001515e-01,-8.236427e-01,6.837963e-01,9.461127e-02,9.409117e-02,-7.026134e-01,5.490115e-02,-9.150440e-02,-9.098652e-02,-5.202419e-01,3.673499e-01,-9.774566e-02,-9.292319e-02,-6.815082e-01,3.337461e-01,-7.109634e-01,6.239329e-01,9.415135e-02,9.443745e-02,-8.577133e-02,-8.107493e-02,-9.041771e-02,-9.022477e-02,-8.238000e-01,4.073541e-01,-2.542129e-01,7.086485e-01,-8.995819e-02,-8.956083e-02,1.891977e-01,1.193010e-01,-2.258175e-01,-1.182876e-01,-8.892827e-02,-8.784166e-02,9.387579e-02,9.397496e-02,-6.014374e-01,-5.579618e-01,-6.793269e-01,-4.575927e-01,-9.513981e-02,-1.054830e-01,-1.004185e-01,-7.831251e-02,-4.165680e-02,-4.423307e-02,-4.170752e-02,-3.472182e-02,-9.174549e-02,-1.072280e-01,-1.031855e-01,-8.001076e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.815683e-01,3.336853e-01,-7.026758e-01,5.483912e-02
82,1,1,1,1,-2,-2,-2,-2,-2,-2,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-2,-2,2,2,-1,-1,2,2,-1,-1,1,1,-1,-1,2,2,1,1,-2,-2,-2,-2,-1,-1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.494027e-01,8.730107e-01,-6.529746e-01,8.878068e-01,1.081747e-01,1.567205e-01,-7.019790e-02,7.180684e-02,9.538061e-02,9.592021e-02,1.196877e-01,1.196637e-01,-3.291415e-01,8.062455e-01,-7.135325e-02,6.720591e-01,1.228332e-01,1.206302e-01,-1.058362e-01,-1.072971e-01,-7.211638e-01,3.767699e-01,9.716919e-02,1.000127e-01,-7.636751e-01,7.387570e-01,1.202295e-01,1.199454e-01,-7.160682e-01,1.176921e-01,-1.065492e-01,-1.061267e-01,-4.567165e-01,3.011522e-01,-1.143588e-01,-1.044942e-01,-6.767352e-01,4.097589e-01,-6.009839e-01,6.152605e-01,7.740339e-02,9.479608e-02,-8.606973e-02,-8.264228e-02,-9.954110e-02,-1.272853e-01,-7.954027e-01,4.404379e-01,-2.125616e-01,6.648442e-01,-6.143341e-02,-8.684194e-02,1.983925e-01,1.207179e-01,-2.622330e-01,-6.946560e-02,-8.794632e-02,-8.748116e-02,1.160048e-01,1.304365e-01,-4.318139e-01,-1.357367e-01,-3.979443e-01,-1.928405e-01,-1.739980e-01,-8.537595e-02,-1.615576e-01,-1.124093e-01,-1.391904e-01,-9.644136e-02,-1.181028e-01,-1.048918e-01,-2.045986e-01,-1.545122e-01,-1.879538e-01,-1.680949e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.768294e-01,4.096668e-01,-7.161578e-01,1.176049e-01
83,0,0,0,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,-2,-2,-2,-2,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.561536e-01,8.240558e-01,-6.050290e-01,8.657407e-01,1.012954e-01,1.066822e-01,-6.841117e-02,9.018023e-02,9.137549e-02,9.383921e-02,-3.554359e-01,7.817837e-01,-2.476618e-01,8.006644e-01,-7.585215e-03,5.607187e-01,-2.624352e-01,7.849989e-01,-6.843897e-01,3.038511e-01,-6.904006e-01,3.703213e-01,9.564257e-02,9.791372e-02,-6.707538e-01,8.886261e-01,-3.550972e-01,8.088565e-01,-8.314725e-01,4.845570e-01,-6.753038e-01,2.678857e-01,-4.096437e-01,2.855518e-01,-6.675941e-01,2.872153e-01,-7.216843e-01,7.210885e-01,-4.334002e-01,6.697905e-01,-4.052130e-02,8.256092e-02,-8.767465e-02,-8.357914e-02,-5.971994e-01,8.236915e-02,-7.225336e-01,6.565593e-01,-1.176526e-01,5.978335e-01,-1.382984e-01,-9.913664e-02,9.279479e-02,5.124328e-01,-5.170070e-01,3.007015e-01,-9.253175e-02,-8.991818e-02,-3.018937e-01,4.818212e-01,-6.223039e-01,5.953882e-01,-7.084915e-01,3.479478e-01,-5.881028e-01,6.065193e-01,-6.757779e-01,3.358452e-01,-6.165876e-01,4.831417e-01,-6.772946e-01,2.229710e-01,-6.210805e-01,1.721980e-01,-6.309587e-01,-2.734234e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-7.217622e-01,7.210085e-01,-8.315516e-01,4.844711e-01
84,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-2,-2,2,2,1,1,2,2,1,1,-1,-1,1,1,2,2,-1,-1,-2,-2,-2,-2,1,1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.213144e-01,3.016565e-01,1.369481e-01,4.468999e-01,9.436322e-02,7.751517e-02,-8.879016e-02,-6.238339e-02,9.033007e-02,9.226644e-02,-3.491072e-01,7.925471e-01,1.315762e-01,1.548964e-01,1.317555e-01,1.202545e-01,-3.229225e-01,8.008202e-01,-7.236692e-01,3.256376e-01,-9.330649e-02,-7.351137e-02,9.319338e-02,9.396193e-02,-2.739873e-01,8.431534e-01,-3.461170e-01,8.137885e-01,-7.553096e-01,6.209422e-01,-7.161306e-01,3.072718e-01,-1.268638e-01,-9.714093e-02,-7.275010e-01,3.115427e-01,-5.167279e-01,8.844073e-01,1.680868e-01,4.602784e-01,-4.537988e-02,8.168384e-02,-9.114070e-02,-9.057412e-02,-6.118208e-01,6.443452e-02,-4.047982e-01,7.001099e-01,2.505414e-01,2.838994e-01,-1.212142e-01,-9.780154e-02,1.754109e-02,6.332978e-01,-5.981823e-01,3.529158e-01,-9.328330e-02,-9.181503e-02,-2.975985e-01,4.932817e-01,-6.284593e-01,7.774774e-01,-7.689048e-01,4.886172e-01,-6.523292e-01,7.130396e-01,-7.593516e-01,3.735988e-01,-6.526060e-01,5.699886e-01,-7.251434e-01,2.269956e-01,-6.398872e-01,2.017448e-01,-6.467653e-01,-5.585310e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-5.168040e-01,8.843281e-01,-7.553908e-01,6.208607e-01
85,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.749082e-01,1.951709e-01,3.992825e-01,6.630479e-01,9.581490e-02,9.793218e-02,-8.838895e-02,-8.616625e-02,8.858132e-02,9.185033e-02,-3.464967e-01,8.279092e-01,1.225320e-01,1.455129e-01,1.017354e-01,1.089490e-01,-3.529786e-01,8.309317e-01,-7.636900e-01,3.544373e-01,-3.586738e-02,8.495169e-02,9.334293e-02,9.447120e-02,-1.045326e-01,7.996356e-01,-3.450511e-01,8.290323e-01,-6.970682e-01,7.203808e-01,-7.632212e-01,3.545774e-01,-8.148606e-02,-6.997905e-02,-7.740876e-01,3.523581e-01,-4.213467e-01,8.840671e-01,5.455409e-01,6.030536e-01,-9.434550e-02,7.497427e-02,-9.053974e-02,-8.963581e-02,-6.511928e-01,8.336941e-02,-3.276804e-01,7.070092e-01,1.911955e-01,1.568046e-01,-1.113279e-01,-9.646504e-02,-1.653047e-02,7.079701e-01,-6.417967e-01,3.804544e-01,-9.304881e-02,-9.150701e-02,-3.513062e-01,5.459182e-01,-5.749266e-01,8.560246e-01,-8.334728e-01,6.071086e-01,-6.640352e-01,8.168394e-01,-8.169499e-01,4.868406e-01,-7.420243e-01,6.555893e-01,-8.273230e-01,2.807672e-01,-6.872864e-01,2.523898e-01,-7.030801e-01,-5.792367e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-4.214130e-01,8.839957e-01,-6.971423e-01,7.203053e-01
86,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.749082e-01,1.951709e-01,3.992825e-01,6.630479e-01,9.581490e-02,9.793218e-02,-8.838895e-02,-8.616625e-02,8.858130e-02,9.185032e-02,-3.464967e-01,8.279095e-01,1.225320e-01,1.455129e-01,1.017354e-01,1.089490e-01,-3.529786e-01,8.309317e-01,-7.636900e-01,3.544372e-01,-3.586738e-02,8.495169e-02,9.334293e-02,9.447119e-02,-1.045326e-01,7.996356e-01,-3.450511e-01,8.290323e-01,-6.970682e-01,7.203808e-01,-7.632213e-01,3.545774e-01,-8.148606e-02,-6.997905e-02,-7.740876e-01,3.523581e-01,-4.213467e-01,8.840671e-01,5.455409e-01,6.030536e-01,-9.434602e-02,7.497419e-02,-9.053974e-02,-8.963581e-02,-6.511932e-01,8.336980e-02,-3.276804e-01,7.070092e-01,1.911955e-01,1.568046e-01,-1.113280e-01,-9.646507e-02,-1.653047e-02,7.079701e-01,-6.417967e-01,3.804544e-01,-9.304883e-02,-9.150702e-02,-3.513069e-01,5.459188e-01,-5.749266e-01,8.560246e-01,-8.334728e-01,6.071087e-01,-6.640352e-01,8.168393e-01,-8.169499e-01,4.868406e-01,-7.420243e-01,6.555893e-01,-8.273230e-01,2.807673e-01,-6.872864e-01,2.523897e-01,-7.030801e-01,-5.792364e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-4.214130e-01,8.839957e-01,-6.971423e-01,7.203054e-01
87,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-1,-1,1,1,2,2,1,1,2,2,-2,-2,2,2,1,1,-2,-2,-1,-1,-1,-1,2,2,1,1,-2,-2,-1,-1,2,2,2,2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.684463e-01,1.875851e-01,3.487913e-01,6.216036e-01,1.175053e-01,1.349653e-01,-9.860294e-02,-1.226600e-01,1.134725e-01,1.206994e-01,-3.437018e-01,8.404877e-01,1.209443e-01,1.416219e-01,8.396628e-02,1.083259e-01,-3.527895e-01,8.309425e-01,-7.642472e-01,3.567667e-01,-3.798634e-02,6.850357e-02,1.198916e-01,1.204894e-01,-1.210860e-01,7.754428e-01,-3.447015e-01,8.284123e-01,-6.108831e-01,7.091422e-01,-7.632140e-01,3.549078e-01,-5.423500e-02,-6.796680e-02,-7.740644e-01,3.525082e-01,-3.589626e-01,8.611738e-01,4.947180e-01,5.550335e-01,-1.340080e-01,1.814230e-01,-1.058701e-01,-1.064623e-01,-6.997091e-01,1.791845e-01,-3.031440e-01,6.781838e-01,1.831259e-01,1.495468e-01,-2.518480e-01,-7.067276e-02,-1.641908e-02,7.079740e-01,-6.417473e-01,3.805474e-01,-1.131647e-01,-1.047252e-01,-3.802315e-01,6.589753e-01,-5.297005e-01,8.687553e-01,-8.012082e-01,6.274150e-01,-6.504933e-01,8.211728e-01,-8.185110e-01,4.954038e-01,-7.389568e-01,6.577245e-01,-8.276946e-01,2.875724e-01,-6.871234e-01,2.531400e-01,-7.035685e-01,-5.470588e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-3.590135e-01,8.611186e-01,-6.109453e-01,7.090763e-01
88,-2,-2,-2,-2,0,0,0,0,0,0,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,0,0,0,0,2,2,0,0,2,2,-2,-2,2,2,0,0,-2,-2,0,0,0,0,2,2,0,0,-2,-2,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.612333e-01,1.790830e-01,2.967762e-01,5.762358e-01,-2.959547e-01,4.866933e-01,-5.975835e-01,8.517308e-02,-3.450126e-01,8.050939e-01,-3.431941e-01,8.298629e-01,1.156832e-01,1.361593e-01,-2.986410e-02,9.641270e-02,-3.525173e-01,8.309439e-01,-7.643516e-01,3.577563e-01,-4.460766e-02,4.954328e-02,-3.558632e-01,7.840343e-01,-1.379278e-01,7.685528e-01,-3.441289e-01,8.286722e-01,-5.473395e-01,7.111427e-01,-7.631181e-01,3.553237e-01,-1.314269e-01,-7.996496e-02,-7.740390e-01,3.528207e-01,-2.835503e-01,8.500006e-01,4.327553e-01,4.920980e-01,-3.462608e-01,8.023764e-01,-6.867571e-01,3.039992e-01,-7.472940e-01,3.143325e-01,-2.789109e-01,6.598093e-01,1.742793e-01,1.412722e-01,-6.741737e-01,2.794982e-01,-1.626099e-02,7.079841e-01,-6.416661e-01,3.807163e-01,-6.673062e-01,2.732987e-01,-3.443542e-01,8.448529e-01,-4.618919e-01,8.578545e-01,-7.846153e-01,6.363531e-01,-6.201730e-01,8.283689e-01,-8.170742e-01,4.976014e-01,-7.321718e-01,6.619478e-01,-8.267715e-01,2.899420e-01,-6.865237e-01,2.542347e-01,-7.037672e-01,-5.342569e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-2.836258e-01,8.500986e-01,-5.474294e-01,7.112481e-01
89,-2,-2,-2,-2,1,1,1,1,1,1,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,1,1,-1,-1,2,2,-1,-1,2,2,-2,-2,2,2,-1,-1,-2,-2,1,1,1,1,2,2,-1,-1,-2,-2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.428163e-01,1.499227e-01,1.951614e-01,2.749128e-01,-2.944587e-01,4.991927e-01,-6.126597e-01,7.040546e-02,-3.406962e-01,8.118546e-01,-3.437910e-01,8.294611e-01,1.133154e-01,1.283289e-01,-3.738386e-02,9.552553e-02,-3.526399e-01,8.309332e-01,-7.641073e-01,3.562493e-01,-4.615596e-02,3.465960e-02,-3.479724e-01,7.932278e-01,1.362980e-01,2.278845e-01,-3.443283e-01,8.287236e-01,1.174522e-01,4.362862e-01,-7.631348e-01,3.550629e-01,-1.143534e-01,-7.778151e-02,-7.740534e-01,3.526672e-01,1.360324e-01,4.273171e-01,2.813470e-01,2.321664e-01,-3.432036e-01,8.110001e-01,-7.242514e-01,3.270718e-01,-7.547464e-01,3.317324e-01,1.918504e-01,2.303728e-01,1.425686e-01,1.118481e-01,-7.163847e-01,3.116653e-01,-1.634899e-02,7.079747e-01,-6.417219e-01,3.806167e-01,-7.141336e-01,3.095682e-01,-3.449086e-01,8.349895e-01,-1.879872e-01,8.207064e-01,-4.392138e-01,6.844999e-01,-4.885047e-01,8.623726e-01,-7.756533e-01,5.626741e-01,-6.807832e-01,6.901818e-01,-8.245948e-01,3.469875e-01,-6.787058e-01,2.657128e-01,-7.079760e-01,-2.457172e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,1.359647e-01,4.274563e-01,1.173761e-01,4.364298e-01
90,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.117840e-01,1.122003e-01,9.191242e-03,3.194321e-02,-3.574837e-01,5.565404e-01,-6.549578e-01,9.397716e-02,-3.444532e-01,8.289115e-01,-3.442299e-01,8.287658e-01,9.949776e-02,1.070830e-01,-9.646559e-02,8.161675e-02,-3.526478e-01,8.309383e-01,-7.638208e-01,3.550172e-01,-6.515601e-02,-3.494214e-02,-3.451650e-01,8.311354e-01,3.877043e-02,8.096048e-02,-3.443778e-01,8.288110e-01,5.130104e-01,5.787149e-01,-7.631352e-01,3.550348e-01,-1.068158e-01,-8.214351e-02,-7.740520e-01,3.526807e-01,3.955477e-01,6.394950e-01,3.707412e-02,3.335282e-02,-3.443319e-01,8.287771e-01,-7.634711e-01,3.557683e-01,-7.638136e-01,3.550243e-01,9.082689e-02,8.200904e-02,1.045561e-01,8.018393e-02,-7.638236e-01,3.550502e-01,-1.634166e-02,7.079793e-01,-6.417070e-01,3.806375e-01,-7.638888e-01,3.553498e-01,-3.442732e-01,8.287703e-01,-1.037418e-01,7.968411e-01,-3.566838e-01,6.846804e-01,-4.527526e-01,8.634390e-01,-7.572954e-01,5.781577e-01,-6.635001e-01,6.958361e-01,-8.241011e-01,3.584368e-01,-6.757882e-01,2.680021e-01,-7.088062e-01,-1.960597e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,3.954852e-01,6.396707e-01,5.129439e-01,5.788873e-01
91,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.117840e-01,1.122003e-01,9.191250e-03,3.194322e-02,-3.574834e-01,5.565401e-01,-6.549576e-01,9.397697e-02,-3.444532e-01,8.289115e-01,-3.442299e-01,8.287658e-01,9.949777e-02,1.070830e-01,-9.646535e-02,8.161679e-02,-3.526478e-01,8.309383e-01,-7.638208e-01,3.550172e-01,-6.515600e-02,-3.494213e-02,-3.451650e-01,8.311352e-01,3.877044e-02,8.096050e-02,-3.443778e-01,8.288110e-01,5.130105e-01,5.787150e-01,-7.631352e-01,3.550348e-01,-1.068158e-01,-8.214349e-02,-7.740520e-01,3.526807e-01,3.955477e-01,6.394951e-01,3.707413e-02,3.335283e-02,-3.443319e-01,8.287771e-01,-7.634711e-01,3.557683e-01,-7.638136e-01,3.550243e-01,9.082692e-02,8.200906e-02,1.045561e-01,8.018394e-02,-7.638236e-01,3.550502e-01,-1.634166e-02,7.079793e-01,-6.417070e-01,3.806375e-01,-7.638888e-01,3.553498e-01,-3.442732e-01,8.287703e-01,-1.037419e-01,7.968410e-01,-3.566837e-01,6.846806e-01,-4.527527e-01,8.634390e-01,-7.572958e-01,5.781581e-01,-6.635002e-01,6.958360e-01,-8.241015e-01,3.584374e-01,-6.757881e-01,2.680021e-01,-7.088064e-01,-1.960559e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,3.954852e-01,6.396707e-01,5.129439e-01,5.788874e-01
