#time,CK_0001a,CK_0001b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0001a,Vout_0001b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0003a,driver_0003b,driver_0020a,driver_0020b,Out_0001a,Out_0001b,Out_0018a,Out_0018b
192,-2,-2,-2,-2,1,1,-1,-1,-1,-1,1,1,2,2,1,1,2,2,2,2,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-2,-2,-2,-2,-1,-1,1,1,2,2,1,1,1,1,1,1,-1,-1,-2,-2,-1,-1,2,2,-2,-2,2,2,-2,-2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-9.712508e-02,-1.199517e-01,-9.165939e-02,-9.311635e-02,8.113676e-01,-3.454357e-01,-9.971456e-02,-1.280388e-01,1.243465e-01,1.205532e-01,3.096624e-01,-7.141869e-01,3.535468e-01,-7.703941e-01,8.113812e-01,-3.410777e-01,7.483836e-01,-1.364363e-01,8.295190e-01,-3.442274e-01,7.666078e-02,9.359267e-02,-8.251339e-02,-1.097688e-01,2.711505e-01,1.067442e-01,1.199506e-01,1.195999e-01,7.959488e-01,-3.461883e-01,8.101737e-02,-4.773144e-02,-9.014491e-02,-9.086474e-02,1.157326e-01,1.297741e-01,3.106321e-01,-7.173515e-01,3.728213e-01,-6.004856e-01,3.198356e-01,-7.210078e-01,2.574203e-01,-6.821513e-01,9.146324e-01,-3.014118e-01,1.384216e-01,-1.692534e-01,-6.226372e-02,-8.831131e-02,-1.045875e-01,-1.075713e-01,8.308393e-01,-3.524842e-01,9.357611e-02,9.308039e-02,8.355357e-01,-3.453313e-01,9.228913e-02,9.030168e-02,3.321966e-01,-7.547725e-01,3.563004e-01,-7.637088e-01,6.787718e-02,-6.118337e-01,4.904258e-01,-2.978089e-01,3.271674e-01,-7.251418e-01,7.930047e-01,-3.491782e-01,3.106106e-01,-7.068736e-01,8.136801e-01,-3.473073e-01,2.983334e-01,-4.414533e-01,6.932028e-01,-1.058146e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-9.719769e-02,-1.200154e-01,8.085346e-02,-4.788684e-02
193,-2,-2,-2,-2,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,2,-2,-2,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,-2,-2,0,0,2,2,-2,-2,2,2,-2,-2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.963373e-02,-1.386412e-01,-9.050033e-02,-9.319851e-02,8.031129e-01,-3.501930e-01,2.834849e-01,-4.113531e-01,8.056954e-01,-3.569026e-01,2.748707e-01,-6.672460e-01,3.556416e-01,-7.637290e-01,8.048802e-01,-3.449572e-01,8.287756e-01,-3.429882e-01,8.299062e-01,-3.430883e-01,1.048896e-01,1.006788e-01,2.684180e-01,-6.769625e-01,7.927158e-01,-3.470981e-01,7.857945e-01,-2.679185e-01,7.864721e-01,-3.543526e-01,8.235694e-02,-4.292855e-02,-8.398226e-02,-8.815423e-02,5.525459e-01,-4.604544e-03,2.772899e-01,-6.762908e-01,3.562616e-01,-7.650376e-01,2.928579e-01,-6.811075e-01,2.466580e-01,-6.443947e-01,8.874216e-01,-2.914638e-01,3.179861e-01,-6.883325e-01,8.838174e-02,-6.897561e-02,2.878805e-01,-6.581830e-01,8.285728e-01,-3.431177e-01,9.738172e-02,9.531893e-02,8.464619e-01,-3.446194e-01,9.372209e-02,9.141131e-02,3.148934e-01,-7.470473e-01,3.580664e-01,-7.644142e-01,8.592219e-02,-5.935549e-01,4.797927e-01,-3.019125e-01,3.000909e-01,-6.970455e-01,7.898344e-01,-3.692757e-01,2.801949e-01,-6.570920e-01,7.880204e-01,-2.870469e-01,3.020676e-01,-4.116926e-01,6.059828e-01,-6.286977e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-9.963203e-02,-1.387274e-01,8.203391e-02,-4.319824e-02
194,-2,-2,-2,-2,-1,-1,1,1,1,1,-1,-1,2,2,-1,-1,2,2,2,2,-2,-2,1,1,1,1,1,1,-1,-1,-2,-2,-2,-2,1,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,1,1,-2,-2,1,1,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8.812295e-02,-6.222473e-02,-8.876579e-02,-8.922558e-02,1.808058e-01,-1.385077e-01,2.935620e-01,-4.600993e-01,8.096045e-01,-3.427060e-01,-1.038133e-01,-1.134570e-01,3.549098e-01,-7.639734e-01,1.212562e-01,1.132676e-01,8.275369e-01,-3.409054e-01,8.407816e-01,-3.438831e-01,1.587771e-01,1.084857e-01,3.095314e-01,-7.159176e-01,8.058075e-01,-3.413750e-01,8.095002e-01,-3.411378e-01,1.292447e-01,1.211085e-01,9.489363e-02,7.739459e-02,-8.440864e-02,-8.748329e-02,6.777391e-01,-7.112942e-02,-6.950581e-02,-2.508151e-01,3.553217e-01,-7.647567e-01,-8.562930e-02,-1.098566e-01,8.035406e-02,-1.654691e-01,5.488135e-01,9.787072e-02,3.342090e-01,-7.262634e-01,6.696833e-02,-7.297000e-02,3.136563e-01,-7.055400e-01,8.283741e-01,-3.444805e-01,9.963770e-02,9.672254e-02,6.575820e-01,-3.817506e-01,9.559014e-02,9.526171e-02,1.842455e-01,-7.012113e-01,3.571540e-01,-7.643661e-01,-1.280442e-01,-1.001298e-01,1.302461e-01,1.158712e-01,-1.076909e-01,-1.059792e-01,1.191663e-01,1.187716e-01,-1.058882e-01,-1.057476e-01,1.183111e-01,1.171532e-01,-1.000742e-01,-1.007788e-01,1.120614e-01,1.020462e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.808102e-02,-6.229473e-02,9.462226e-02,7.713374e-02
195,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8.997041e-02,-9.022288e-02,-8.864175e-02,-8.950615e-02,7.510148e-02,-9.285683e-02,3.636635e-01,-5.274006e-01,8.287511e-01,-3.445088e-01,-8.998473e-02,-9.185239e-02,3.544757e-01,-7.638885e-01,9.522680e-02,9.014785e-02,8.287557e-01,-3.446378e-01,8.260106e-01,-3.466564e-01,1.623377e-01,1.093216e-01,3.550507e-01,-7.635340e-01,8.287602e-01,-3.445354e-01,8.318186e-01,-3.548700e-01,1.122848e-01,1.005446e-01,9.398725e-02,9.367932e-02,-8.283379e-02,-8.690828e-02,7.288197e-01,-9.082740e-02,-9.465128e-02,-1.085317e-01,3.546635e-01,-7.638526e-01,-8.597690e-02,-8.811032e-02,4.940161e-02,-8.216317e-02,4.630775e-01,1.541821e-01,3.548231e-01,-7.638672e-01,1.068267e-01,-6.773180e-02,3.544388e-01,-7.663080e-01,8.290318e-01,-3.449404e-01,1.000569e-01,9.676304e-02,5.389540e-01,-3.461543e-01,9.524990e-02,9.445392e-02,8.530359e-02,-6.505163e-01,3.549817e-01,-7.638904e-01,-9.034263e-02,-9.035271e-02,9.344069e-02,9.320824e-02,-9.022849e-02,-8.986539e-02,9.290933e-02,9.240912e-02,-8.895215e-02,-8.652584e-02,9.137163e-02,8.880159e-02,-7.943750e-02,-5.931902e-02,8.146818e-02,6.028251e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.991385e-02,-9.025318e-02,9.372695e-02,9.339709e-02
196,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8.997041e-02,-9.022288e-02,-8.864175e-02,-8.950615e-02,7.510149e-02,-9.285678e-02,3.636632e-01,-5.274003e-01,8.287511e-01,-3.445088e-01,-8.998473e-02,-9.185239e-02,3.544757e-01,-7.638885e-01,9.522680e-02,9.014786e-02,8.287557e-01,-3.446378e-01,8.260106e-01,-3.466564e-01,1.623377e-01,1.093216e-01,3.550507e-01,-7.635340e-01,8.287602e-01,-3.445354e-01,8.318186e-01,-3.548700e-01,1.122848e-01,1.005446e-01,9.398725e-02,9.367932e-02,-8.283380e-02,-8.690828e-02,7.288196e-01,-9.082728e-02,-9.465128e-02,-1.085316e-01,3.546635e-01,-7.638526e-01,-8.597690e-02,-8.811032e-02,4.940161e-02,-8.216317e-02,4.630775e-01,1.541821e-01,3.548231e-01,-7.638672e-01,1.068265e-01,-6.773183e-02,3.544388e-01,-7.663078e-01,8.290318e-01,-3.449404e-01,1.000569e-01,9.676304e-02,5.389540e-01,-3.461542e-01,9.524990e-02,9.445392e-02,8.530355e-02,-6.505163e-01,3.549817e-01,-7.638904e-01,-9.034263e-02,-9.035271e-02,9.344069e-02,9.320824e-02,-9.022849e-02,-8.986539e-02,9.290933e-02,9.240912e-02,-8.895215e-02,-8.652584e-02,9.137163e-02,8.880159e-02,-7.943750e-02,-5.931902e-02,8.146818e-02,6.028251e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.991385e-02,-9.025318e-02,9.372695e-02,9.339709e-02
197,-1,-1,-1,-1,-2,-2,2,2,2,2,-2,-2,1,1,-2,-2,1,1,1,1,-1,-1,2,2,2,2,2,2,-2,-2,-1,-1,-1,-1,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,2,2,-1,-1,2,2,1,1,-1,-1,1,1,-1,-1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.967459e-02,-1.279034e-01,-1.045647e-01,-1.075380e-01,8.236686e-02,-4.688006e-02,3.728507e-01,-6.004752e-01,8.295277e-01,-3.442157e-01,-8.990456e-02,-9.207151e-02,3.089264e-01,-7.138816e-01,9.624771e-02,9.250564e-02,8.114149e-01,-3.454646e-01,7.931992e-01,-3.487646e-01,2.711435e-01,1.067378e-01,3.563584e-01,-7.637064e-01,8.355484e-01,-3.453272e-01,8.308454e-01,-3.524772e-01,1.125830e-01,1.010660e-01,1.156935e-01,1.297006e-01,-8.250598e-02,-1.097493e-01,7.483872e-01,-1.364374e-01,-9.652945e-02,-1.197236e-01,3.107847e-01,-7.173863e-01,-8.588132e-02,-8.799791e-02,4.945874e-02,-8.208882e-02,4.632010e-01,1.543678e-01,3.322721e-01,-7.547701e-01,1.384311e-01,-1.692317e-01,3.535886e-01,-7.703918e-01,8.119711e-01,-3.412819e-01,1.243307e-01,1.205320e-01,4.910621e-01,-2.971766e-01,1.199244e-01,1.195631e-01,6.809664e-02,-6.118285e-01,3.270018e-01,-7.245834e-01,-6.205110e-02,-8.787837e-02,7.654191e-02,9.339581e-02,-8.936621e-02,-8.939598e-02,9.328636e-02,9.262722e-02,-8.866745e-02,-8.634271e-02,9.150363e-02,8.888769e-02,-7.931403e-02,-5.923196e-02,8.152769e-02,6.032562e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-9.962932e-02,-1.279402e-01,1.154212e-01,1.294090e-01
198,0,0,0,0,-2,-2,2,2,2,2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,2,2,2,2,2,2,-2,-2,0,0,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.836279e-01,-4.113246e-01,2.879082e-01,-6.582073e-01,8.313521e-02,-4.246341e-02,3.562761e-01,-7.650409e-01,8.299132e-01,-3.431094e-01,-9.032367e-02,-9.308487e-02,2.721833e-01,-6.664357e-01,9.635226e-02,9.276768e-02,8.033403e-01,-3.501762e-01,7.837003e-01,-3.567286e-01,7.927193e-01,-3.471133e-01,3.580813e-01,-7.644153e-01,8.464115e-01,-3.446756e-01,8.285761e-01,-3.431318e-01,1.126170e-01,1.011188e-01,5.526766e-01,-4.760153e-03,2.684239e-01,-6.769801e-01,8.287770e-01,-3.430016e-01,-9.958468e-02,-1.383894e-01,2.773452e-01,-6.763020e-01,-8.597674e-02,-8.819156e-02,4.943443e-02,-8.213713e-02,4.632226e-01,1.543937e-01,3.149176e-01,-7.470584e-01,3.179987e-01,-6.883379e-01,3.556580e-01,-7.637303e-01,8.051613e-01,-3.456494e-01,8.057069e-01,-3.569377e-01,4.798649e-01,-3.028483e-01,7.857842e-01,-2.679879e-01,8.510599e-02,-5.960360e-01,3.055032e-01,-6.878477e-01,8.865077e-02,-6.847225e-02,1.048885e-01,1.004916e-01,-8.308207e-02,-8.646049e-02,9.708297e-02,9.483751e-02,-8.705024e-02,-8.535866e-02,9.285814e-02,8.976164e-02,-7.867142e-02,-5.878713e-02,8.211894e-02,6.074430e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,2.836621e-01,-4.113609e-01,5.523906e-01,-5.058584e-03
199,1,1,1,1,-2,-2,2,2,2,2,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,1,1,2,2,2,2,2,2,-2,-2,1,1,1,1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,1,1,2,2,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.935694e-01,-4.601055e-01,3.136525e-01,-7.055686e-01,9.566383e-02,7.785708e-02,3.553330e-01,-7.647583e-01,8.407888e-01,-3.439086e-01,-8.847425e-02,-8.904866e-02,-1.051134e-01,-1.134494e-01,9.802241e-02,9.655029e-02,1.805520e-01,-1.386754e-01,1.195847e-01,1.192740e-01,8.058116e-01,-3.413996e-01,3.571565e-01,-7.643676e-01,6.575404e-01,-3.818233e-01,8.283772e-01,-3.444959e-01,1.130774e-01,1.019635e-01,6.778007e-01,-7.135616e-02,3.095360e-01,-7.159220e-01,8.275387e-01,-3.409211e-01,-8.804764e-02,-6.221225e-02,-6.964833e-02,-2.508423e-01,-8.545413e-02,-8.724261e-02,4.961836e-02,-8.183382e-02,4.633808e-01,1.546583e-01,1.842178e-01,-7.012192e-01,3.342168e-01,-7.262701e-01,3.549204e-01,-7.639746e-01,1.201643e-01,1.127468e-01,8.096112e-01,-3.427427e-01,1.306578e-01,1.161889e-01,8.095258e-01,-3.412415e-01,-1.280258e-01,-1.001926e-01,-1.077539e-01,-1.065369e-01,6.706157e-02,-7.276640e-02,1.585960e-01,1.080334e-01,-8.402983e-02,-8.673853e-02,9.887946e-02,9.539762e-02,-8.716600e-02,-8.542489e-02,9.305823e-02,8.983488e-02,-7.871803e-02,-5.882389e-02,8.214183e-02,6.074577e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,2.936540e-01,-4.601027e-01,6.775692e-01,-7.160892e-02
200,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.636628e-01,-5.273283e-01,3.544498e-01,-7.663016e-01,9.456148e-02,9.402102e-02,3.546125e-01,-7.638591e-01,8.256183e-01,-3.468633e-01,-8.878014e-02,-8.961368e-02,-9.207451e-02,-9.313260e-02,9.736872e-02,9.550690e-02,7.396637e-02,-9.271965e-02,9.301125e-02,9.244470e-02,8.287592e-01,-3.445834e-01,3.548565e-01,-7.639287e-01,5.376685e-01,-3.454353e-01,8.290400e-01,-3.450354e-01,1.127941e-01,1.015439e-01,7.288253e-01,-9.093545e-02,3.550419e-01,-7.635399e-01,8.287532e-01,-3.447000e-01,-9.012714e-02,-9.046000e-02,-9.542326e-02,-1.087330e-01,-8.560130e-02,-8.744663e-02,4.953191e-02,-8.194475e-02,4.632329e-01,1.544577e-01,8.426812e-02,-6.501156e-01,3.547966e-01,-7.638725e-01,3.543739e-01,-7.638952e-01,9.125304e-02,8.801479e-02,8.287517e-01,-3.445547e-01,9.366215e-02,9.336123e-02,8.318236e-01,-3.549331e-01,-9.070121e-02,-9.091268e-02,-9.115186e-02,-9.149569e-02,1.069348e-01,-6.746497e-02,1.622052e-01,1.090153e-01,-8.235704e-02,-8.601494e-02,9.952867e-02,9.579831e-02,-8.680220e-02,-8.522371e-02,9.330170e-02,8.998569e-02,-7.859893e-02,-5.874938e-02,8.223794e-02,6.080904e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.637814e-01,-5.272945e-01,7.286295e-01,-9.116200e-02
201,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.636625e-01,-5.273280e-01,3.544498e-01,-7.663015e-01,9.456148e-02,9.402102e-02,3.546125e-01,-7.638591e-01,8.256182e-01,-3.468633e-01,-8.878014e-02,-8.961368e-02,-9.207450e-02,-9.313260e-02,9.736872e-02,9.550690e-02,7.396639e-02,-9.271949e-02,9.301125e-02,9.244470e-02,8.287592e-01,-3.445834e-01,3.548565e-01,-7.639287e-01,5.376684e-01,-3.454351e-01,8.290400e-01,-3.450354e-01,1.127941e-01,1.015439e-01,7.288252e-01,-9.093534e-02,3.550419e-01,-7.635399e-01,8.287532e-01,-3.447000e-01,-9.012714e-02,-9.046000e-02,-9.542325e-02,-1.087329e-01,-8.560130e-02,-8.744663e-02,4.953191e-02,-8.194475e-02,4.632329e-01,1.544577e-01,8.426801e-02,-6.501154e-01,3.547966e-01,-7.638725e-01,3.543739e-01,-7.638952e-01,9.125304e-02,8.801479e-02,8.287517e-01,-3.445547e-01,9.366215e-02,9.336123e-02,8.318236e-01,-3.549331e-01,-9.070121e-02,-9.091268e-02,-9.115185e-02,-9.149569e-02,1.069346e-01,-6.746499e-02,1.622051e-01,1.090153e-01,-8.235705e-02,-8.601494e-02,9.952867e-02,9.579831e-02,-8.680220e-02,-8.522371e-02,9.330170e-02,8.998569e-02,-7.859893e-02,-5.874938e-02,8.223794e-02,6.080904e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.637813e-01,-5.272943e-01,7.286294e-01,-9.116191e-02
202,2,2,2,2,-1,-1,1,1,1,1,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,2,2,1,1,1,1,1,1,-1,-1,2,2,2,2,1,1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,1,1,2,2,1,1,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.728812e-01,-6.004545e-01,3.535932e-01,-7.703999e-01,1.157087e-01,1.297147e-01,3.107250e-01,-7.173939e-01,7.931396e-01,-3.489751e-01,-1.049985e-01,-1.077818e-01,-9.178363e-02,-9.323845e-02,1.202409e-01,1.196468e-01,8.110454e-02,-4.762520e-02,9.356127e-02,9.308258e-02,8.355562e-01,-3.453778e-01,3.268235e-01,-7.246084e-01,4.905223e-01,-2.975154e-01,8.120087e-01,-3.413722e-01,1.291506e-01,1.210906e-01,7.483866e-01,-1.365211e-01,3.563472e-01,-7.637124e-01,8.114278e-01,-3.455298e-01,-9.990095e-02,-1.282411e-01,-9.724661e-02,-1.200118e-01,-8.571251e-02,-1.096428e-01,8.031358e-02,-1.655151e-01,5.487472e-01,9.779096e-02,6.770595e-02,-6.117814e-01,3.322403e-01,-7.547736e-01,3.088045e-01,-7.138729e-01,9.231386e-02,9.035514e-02,8.295278e-01,-3.442654e-01,7.663039e-02,9.356626e-02,8.308482e-01,-3.525398e-01,-6.240284e-02,-8.847378e-02,-9.029139e-02,-9.099723e-02,1.384418e-01,-1.691010e-01,2.710559e-01,1.066086e-01,-8.240408e-02,-1.094198e-01,1.240760e-01,1.201007e-01,-1.041859e-01,-1.055512e-01,1.191359e-01,1.176403e-01,-9.975603e-02,-1.005489e-01,1.123728e-01,1.022961e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.729923e-01,-6.004686e-01,7.481816e-01,-1.367256e-01
203,2,2,2,2,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,-2,-2,-2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,2,2,0,0,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.563288e-01,-7.651029e-01,3.556951e-01,-7.637319e-01,5.526199e-01,-4.714878e-03,2.773568e-01,-6.763079e-01,7.836952e-01,-3.567901e-01,2.819778e-01,-6.557861e-01,-9.063034e-02,-9.331426e-02,7.889146e-01,-2.677080e-01,8.240336e-02,-4.296932e-02,9.732607e-02,9.529001e-02,8.464175e-01,-3.446860e-01,3.054634e-01,-6.878584e-01,4.796936e-01,-3.031093e-01,8.051787e-01,-3.456617e-01,7.913615e-01,-3.644879e-01,8.287857e-01,-3.430621e-01,3.581076e-01,-7.644178e-01,8.033454e-01,-3.501879e-01,2.836733e-01,-4.117233e-01,-9.972331e-02,-1.384494e-01,2.877926e-01,-6.890331e-01,2.470905e-01,-6.423427e-01,8.877165e-01,-2.896112e-01,8.510731e-02,-5.960532e-01,3.149335e-01,-7.470592e-01,2.721739e-01,-6.664343e-01,9.372349e-02,9.144252e-02,8.299174e-01,-3.431242e-01,1.048977e-01,1.006097e-01,8.285827e-01,-3.431615e-01,8.803382e-02,-6.920063e-02,-8.416203e-02,-8.830472e-02,3.181701e-01,-6.882336e-01,7.927065e-01,-3.471042e-01,2.683112e-01,-6.776605e-01,8.060153e-01,-3.579083e-01,2.888804e-01,-6.607606e-01,7.841317e-01,-2.864288e-01,3.016010e-01,-4.112073e-01,6.063516e-01,-6.280497e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.564207e-01,-7.651854e-01,8.285519e-01,-3.432670e-01
204,2,2,2,2,1,1,-1,-1,-1,-1,1,1,-2,-2,1,1,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,-1,-1,1,1,-2,-2,1,1,1,1,1,1,-1,-1,2,2,-1,-1,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.554064e-01,-7.647622e-01,3.549599e-01,-7.639795e-01,6.774464e-01,-7.123040e-02,-6.964275e-02,-2.508413e-01,1.195122e-01,1.192270e-01,3.111233e-01,-7.045410e-01,-8.888345e-02,-8.933174e-02,8.107230e-01,-3.410026e-01,9.498838e-02,7.750554e-02,9.959378e-02,9.670820e-02,6.575384e-01,-3.818385e-01,-1.077784e-01,-1.065459e-01,1.304123e-01,1.160861e-01,1.201310e-01,1.127227e-01,7.960709e-01,-3.469481e-01,8.275428e-01,-3.409503e-01,3.571805e-01,-7.643699e-01,1.805359e-01,-1.386920e-01,2.932610e-01,-4.602451e-01,-8.822327e-02,-6.230284e-02,3.195452e-01,-7.218876e-01,2.574133e-01,-6.820364e-01,9.145688e-01,-3.015538e-01,-1.281259e-01,-1.002242e-01,1.842333e-01,-7.012220e-01,-1.051180e-01,-1.134485e-01,9.560874e-02,9.531699e-02,8.407923e-01,-3.439246e-01,1.587250e-01,1.084182e-01,8.283827e-01,-3.445205e-01,6.675869e-02,-7.316262e-02,-8.457064e-02,-8.761969e-02,3.343248e-01,-7.264667e-01,8.058602e-01,-3.415454e-01,3.101087e-01,-7.155388e-01,8.094023e-01,-3.421619e-01,3.139691e-01,-7.080862e-01,8.117806e-01,-3.470518e-01,2.984867e-01,-4.412483e-01,6.933244e-01,-1.055257e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.553913e-01,-7.647806e-01,8.274325e-01,-3.410637e-01
