#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,driver_0004a,driver_0004b,driver_0021a,driver_0021b,Out_0018a,Out_0018b,Out_0006a,Out_0006b
78,-2,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,2,2,2,2,-2,-2,2,2,0,0,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.049908e-01,1.056630e-01,-6.795887e-01,3.384351e-01,-3.046588e-01,-1.219098e-01,-2.657720e-01,7.720189e-01,-5.961094e-01,2.610227e-01,-7.403252e-01,4.762118e-01,-7.037298e-01,2.581517e-01,1.100997e-01,1.134430e-01,-7.206950e-01,4.972018e-01,-5.415462e-03,5.512421e-01,-2.834436e-01,6.616426e-01,-7.514430e-01,8.114821e-01,-3.471504e-01,8.224947e-01,-7.928457e-02,8.612363e-02,-2.789862e-01,8.992983e-01,-6.396340e-01,5.056623e-02,-7.846429e-01,4.036629e-01,-4.095824e-01,2.802262e-01,-5.705080e-01,-3.545890e-01,-5.268275e-01,-4.612632e-01,-8.640799e-02,-6.637176e-02,-8.439506e-02,-9.170216e-02,-3.846686e-02,-3.180570e-02,-3.913738e-02,-4.113606e-02,-1.022016e-01,-7.907882e-02,-9.099594e-02,-1.063064e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-6.396202e-01,5.062166e-02,-5.960324e-01,2.610623e-01
79,-2,-2,-1,-1,-2,-2,-1,-1,1,1,1,1,1,1,-2,-2,2,2,-1,-1,2,2,2,2,2,2,-2,-2,2,2,1,1,2,2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.891876e-02,7.885605e-02,-1.660727e-01,1.479897e-01,-3.071765e-01,-1.275510e-01,1.077862e-01,2.664947e-01,-6.293609e-01,2.841115e-01,-7.601388e-01,5.771240e-01,-7.615734e-01,3.483176e-01,1.081700e-01,1.101308e-01,-7.370892e-01,5.718124e-01,1.319891e-01,1.208650e-01,-2.644334e-01,6.953410e-01,-7.469862e-01,8.567774e-01,-1.341529e-01,7.419425e-01,-9.780031e-02,-6.371342e-02,-2.843742e-01,8.968769e-01,-6.633716e-01,6.077809e-02,-6.074883e-01,4.291833e-01,-1.306687e-01,-7.588140e-02,-6.193144e-01,-3.997881e-01,-5.578607e-01,-5.079594e-01,-9.211206e-02,-7.106218e-02,-8.846120e-02,-9.734841e-02,-3.940085e-02,-3.263959e-02,-3.963092e-02,-4.195601e-02,-1.023091e-01,-7.919426e-02,-9.093962e-02,-1.063563e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-6.633589e-01,6.080848e-02,-6.292839e-01,2.841503e-01
80,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.875324e-02,9.677697e-02,-6.088547e-02,1.230493e-01,-3.070946e-01,-1.275468e-01,1.081663e-01,1.582523e-01,-6.755084e-01,3.364561e-01,-8.088088e-01,6.892794e-01,-8.226718e-01,4.083814e-01,1.079186e-01,1.096814e-01,-7.107474e-01,6.244686e-01,9.754312e-02,1.002958e-01,-2.540313e-01,7.086748e-01,-7.172301e-01,9.250015e-01,-9.165465e-02,7.257313e-01,-9.901558e-02,-9.084775e-02,-2.823373e-01,8.942760e-01,-7.029244e-01,5.591879e-02,-5.372524e-01,4.292322e-01,-8.611172e-02,-7.970228e-02,-6.775377e-01,-4.564118e-01,-5.968998e-01,-5.545978e-01,-9.946041e-02,-7.765604e-02,-9.335529e-02,-1.041399e-01,-4.116279e-02,-3.431387e-02,-4.078827e-02,-4.353151e-02,-1.028742e-01,-7.976231e-02,-9.130062e-02,-1.068497e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-7.029109e-01,5.591421e-02,-6.754316e-01,3.364955e-01
81,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.024183e-01,9.847399e-02,-6.058822e-02,1.231305e-01,-2.245911e-01,-1.165752e-01,1.084564e-01,1.583591e-01,-6.754959e-01,3.364739e-01,-8.087594e-01,6.893126e-01,-8.226614e-01,4.084220e-01,1.900568e-01,1.204640e-01,-7.106970e-01,6.245136e-01,9.843166e-02,1.007960e-01,-2.540040e-01,7.086905e-01,-7.171349e-01,9.250494e-01,-9.144084e-02,7.256961e-01,-9.525051e-02,-8.909938e-02,-2.822974e-01,8.942677e-01,-7.029281e-01,5.594724e-02,-5.370220e-01,4.292023e-01,-8.519394e-02,-7.918485e-02,-6.775252e-01,-4.563939e-01,-5.968959e-01,-5.545862e-01,-9.945997e-02,-7.765339e-02,-9.336450e-02,-1.041432e-01,-4.116648e-02,-3.431533e-02,-4.079971e-02,-4.353841e-02,-1.028786e-01,-7.976499e-02,-9.131023e-02,-1.068564e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-7.029307e-01,5.592849e-02,-6.754375e-01,3.364956e-01
82,-1,-1,-2,-2,-1,-1,-2,-2,2,2,2,2,2,2,-1,-1,1,1,-2,-2,1,1,1,1,1,1,-1,-1,1,1,2,2,1,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.200367e-01,1.335480e-01,-6.443244e-02,9.343173e-02,-2.611500e-01,-6.928192e-02,1.083541e-01,1.558246e-01,-6.714040e-01,4.129593e-01,-7.505955e-01,7.439788e-01,-7.946332e-01,4.419840e-01,1.986319e-01,1.213030e-01,-6.007150e-01,6.162578e-01,8.054249e-02,1.005007e-01,-2.134348e-01,6.658888e-01,-6.505513e-01,8.888350e-01,-7.312227e-02,6.895904e-01,-1.066563e-01,-1.227484e-01,-2.480380e-01,8.722725e-01,-7.165483e-01,1.194990e-01,-4.899205e-01,3.793107e-01,-5.792073e-02,-7.817300e-02,-3.977155e-01,-1.912919e-01,-4.287141e-01,-1.316621e-01,-1.605552e-01,-1.117163e-01,-1.728718e-01,-8.472119e-02,-1.173297e-01,-1.044174e-01,-1.381092e-01,-9.595307e-02,-1.876082e-01,-1.679208e-01,-2.040791e-01,-1.544761e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-7.165401e-01,1.194548e-01,-6.713548e-01,4.129894e-01
83,0,0,-2,-2,0,0,-2,-2,2,2,2,2,2,2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.062208e-01,4.771971e-01,-7.084599e-02,8.437170e-02,-5.505521e-01,3.451328e-01,9.599673e-02,9.192120e-02,-7.143226e-01,7.252856e-01,-6.613395e-01,8.896103e-01,-7.205963e-01,6.589627e-01,9.035081e-02,5.147303e-01,-4.347745e-01,6.697341e-01,-4.182010e-02,8.527476e-02,-1.440232e-01,6.127518e-01,-5.784395e-01,8.755573e-01,9.419903e-03,5.585585e-01,-6.229316e-01,7.901577e-02,-1.850773e-01,8.037894e-01,-8.315900e-01,4.875047e-01,-4.374178e-01,3.666190e-01,-1.338362e-01,-9.209259e-02,-7.099080e-01,3.509051e-01,-6.208182e-01,5.976963e-01,-6.763756e-01,3.379785e-01,-5.877012e-01,6.074055e-01,-6.767051e-01,2.252511e-01,-6.156419e-01,4.838962e-01,-6.313623e-01,-2.646446e-02,-6.210349e-01,1.720012e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-8.316424e-01,4.875055e-01,-7.143666e-01,7.254579e-01
84,1,1,-2,-2,1,1,-2,-2,2,2,2,2,2,2,1,1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,-1,-1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.640740e-01,4.866383e-01,-8.953351e-02,-6.117199e-02,-6.018631e-01,3.635875e-01,9.328495e-02,7.981165e-02,-5.121037e-01,8.831698e-01,-2.683176e-01,8.416500e-01,-4.050307e-01,7.001151e-01,2.522702e-02,6.086272e-01,1.679920e-01,4.601711e-01,-4.481466e-02,8.323384e-02,2.505407e-01,2.838814e-01,1.379193e-01,4.472658e-01,1.426065e-01,1.515005e-01,-6.288553e-01,6.282726e-02,2.216837e-01,3.016213e-01,-7.553388e-01,6.209438e-01,-1.133260e-01,-6.767009e-02,-1.206424e-01,-9.675673e-02,-7.683965e-01,4.888832e-01,-6.255377e-01,7.788292e-01,-7.593514e-01,3.737301e-01,-6.520894e-01,7.133374e-01,-7.251427e-01,2.270515e-01,-6.526533e-01,5.700107e-01,-6.467627e-01,-5.585793e-02,-6.399709e-01,2.016898e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-7.553641e-01,6.209522e-01,-5.121369e-01,8.833781e-01
85,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.718500e-01,5.593962e-01,-8.435361e-02,-7.143352e-02,-6.425675e-01,3.827738e-01,9.615947e-02,1.066374e-01,-4.222271e-01,8.842284e-01,-1.051431e-01,7.997316e-01,-3.277699e-01,7.069899e-01,-1.789416e-02,7.123714e-01,5.453752e-01,6.029594e-01,-1.013448e-01,7.795458e-02,1.910503e-01,1.567127e-01,3.987776e-01,6.627728e-01,1.214047e-01,1.448981e-01,-6.696877e-01,9.173716e-02,1.745381e-01,1.949418e-01,-6.972304e-01,7.202233e-01,-3.667099e-02,8.441136e-02,-1.113158e-01,-9.247893e-02,-8.337111e-01,6.066479e-01,-5.760508e-01,8.557037e-01,-8.169045e-01,4.863215e-01,-6.648790e-01,8.165246e-01,-8.274172e-01,2.801349e-01,-7.427025e-01,6.550897e-01,-7.030331e-01,-5.834083e-02,-6.875519e-01,2.520976e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.972511e-01,7.202437e-01,-4.222554e-01,8.844520e-01
86,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.718554e-01,5.594010e-01,-8.435371e-02,-7.143358e-02,-6.425674e-01,3.827737e-01,9.615927e-02,1.066374e-01,-4.222271e-01,8.842284e-01,-1.051431e-01,7.997316e-01,-3.277699e-01,7.069899e-01,-1.789405e-02,7.123740e-01,5.453752e-01,6.029594e-01,-1.013488e-01,7.795398e-02,1.910503e-01,1.567127e-01,3.987775e-01,6.627727e-01,1.214047e-01,1.448981e-01,-6.696907e-01,9.174014e-02,1.745381e-01,1.949417e-01,-6.972304e-01,7.202232e-01,-3.667103e-02,8.441133e-02,-1.113167e-01,-9.247909e-02,-8.337111e-01,6.066478e-01,-5.760508e-01,8.557037e-01,-8.169044e-01,4.863214e-01,-6.648790e-01,8.165246e-01,-8.274171e-01,2.801347e-01,-7.427025e-01,6.550898e-01,-7.030330e-01,-5.834095e-02,-6.875519e-01,2.520976e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.972512e-01,7.202437e-01,-4.222554e-01,8.844520e-01
87,2,2,-1,-1,2,2,-1,-1,1,1,1,1,1,1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,-2,-2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.894530e-01,6.629807e-01,-1.036164e-01,-1.046133e-01,-6.430269e-01,3.849406e-01,1.150311e-01,1.480803e-01,-3.675016e-01,8.637985e-01,-1.282088e-01,7.767504e-01,-3.032952e-01,6.783343e-01,-1.612247e-02,7.215415e-01,4.943485e-01,5.549760e-01,-1.326818e-01,1.841241e-01,1.828863e-01,1.494121e-01,3.459668e-01,6.203089e-01,1.010034e-01,1.407638e-01,-7.124284e-01,1.796245e-01,1.680063e-01,1.872114e-01,-6.103142e-01,7.091330e-01,-1.720982e-02,6.808790e-02,-2.507247e-01,-6.860490e-02,-8.017243e-01,6.266457e-01,-5.375669e-01,8.702787e-01,-8.186760e-01,4.944413e-01,-6.552319e-01,8.198193e-01,-8.279581e-01,2.863267e-01,-7.407408e-01,6.564689e-01,-7.034776e-01,-5.550059e-02,-6.875347e-01,2.525964e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.103376e-01,7.092187e-01,-3.675305e-01,8.640237e-01
88,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,-2,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.528766e-01,8.516236e-01,-5.998887e-01,9.564096e-02,-6.422868e-01,3.839036e-01,-2.828753e-01,4.981010e-01,-2.965015e-01,8.454207e-01,-1.445317e-01,7.742076e-01,-2.771940e-01,6.589116e-01,-1.542034e-02,7.093296e-01,4.318291e-01,4.912267e-01,-3.550666e-01,7.880545e-01,1.735575e-01,1.408816e-01,2.904199e-01,5.734050e-01,-5.081576e-03,1.271164e-01,-7.553757e-01,3.059929e-01,1.586054e-01,1.777333e-01,-5.504322e-01,7.096595e-01,-9.974516e-02,3.857851e-02,-6.888763e-01,3.039359e-01,-7.855843e-01,6.348677e-01,-4.646645e-01,8.580408e-01,-8.170776e-01,4.964771e-01,-6.228774e-01,8.274520e-01,-8.269406e-01,2.886193e-01,-7.335123e-01,6.609653e-01,-7.036700e-01,-5.423220e-02,-6.868584e-01,2.537725e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-5.504528e-01,7.098275e-01,-2.965293e-01,8.456449e-01
89,2,2,1,1,2,2,1,1,-1,-1,-1,-1,-1,-1,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.531959e-01,8.393437e-01,-6.160046e-01,8.879217e-02,-6.421175e-01,3.821246e-01,-2.913737e-01,5.123156e-01,1.253800e-01,4.252370e-01,1.275140e-01,2.268507e-01,1.911139e-01,2.300993e-01,-1.595905e-02,7.087718e-01,2.803655e-01,2.316568e-01,-3.481487e-01,7.957044e-01,1.417944e-01,1.114066e-01,1.911509e-01,2.729344e-01,-2.573388e-02,1.169607e-01,-7.642680e-01,3.276659e-01,1.396698e-01,1.484745e-01,1.152319e-01,4.358138e-01,-8.670687e-02,2.597545e-02,-7.242141e-01,3.288173e-01,-4.406087e-01,6.841147e-01,-1.951361e-01,8.220785e-01,-7.759545e-01,5.614650e-01,-4.933863e-01,8.629512e-01,-8.248909e-01,3.455549e-01,-6.839591e-01,6.889603e-01,-7.078552e-01,-2.544452e-02,-6.794937e-01,2.650224e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,1.152090e-01,4.360030e-01,1.253519e-01,4.254605e-01
90,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.523688e-01,8.309357e-01,-6.618085e-01,1.127652e-01,-6.416278e-01,3.809860e-01,-3.675742e-01,5.730472e-01,3.866124e-01,6.355305e-01,3.036022e-02,7.817420e-02,8.966174e-02,8.143006e-02,-1.622170e-02,7.080041e-01,3.619970e-02,3.283526e-02,-3.435538e-01,8.361539e-01,1.034713e-01,7.958722e-02,6.174259e-03,3.037467e-02,-1.014680e-01,8.760509e-02,-7.741432e-01,3.539448e-01,1.065004e-01,1.100069e-01,5.110098e-01,5.777774e-01,-9.483018e-02,-4.168943e-02,-7.625939e-01,3.577977e-01,-3.577595e-01,6.841622e-01,-1.089629e-01,7.975360e-01,-7.574888e-01,5.771055e-01,-4.566409e-01,8.638863e-01,-8.243524e-01,3.571850e-01,-6.661437e-01,6.948027e-01,-7.087022e-01,-2.036972e-02,-6.764640e-01,2.674077e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,5.109875e-01,5.779893e-01,3.865847e-01,6.357535e-01
91,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.523688e-01,8.309357e-01,-6.618084e-01,1.127651e-01,-6.416278e-01,3.809860e-01,-3.675740e-01,5.730470e-01,3.866124e-01,6.355306e-01,3.036023e-02,7.817422e-02,8.966178e-02,8.143010e-02,-1.622170e-02,7.080041e-01,3.619971e-02,3.283527e-02,-3.435538e-01,8.361538e-01,1.034713e-01,7.958722e-02,6.174272e-03,3.037468e-02,-1.014678e-01,8.760512e-02,-7.741432e-01,3.539448e-01,1.065004e-01,1.100069e-01,5.110099e-01,5.777775e-01,-9.483013e-02,-4.168942e-02,-7.625939e-01,3.577977e-01,-3.577593e-01,6.841626e-01,-1.089630e-01,7.975358e-01,-7.574894e-01,5.771062e-01,-4.566410e-01,8.638863e-01,-8.243530e-01,3.571860e-01,-6.661438e-01,6.948025e-01,-7.087025e-01,-2.036909e-02,-6.764640e-01,2.674076e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,5.109876e-01,5.779894e-01,3.865847e-01,6.357535e-01
92,1,1,2,2,1,1,2,2,-2,-2,-2,-2,-2,-2,1,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-2,-2,-1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.219245e-01,7.959350e-01,-6.997635e-01,1.897983e-01,-5.971804e-01,3.512792e-01,-3.758043e-01,6.629204e-01,2.983409e-01,5.575256e-01,-1.865101e-01,-1.303483e-01,-1.089455e-01,-7.764719e-02,1.785015e-02,6.316914e-01,-3.749705e-02,-3.481747e-02,-3.455992e-01,8.406690e-01,1.460997e-01,1.336777e-01,-6.189110e-02,-2.623674e-02,-1.248252e-01,2.007984e-01,-7.384447e-01,3.362333e-01,1.381428e-01,1.548370e-01,4.196442e-01,4.715065e-01,-2.493459e-01,-3.450113e-02,-7.676627e-01,3.589826e-01,-3.250192e-01,5.864223e-01,-1.352588e-01,7.819800e-01,-6.653015e-01,4.807375e-01,-4.423753e-01,7.946357e-01,-7.379171e-01,2.765227e-01,-5.941312e-01,6.267381e-01,-6.560901e-01,-3.059351e-02,-6.351770e-01,2.288082e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,4.196281e-01,4.717197e-01,2.983096e-01,5.577253e-01
93,0,0,2,2,0,0,2,2,-2,-2,-2,-2,-2,-2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.632013e-01,7.713072e-01,-7.459043e-01,3.184551e-01,-5.032965e-01,2.800345e-01,-3.424082e-01,8.445386e-01,1.844025e-01,4.667138e-01,-5.000279e-01,-3.185706e-01,-4.383658e-01,-2.242673e-01,9.306786e-02,5.047595e-01,-6.157783e-01,1.771460e-01,-3.522558e-01,8.319862e-01,-2.565766e-01,4.857421e-01,-6.831333e-01,4.145145e-01,-3.422347e-01,7.927171e-01,-6.815423e-01,3.300485e-01,-3.027087e-01,8.131750e-01,3.208337e-01,3.685486e-01,-6.855251e-01,3.225458e-01,-7.749409e-01,3.574322e-01,-2.816971e-01,5.415086e-01,-1.805484e-01,7.714248e-01,-6.397876e-01,4.366781e-01,-4.388490e-01,6.982195e-01,-6.592808e-01,2.961010e-01,-4.997623e-01,5.189680e-01,-6.520933e-01,6.486144e-03,-5.808006e-01,1.972467e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,3.208049e-01,3.687505e-01,1.843889e-01,4.668726e-01
94,-1,-1,2,2,-1,-1,2,2,-2,-2,-2,-2,-2,-2,-1,-1,1,1,2,2,1,1,1,1,1,1,-1,-1,1,1,-2,-2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.079541e-01,2.693089e-01,-7.616691e-01,3.369525e-01,-2.690394e-01,-3.947588e-02,-3.509565e-01,8.350977e-01,6.789958e-02,1.213408e-01,-5.842091e-01,-4.160621e-01,-5.312390e-01,-3.143526e-01,2.008693e-01,1.293558e-01,-6.197137e-01,1.609830e-01,-1.381407e-01,7.500626e-01,-2.661425e-01,4.903900e-01,-7.178540e-01,4.282216e-01,-3.342959e-01,8.088309e-01,-1.825703e-01,1.493582e-01,-3.095764e-01,8.145859e-01,1.335598e-01,1.120129e-01,-7.242129e-01,3.536287e-01,-5.983597e-01,3.777790e-01,8.688014e-02,8.449918e-02,6.475464e-02,9.017381e-02,-8.013616e-03,3.318389e-04,-2.306076e-02,1.172705e-02,-5.683644e-02,-4.729586e-02,-7.258055e-02,-3.675120e-02,-1.681052e-01,-1.461414e-01,-1.774226e-01,-1.387198e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,1.335524e-01,1.121061e-01,6.794904e-02,1.213823e-01
95,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.156770e-01,1.620625e-01,-7.655584e-01,3.597291e-01,-2.215241e-01,-1.095896e-01,-3.531233e-01,8.313076e-01,-1.059743e-01,-9.677749e-02,-6.724218e-01,-5.048727e-01,-6.154739e-01,-3.874976e-01,1.928544e-01,1.259839e-01,-6.505747e-01,1.703939e-01,-9.204480e-02,7.290268e-01,-3.164144e-01,5.308841e-01,-7.568855e-01,4.474635e-01,-3.369165e-01,8.314911e-01,-7.290678e-02,1.069307e-01,-3.232348e-01,8.401808e-01,-8.387865e-02,-6.133829e-02,-7.681185e-01,3.900829e-01,-5.221310e-01,3.630742e-01,-2.507649e-02,-1.988631e-02,-3.310637e-02,-2.955186e-02,-1.340731e-02,-1.128150e-02,-1.693491e-02,-1.534767e-02,-1.889854e-02,-1.546470e-02,-2.018340e-02,-2.058868e-02,-9.480807e-02,-7.253076e-02,-8.366320e-02,-9.862892e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-8.388072e-02,-6.128104e-02,-1.059158e-01,-9.675571e-02
96,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.156770e-01,1.620625e-01,-7.655585e-01,3.597291e-01,-2.215241e-01,-1.095896e-01,-3.531233e-01,8.313076e-01,-1.059743e-01,-9.677749e-02,-6.724218e-01,-5.048728e-01,-6.154739e-01,-3.874975e-01,1.928544e-01,1.259839e-01,-6.505750e-01,1.703942e-01,-9.204489e-02,7.290269e-01,-3.164150e-01,5.308847e-01,-7.568855e-01,4.474635e-01,-3.369165e-01,8.314910e-01,-7.290676e-02,1.069308e-01,-3.232348e-01,8.401811e-01,-8.387865e-02,-6.133827e-02,-7.681185e-01,3.900829e-01,-5.221312e-01,3.630744e-01,-2.507648e-02,-1.988631e-02,-3.310636e-02,-2.955186e-02,-1.340731e-02,-1.128150e-02,-1.693491e-02,-1.534767e-02,-1.889854e-02,-1.546470e-02,-2.018340e-02,-2.058868e-02,-9.480807e-02,-7.253076e-02,-8.366320e-02,-9.862892e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-8.388072e-02,-6.128103e-02,-1.059158e-01,-9.675571e-02
97,-2,-2,1,1,-2,-2,1,1,-1,-1,-1,-1,-1,-1,-2,-2,2,2,1,1,2,2,2,2,2,2,-2,-2,2,2,-1,-1,2,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.158533e-01,1.595560e-01,-7.174088e-01,3.470877e-01,-2.218988e-01,-1.109639e-01,-3.373659e-01,8.054851e-01,-2.784923e-01,-1.197240e-01,-5.479003e-01,-6.741108e-02,-4.091564e-01,-1.363530e-01,1.929476e-01,1.260603e-01,-7.085526e-01,2.549048e-01,-7.091738e-02,6.765643e-01,-3.309818e-01,5.690845e-01,-7.936395e-01,5.324258e-01,-3.373189e-01,8.241166e-01,-7.805175e-02,6.878063e-02,-3.082725e-01,8.766677e-01,-2.225452e-01,-1.216839e-01,-7.711761e-01,3.926506e-01,-4.565770e-01,2.967355e-01,-2.969716e-01,-2.195547e-01,-2.580695e-01,-2.915847e-01,-5.567358e-02,-4.518463e-02,-5.326600e-02,-5.847054e-02,-3.157418e-02,-2.652462e-02,-3.179975e-02,-3.347501e-02,-1.000262e-01,-7.731721e-02,-8.862035e-02,-1.039082e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-2.225473e-01,-1.216364e-01,-2.784338e-01,-1.197025e-01
