#time,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,driver_0013a,driver_0013b,driver_0032a,driver_0032b,Out_0014a,Out_0014b,Out_0009a,Out_0009b
65,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-6.942369e-01,-4.819835e-01,-3.508763e-01,8.305213e-01,-7.512879e-01,3.746647e-01,7.942981e-02,6.207688e-02,8.774924e-02,9.049687e-02,-6.305362e-01,3.378870e-01,-8.195919e-01,3.381133e-01,-1.116196e-01,-9.727789e-02,8.716298e-03,-1.864976e-01,-1.346558e-01,-1.629827e-01,-7.043175e-01,7.028367e-01,9.113011e-02,9.076659e-02,8.940103e-02,8.632629e-02,-1.916884e-01,-1.480950e-01,-7.636984e-01,3.542816e-01,-9.590779e-02,-9.907348e-02,-3.465347e-01,8.276868e-01,-6.509611e-01,8.257826e-02,-1.113705e-01,7.441301e-01,-6.994928e-01,2.085356e-02,-1.912104e-01,-2.026893e-01,-3.448702e-01,8.290154e-01,-9.429230e-02,-9.338555e-02,-5.722509e-01,-5.581844e-01,-7.632858e-01,3.545018e-01,-7.722691e-01,3.526197e-01,-9.421074e-02,7.450360e-02,-9.343064e-02,-9.421452e-02,-3.508925e-01,5.451983e-01,-1.049035e-01,-1.156447e-01,-6.393054e-01,8.284255e-01,-8.250878e-01,5.206646e-01,-5.315111e-01,8.667403e-01,-8.164969e-01,6.367438e-01,-3.497407e-01,8.797244e-01,-6.563082e-01,7.370278e-01,2.076304e-02,7.913512e-01,-2.417248e-01,7.232355e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-7.043221e-01,7.028450e-01,-8.195769e-01,3.381367e-01
66,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-6.942369e-01,-4.819835e-01,-3.508763e-01,8.305213e-01,-7.512879e-01,3.746647e-01,7.942981e-02,6.207688e-02,8.774925e-02,9.049687e-02,-6.305362e-01,3.378870e-01,-8.195919e-01,3.381133e-01,-1.116195e-01,-9.727789e-02,8.716299e-03,-1.864976e-01,-1.346558e-01,-1.629827e-01,-7.043175e-01,7.028367e-01,9.113011e-02,9.076659e-02,8.940103e-02,8.632629e-02,-1.916884e-01,-1.480950e-01,-7.636984e-01,3.542816e-01,-9.590779e-02,-9.907348e-02,-3.465347e-01,8.276868e-01,-6.509611e-01,8.257820e-02,-1.113705e-01,7.441301e-01,-6.994928e-01,2.085359e-02,-1.912104e-01,-2.026893e-01,-3.448702e-01,8.290154e-01,-9.429230e-02,-9.338555e-02,-5.722509e-01,-5.581844e-01,-7.632858e-01,3.545018e-01,-7.722691e-01,3.526197e-01,-9.421066e-02,7.450361e-02,-9.343064e-02,-9.421452e-02,-3.508924e-01,5.451982e-01,-1.049035e-01,-1.156447e-01,-6.393054e-01,8.284255e-01,-8.250878e-01,5.206646e-01,-5.315111e-01,8.667403e-01,-8.164969e-01,6.367439e-01,-3.497407e-01,8.797244e-01,-6.563082e-01,7.370278e-01,2.076305e-02,7.913511e-01,-2.417248e-01,7.232355e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-7.043221e-01,7.028450e-01,-8.195769e-01,3.381367e-01
67,-2,-2,2,2,2,2,-2,-2,-1,-1,1,1,1,1,-1,-1,-2,-2,-2,-2,1,1,-1,-1,-1,-1,-2,-2,2,2,-1,-1,2,2,2,2,2,2,1,1,-2,-2,2,2,-1,-1,-2,-2,2,2,2,2,-1,-1,-1,-1,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-6.387818e-01,-4.360857e-01,-3.506730e-01,8.305328e-01,-7.512410e-01,3.747794e-01,6.431104e-02,6.351222e-02,1.128507e-01,1.197056e-01,-5.919417e-01,3.005391e-01,-7.519537e-01,2.442306e-01,-2.520197e-01,-7.123228e-02,1.247049e-02,-1.732796e-01,-1.317313e-01,-1.589606e-01,-6.635596e-01,5.986523e-01,1.182560e-01,1.176224e-01,1.128651e-01,1.217550e-01,-1.846091e-01,-1.423107e-01,-7.642404e-01,3.566081e-01,-1.023362e-01,-1.366641e-01,-3.436942e-01,8.404776e-01,-6.997037e-01,1.788147e-01,-1.112546e-01,7.441391e-01,-6.594447e-01,6.540643e-03,-1.852908e-01,-1.955098e-01,-3.445037e-01,8.283908e-01,-1.138650e-01,-1.058312e-01,-5.353877e-01,-5.081979e-01,-7.632779e-01,3.548548e-01,-7.722478e-01,3.527833e-01,-1.342646e-01,1.810658e-01,-1.075140e-01,-1.095535e-01,-3.803655e-01,6.588444e-01,-7.348391e-02,-1.116916e-01,-6.583542e-01,7.770713e-01,-8.072955e-01,4.461758e-01,-5.391017e-01,8.629131e-01,-8.273321e-01,5.912025e-01,-3.554318e-01,8.790502e-01,-6.637886e-01,7.262194e-01,1.777927e-02,7.919708e-01,-2.448800e-01,7.219991e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-6.636599e-01,5.985652e-01,-7.520328e-01,2.441626e-01
68,-2,-2,2,2,2,2,-2,-2,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,2,2,2,2,0,0,-2,-2,2,2,0,0,-2,-2,2,2,2,2,0,0,0,0,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-5.902961e-01,-3.827693e-01,-3.503881e-01,8.305344e-01,-7.511686e-01,3.749746e-01,-5.640011e-02,5.170626e-02,-3.454408e-01,8.056491e-01,-5.640852e-01,2.616246e-01,-6.884224e-01,1.845210e-01,-6.741794e-01,2.788528e-01,1.075177e-02,-1.661598e-01,-1.346997e-01,-1.584241e-01,-6.146081e-01,5.031700e-01,-3.581904e-01,7.847645e-01,-3.089570e-01,4.783016e-01,-1.789251e-01,-1.369433e-01,-7.643448e-01,3.576301e-01,-5.979137e-01,7.385994e-02,-3.431651e-01,8.298486e-01,-7.472775e-01,3.140060e-01,-1.110973e-01,7.441566e-01,-6.383595e-01,1.831435e-02,-1.820194e-01,-1.904794e-01,-3.439174e-01,8.286515e-01,-6.669791e-01,2.715352e-01,-5.102070e-01,-4.694333e-01,-7.631804e-01,3.552865e-01,-7.722270e-01,3.531068e-01,-3.465366e-01,8.024176e-01,-6.861429e-01,2.985487e-01,-3.444282e-01,8.449158e-01,-1.473096e-01,-1.227765e-01,-6.844905e-01,7.147959e-01,-8.096691e-01,3.796664e-01,-5.480078e-01,8.599302e-01,-8.202483e-01,5.597361e-01,-3.606581e-01,8.786899e-01,-6.727348e-01,7.096540e-01,1.507497e-02,7.926571e-01,-2.484881e-01,7.204865e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-6.149975e-01,5.030209e-01,-6.888242e-01,1.843699e-01
69,-2,-2,2,2,2,2,-2,-2,1,1,-1,-1,-1,-1,1,1,-2,-2,-2,-2,-1,-1,1,1,1,1,-2,-2,2,2,1,1,2,2,2,2,2,2,-1,-1,-2,-2,2,2,1,1,-2,-2,2,2,2,2,1,1,1,1,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.173022e-01,-2.501882e-01,-3.504338e-01,8.305338e-01,-7.511735e-01,3.749501e-01,-5.746325e-02,5.699190e-02,-3.412942e-01,8.124236e-01,-2.006444e-01,-1.239763e-01,-4.068739e-01,-2.222479e-01,-7.163583e-01,3.111601e-01,3.517839e-02,-5.413197e-02,-1.209869e-01,-1.347039e-01,-4.184785e-01,-1.360013e-01,-3.509843e-01,7.920059e-01,-3.012892e-01,4.853009e-01,-1.478231e-01,-1.157764e-01,-7.640874e-01,3.562482e-01,-6.107090e-01,5.699964e-02,-3.436672e-01,8.294628e-01,-7.547302e-01,3.315708e-01,-1.111142e-01,7.441559e-01,-2.254626e-01,-1.689189e-01,-1.493864e-01,-1.561670e-01,-3.440292e-01,8.287150e-01,-7.138455e-01,3.077788e-01,-2.320582e-01,-2.968683e-01,-7.631861e-01,3.551364e-01,-7.722295e-01,3.530478e-01,-3.433988e-01,8.110460e-01,-7.243798e-01,3.231313e-01,-3.448949e-01,8.350172e-01,-1.277810e-01,-1.143795e-01,-6.330847e-01,4.257611e-01,-7.160511e-01,1.022889e-01,-5.941881e-01,7.653696e-01,-8.082075e-01,4.278432e-01,-3.844290e-01,8.705499e-01,-7.191729e-01,6.285297e-01,9.021381e-04,7.956972e-01,-2.661179e-01,7.126878e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-4.188790e-01,-1.361509e-01,-4.072779e-01,-2.223994e-01
70,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.726589e-02,-3.213908e-02,-3.505868e-01,8.305243e-01,-7.512249e-01,3.748381e-01,-9.260300e-02,5.775351e-02,-3.457592e-01,8.291181e-01,-5.543273e-02,-8.839591e-02,-6.649568e-01,-4.486978e-01,-7.638742e-01,3.540724e-01,5.561058e-02,2.891938e-02,-1.069874e-01,-1.101584e-01,-5.661345e-01,-5.300497e-01,-3.489569e-01,8.222791e-01,-3.405308e-01,5.273624e-01,-1.035456e-01,-7.933680e-02,-7.638285e-01,3.547465e-01,-6.454005e-01,6.852182e-02,-3.443477e-01,8.287442e-01,-7.638403e-01,3.545081e-01,-1.112203e-01,7.441428e-01,-9.179313e-02,-7.345590e-02,-1.128848e-01,-1.120573e-01,-3.442631e-01,8.287839e-01,-7.639245e-01,3.532086e-01,-1.375843e-02,-3.443480e-02,-7.632081e-01,3.549045e-01,-7.722440e-01,3.529025e-01,-3.449691e-01,8.287283e-01,-7.641598e-01,3.526849e-01,-3.445873e-01,8.287377e-01,-1.138438e-01,-1.060092e-01,-6.327914e-01,3.602993e-01,-7.061864e-01,6.266933e-02,-6.000936e-01,7.472697e-01,-8.106369e-01,4.145857e-01,-3.846743e-01,8.699805e-01,-7.203128e-01,6.238628e-01,1.524577e-03,7.957578e-01,-2.659510e-01,7.124027e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-5.665546e-01,-5.302114e-01,-6.653765e-01,-4.488577e-01
71,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.726590e-02,-3.213908e-02,-3.505868e-01,8.305243e-01,-7.512249e-01,3.748381e-01,-9.260301e-02,5.775351e-02,-3.457592e-01,8.291181e-01,-5.543273e-02,-8.839591e-02,-6.649568e-01,-4.486978e-01,-7.638742e-01,3.540724e-01,5.561058e-02,2.891938e-02,-1.069874e-01,-1.101584e-01,-5.661345e-01,-5.300497e-01,-3.489569e-01,8.222791e-01,-3.405309e-01,5.273625e-01,-1.035456e-01,-7.933680e-02,-7.638285e-01,3.547465e-01,-6.454005e-01,6.852182e-02,-3.443477e-01,8.287442e-01,-7.638403e-01,3.545081e-01,-1.112203e-01,7.441428e-01,-9.179313e-02,-7.345590e-02,-1.128848e-01,-1.120573e-01,-3.442631e-01,8.287839e-01,-7.639245e-01,3.532086e-01,-1.375843e-02,-3.443480e-02,-7.632081e-01,3.549045e-01,-7.722440e-01,3.529025e-01,-3.449691e-01,8.287283e-01,-7.641598e-01,3.526849e-01,-3.445873e-01,8.287377e-01,-1.138438e-01,-1.060092e-01,-6.327914e-01,3.602993e-01,-7.061864e-01,6.266933e-02,-6.000936e-01,7.472697e-01,-8.106369e-01,4.145857e-01,-3.846743e-01,8.699805e-01,-7.203128e-01,6.238628e-01,1.524577e-03,7.957578e-01,-2.659510e-01,7.124027e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-5.665546e-01,-5.302114e-01,-6.653765e-01,-4.488577e-01
72,-1,-1,1,1,1,1,-1,-1,2,2,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-2,-2,2,2,2,2,-1,-1,1,1,2,2,1,1,1,1,1,1,-2,-2,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,2,2,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.489051e-02,3.288639e-02,-3.453535e-01,8.106969e-01,-7.083347e-01,3.330501e-01,-1.416508e-01,1.713570e-01,-3.453728e-01,8.283956e-01,1.607290e-01,1.210601e-01,-5.721429e-01,-3.675207e-01,-7.656455e-01,3.543423e-01,9.419040e-02,8.425559e-02,-1.236853e-01,-1.220786e-01,-4.924223e-01,-4.384383e-01,-3.452363e-01,8.405804e-01,-3.842708e-01,6.564160e-01,-1.299460e-01,-1.289527e-01,-7.149986e-01,3.098985e-01,-7.000164e-01,1.743728e-01,-3.418127e-01,8.094615e-01,-7.264617e-01,3.348563e-01,-1.027155e-01,7.158546e-01,1.060797e-01,8.283612e-02,-1.339310e-01,-1.376735e-01,-3.413390e-01,8.102703e-01,-7.639423e-01,3.538637e-01,4.616519e-02,3.502851e-02,-7.143987e-01,3.121479e-01,-7.266306e-01,3.088217e-01,-3.431168e-01,8.276055e-01,-7.643358e-01,3.545884e-01,-3.414318e-01,8.060074e-01,-2.544038e-01,-7.838695e-02,-6.035968e-01,3.379946e-01,-6.752291e-01,7.243837e-02,-5.539984e-01,6.948248e-01,-7.539737e-01,3.581079e-01,-3.506052e-01,8.325806e-01,-6.156065e-01,5.538901e-01,-2.112783e-02,7.853962e-01,-2.498965e-01,6.495347e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-4.928436e-01,-4.386014e-01,-5.725614e-01,-3.676795e-01
73,0,0,0,0,0,0,0,0,2,2,-2,-2,-2,-2,2,2,0,0,0,0,-2,-2,2,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,-2,-2,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.276039e-01,4.318753e-01,-2.719641e-01,7.847733e-01,-6.458339e-01,3.092842e-01,-3.485453e-01,8.127178e-01,-3.443940e-01,8.286514e-01,3.576634e-01,4.500019e-01,-4.812463e-01,-2.699411e-01,-7.662249e-01,3.547588e-01,-3.809795e-01,7.887317e-01,-6.797921e-01,2.521961e-01,-3.622731e-01,-3.447556e-01,-3.444875e-01,8.297800e-01,-3.474053e-01,8.438936e-01,-6.281451e-01,8.885426e-02,-6.660413e-01,2.742980e-01,-7.480915e-01,3.123485e-01,-3.451057e-01,8.016376e-01,-6.916330e-01,3.179407e-01,-1.407517e-02,5.831283e-01,2.696354e-01,3.415499e-01,-6.739497e-01,2.603195e-01,-3.553859e-01,8.059816e-01,-7.636680e-01,3.546015e-01,-4.416117e-01,7.195305e-01,-6.787640e-01,2.760375e-01,-6.685794e-01,2.863242e-01,-3.467320e-01,8.287664e-01,-7.644355e-01,3.559140e-01,-3.490190e-01,7.937716e-01,-6.690481e-01,2.612158e-01,-4.769692e-01,2.636176e-01,-6.355939e-01,1.062967e-01,-4.418363e-01,5.573411e-01,-6.605458e-01,3.347499e-01,-3.607355e-01,7.782802e-01,-5.770827e-01,5.006982e-01,-5.694720e-02,7.844138e-01,-1.868173e-01,5.736589e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-3.627038e-01,-3.449244e-01,-4.816702e-01,-2.701074e-01
74,1,1,-1,-1,-1,-1,1,1,2,2,-2,-2,-2,-2,2,2,1,1,1,1,-2,-2,2,2,2,2,1,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-2,-2,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,2,2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.020992e-01,4.512200e-01,1.207967e-01,1.205378e-01,-3.641714e-01,-5.401508e-02,-3.469581e-01,8.151038e-01,-3.531851e-01,8.308707e-01,4.462974e-01,5.469956e-01,-1.383964e-01,-1.112752e-01,-5.980955e-01,3.736213e-01,-3.598425e-01,8.097161e-01,-7.150676e-01,2.902824e-01,-7.633242e-02,-1.262017e-01,-3.450880e-01,8.294551e-01,-3.469115e-01,8.352666e-01,-6.428531e-01,6.630696e-02,-1.095355e-01,-8.273761e-02,-7.548913e-01,3.296039e-01,1.206993e-01,1.240430e-01,-1.680020e-01,1.413888e-01,1.049563e-01,1.308923e-01,3.629708e-01,4.051721e-01,-7.263721e-01,2.905098e-01,1.203301e-01,1.204596e-01,-7.705635e-01,3.531813e-01,-4.323459e-01,7.773346e-01,-1.069585e-01,-1.047334e-01,-1.198336e-01,-1.036947e-01,-1.405834e-01,7.490505e-01,-7.637756e-01,3.552196e-01,1.061953e-01,2.687133e-01,-7.154520e-01,3.040544e-01,-6.931466e-02,-7.683611e-02,-7.758598e-02,-8.170039e-02,-1.787234e-03,-1.077633e-02,-7.517430e-03,-1.300182e-02,5.336243e-02,4.864029e-02,4.787939e-02,4.239321e-02,1.808294e-01,1.896045e-01,1.862104e-01,1.674937e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-7.669381e-02,-1.263182e-01,-1.387783e-01,-1.114058e-01
75,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.530440e-01,4.342435e-01,9.756262e-02,9.503611e-02,-3.081284e-01,-1.289806e-01,-3.475701e-01,8.299996e-01,-3.554606e-01,8.319163e-01,5.231669e-01,6.247091e-01,8.200515e-02,6.427929e-02,-5.225728e-01,3.613631e-01,-3.571697e-01,8.376703e-01,-7.623442e-01,3.366718e-01,1.012920e-01,9.489663e-02,-3.450627e-01,8.287186e-01,-3.457571e-01,8.287926e-01,-6.437009e-01,4.819617e-02,-8.741119e-02,-8.290207e-02,-7.639572e-01,3.534091e-01,9.673376e-02,9.971586e-02,-6.679294e-02,1.081738e-01,1.072795e-01,1.088246e-01,4.552668e-01,4.615717e-01,-7.798246e-01,3.350477e-01,9.478734e-02,9.536208e-02,-7.655378e-01,3.540880e-01,-4.245335e-01,7.894596e-01,-9.131582e-02,-8.957975e-02,-1.010808e-01,-9.399696e-02,-9.431452e-02,7.291611e-01,-7.636099e-01,3.543075e-01,1.079804e-01,1.599623e-01,-7.639167e-01,3.510805e-01,3.242877e-02,2.986390e-02,2.597775e-02,2.084792e-02,1.685856e-02,1.606578e-02,1.429988e-02,1.167901e-02,2.017966e-02,2.134187e-02,1.971314e-02,1.564082e-02,8.452324e-02,1.004439e-01,9.664005e-02,7.344072e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,1.009324e-01,9.477988e-02,8.162216e-02,6.414707e-02
76,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.530433e-01,4.342428e-01,9.756262e-02,9.503611e-02,-3.081284e-01,-1.289806e-01,-3.475701e-01,8.299996e-01,-3.554606e-01,8.319162e-01,5.231669e-01,6.247092e-01,8.200514e-02,6.427927e-02,-5.225731e-01,3.613634e-01,-3.571697e-01,8.376703e-01,-7.623442e-01,3.366718e-01,1.012920e-01,9.489663e-02,-3.450627e-01,8.287186e-01,-3.457571e-01,8.287926e-01,-6.437005e-01,4.819577e-02,-8.741119e-02,-8.290206e-02,-7.639572e-01,3.534091e-01,9.673376e-02,9.971586e-02,-6.679291e-02,1.081740e-01,1.072795e-01,1.088246e-01,4.552669e-01,4.615714e-01,-7.798246e-01,3.350477e-01,9.478735e-02,9.536208e-02,-7.655380e-01,3.540879e-01,-4.245335e-01,7.894592e-01,-9.131582e-02,-8.957975e-02,-1.010808e-01,-9.399696e-02,-9.431465e-02,7.291612e-01,-7.636099e-01,3.543075e-01,1.079804e-01,1.599623e-01,-7.639167e-01,3.510805e-01,3.242877e-02,2.986390e-02,2.597774e-02,2.084791e-02,1.685856e-02,1.606578e-02,1.429988e-02,1.167901e-02,2.017965e-02,2.134187e-02,1.971314e-02,1.564082e-02,8.452324e-02,1.004439e-01,9.664005e-02,7.344072e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,1.009324e-01,9.477988e-02,8.162216e-02,6.414705e-02
77,2,2,-2,-2,-2,-2,2,2,1,1,-1,-1,-1,-1,1,1,2,2,2,2,-1,-1,1,1,1,1,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-1,-1,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,1,1,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.372937e-01,4.132106e-01,9.745265e-02,9.489778e-02,-3.082222e-01,-1.290999e-01,-3.482507e-01,8.293845e-01,-3.420936e-01,8.098423e-01,3.073479e-01,3.831846e-01,1.754612e-01,1.779958e-01,-4.580075e-01,2.944688e-01,-3.641565e-01,8.452887e-01,-7.614745e-01,3.301173e-01,2.230521e-01,2.214092e-01,-3.437287e-01,8.099623e-01,-3.439202e-01,8.062806e-01,-6.631420e-01,3.038268e-02,-8.839546e-02,-8.501978e-02,-7.265288e-01,3.326794e-01,9.643171e-02,9.937949e-02,-7.285801e-02,6.881789e-02,1.072055e-01,1.087353e-01,1.083505e-01,3.046273e-01,-7.865596e-01,3.201095e-01,9.460913e-02,9.512828e-02,-7.056949e-01,3.131976e-01,-4.686124e-01,8.019065e-01,-9.164465e-02,-9.011673e-02,-1.012383e-01,-9.421692e-02,-7.425469e-02,6.787525e-01,-7.159351e-01,3.082474e-01,1.077917e-01,1.575834e-01,-7.656617e-01,3.502116e-01,2.296420e-01,2.737890e-01,2.625985e-01,2.074973e-01,4.810212e-02,5.343222e-02,5.106842e-02,4.157771e-02,2.997051e-02,3.226628e-02,3.052100e-02,2.513508e-02,8.861905e-02,1.048312e-01,1.009966e-01,7.745457e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,2.227287e-01,2.213169e-01,1.751077e-01,1.778814e-01
78,2,2,-2,-2,-2,-2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,0,0,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.295169e-01,3.898418e-01,9.745722e-02,9.488854e-02,-3.082206e-01,-1.291020e-01,-3.514654e-01,8.318910e-01,-2.681526e-01,7.865658e-01,1.181508e-01,5.438816e-01,-1.588846e-01,4.982364e-01,-4.122100e-01,2.850656e-01,-3.663965e-01,8.574763e-01,-7.565562e-01,3.124938e-01,1.954617e-01,4.974278e-01,-3.573756e-01,8.060159e-01,-3.493399e-01,7.934639e-01,-7.076256e-01,-4.779168e-03,-8.846637e-02,-8.479236e-02,-6.886024e-01,3.173241e-01,9.599111e-02,9.785124e-02,-7.014201e-02,8.747606e-02,1.072167e-01,1.087450e-01,-4.423271e-01,4.911282e-01,-8.013889e-01,2.742573e-01,9.456388e-02,9.498502e-02,-6.569479e-01,2.905731e-01,-5.823450e-01,7.839671e-01,-9.168652e-02,-9.018675e-02,-1.012473e-01,-9.423826e-02,-5.996464e-03,5.531391e-01,-6.778113e-01,2.671425e-01,1.008760e-01,1.049403e-01,-7.666462e-01,3.507313e-01,4.293059e-01,5.371001e-01,4.145933e-01,4.359658e-01,7.757415e-02,8.817197e-02,8.458249e-02,7.080733e-02,3.803422e-02,4.139912e-02,3.966864e-02,3.332302e-02,9.168714e-02,1.081860e-01,1.043761e-01,8.060054e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,1.951765e-01,4.973675e-01,-1.592160e-01,4.981339e-01
