#time,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0003a,driver_0003b,driver_0004a,driver_0004b,Out_0009a,Out_0009b,Out_0010a,Out_0010b
190,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.184389e-01,1.240202e-01,1.181342e-01,1.176452e-01,-1.107469e-01,-1.221102e-01,-1.003731e-01,-1.062662e-01,9.013224e-02,1.565753e-01,-4.673586e-02,1.122271e-01,2.983614e-02,5.000759e-02,-1.778299e-02,-3.089884e-02,3.293547e-02,2.583753e-02,-2.838835e-02,-1.716007e-02,-1.048849e-01,3.323144e-02,3.615521e-02,-4.224325e-02,2.833988e-01,-5.409843e-01,6.658156e-01,-2.264646e-01,3.998927e-01,-4.270289e-01,7.148546e-01,-5.881849e-02,8.821791e-01,-2.658769e-01,9.548872e-01,-6.449419e-01,7.505448e-01,-1.954508e-01,8.722177e-01,-5.741973e-01,2.181593e-01,-8.091672e-01,6.480670e-01,-9.015445e-01,-2.175241e-01,-6.685914e-01,1.258489e-02,-7.447512e-01,8.739425e-01,-6.449062e-01,7.615346e-01,-4.596128e-01,8.850492e-01,-7.701470e-01,8.132314e-01,-3.283682e-01,9.508234e-01,-3.224150e-01,5.949452e-01,-9.245678e-01,3.650431e-01,-8.306138e-01,2.736375e-01,-7.334072e-01,-9.375244e-02,7.291697e-01,-5.202359e-01,3.609225e-01,-3.556678e-01,8.328668e-01,-7.650011e-01,3.546805e-01,-3.489917e-01,8.107676e-01,-7.652434e-01,3.606145e-01,-3.072872e-01,4.864541e-01,-6.418010e-01,8.702892e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,9.078534e-02,1.560755e-01,-4.621697e-02,1.115284e-01
191,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.184389e-01,1.240202e-01,1.181342e-01,1.176453e-01,-1.107469e-01,-1.221102e-01,-1.003731e-01,-1.062662e-01,9.013224e-02,1.565753e-01,-4.673587e-02,1.122271e-01,2.983614e-02,5.000759e-02,-1.778299e-02,-3.089885e-02,3.293547e-02,2.583753e-02,-2.838836e-02,-1.716007e-02,-1.048849e-01,3.323144e-02,3.615519e-02,-4.224326e-02,2.833990e-01,-5.409844e-01,6.658157e-01,-2.264647e-01,3.998928e-01,-4.270290e-01,7.148547e-01,-5.881853e-02,8.821791e-01,-2.658769e-01,9.548872e-01,-6.449419e-01,7.505448e-01,-1.954508e-01,8.722177e-01,-5.741973e-01,2.181593e-01,-8.091673e-01,6.480670e-01,-9.015445e-01,-2.175241e-01,-6.685914e-01,1.258489e-02,-7.447512e-01,8.739425e-01,-6.449062e-01,7.615346e-01,-4.596128e-01,8.850492e-01,-7.701470e-01,8.132314e-01,-3.283682e-01,9.508234e-01,-3.224150e-01,5.949452e-01,-9.245678e-01,3.650431e-01,-8.306138e-01,2.736375e-01,-7.334072e-01,-9.375243e-02,7.291697e-01,-5.202359e-01,3.609225e-01,-3.556678e-01,8.328668e-01,-7.650011e-01,3.546805e-01,-3.489916e-01,8.107680e-01,-7.652434e-01,3.606144e-01,-3.072881e-01,4.864549e-01,-6.418015e-01,8.702944e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,9.078534e-02,1.560755e-01,-4.621697e-02,1.115284e-01
192,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.762259e-01,1.383447e-01,3.161230e-01,2.750806e-01,-1.686911e-01,-1.357245e-01,-3.022448e-01,-2.655216e-01,9.129226e-02,1.546838e-01,-5.243825e-02,7.434447e-02,3.024561e-02,5.325360e-02,-1.123351e-02,-3.374901e-02,8.125583e-02,8.449870e-02,-6.755503e-02,-7.524513e-02,-4.846791e-02,1.394351e-01,-4.535356e-02,-1.074653e-01,2.819347e-01,-5.740968e-01,7.026557e-01,-2.917371e-01,3.629964e-01,-3.482829e-01,7.000528e-01,-2.188727e-02,8.866675e-01,-2.688927e-01,9.394360e-01,-6.466739e-01,7.462002e-01,-2.027865e-01,8.326748e-01,-6.036916e-01,2.244469e-01,-8.089204e-01,6.835273e-01,-8.599967e-01,-2.032794e-01,-6.706469e-01,3.702199e-02,-7.127616e-01,8.061903e-01,-6.527711e-01,7.456234e-01,-4.255404e-01,8.065566e-01,-7.732154e-01,7.967551e-01,-3.477528e-01,9.137020e-01,-3.039214e-01,5.564627e-01,-8.051540e-01,3.328097e-01,-7.379223e-01,2.591990e-01,-6.863103e-01,-7.383498e-02,6.789535e-01,-4.565197e-01,2.958452e-01,-3.412584e-01,8.120853e-01,-7.043404e-01,3.112600e-01,-3.512394e-01,7.923555e-01,-7.259444e-01,3.267811e-01,-3.033303e-01,4.688187e-01,-6.193116e-01,9.406601e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,9.196297e-02,1.542113e-01,-5.191112e-02,7.366911e-02
193,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.758962e-01,1.621742e-01,4.625081e-01,5.074678e-01,-2.002073e-01,-1.429232e-01,-6.121926e-01,-3.976792e-01,8.109794e-02,1.018277e-01,-5.347303e-02,9.136320e-02,-9.213303e-02,4.004304e-02,-9.516705e-02,-4.549346e-02,-3.585847e-01,4.799891e-01,-6.113962e-01,1.394707e-01,-3.116896e-01,7.652299e-01,-4.276476e-01,3.138894e-01,2.687606e-01,-6.287484e-01,7.514745e-01,-4.116265e-01,3.518084e-01,-3.256109e-01,6.945078e-01,-7.744670e-03,8.897687e-01,-2.720105e-01,9.247122e-01,-6.580982e-01,7.421596e-01,-2.086408e-01,8.052685e-01,-6.253061e-01,2.289579e-01,-8.063553e-01,7.063808e-01,-8.366519e-01,-1.874860e-01,-6.712152e-01,6.500747e-02,-6.877570e-01,7.292684e-01,-6.707731e-01,7.707645e-01,-3.806158e-01,7.556191e-01,-7.820036e-01,7.991779e-01,-3.727266e-01,8.870026e-01,-2.857769e-01,5.394157e-01,-6.963262e-01,3.079846e-01,-6.739004e-01,2.480367e-01,-6.493647e-01,-7.236770e-03,5.552227e-01,-4.124022e-01,2.870832e-01,-2.681022e-01,7.897431e-01,-6.544968e-01,2.845672e-01,-3.661832e-01,7.930643e-01,-6.936294e-01,2.940461e-01,-3.180262e-01,4.684127e-01,-6.060204e-01,1.136061e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.178669e-02,1.013383e-01,-5.293356e-02,9.071810e-02
194,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.892671e-01,1.613231e-01,5.183922e-01,5.524398e-01,-2.199026e-01,-1.425288e-01,-6.706720e-01,-4.562288e-01,7.403897e-02,7.272627e-02,-7.242104e-02,-5.906441e-02,-9.661896e-02,3.603919e-02,-8.618345e-02,-5.048637e-02,-3.539592e-01,4.820784e-01,-6.079788e-01,1.253440e-01,-2.915771e-01,7.633203e-01,-4.447961e-01,3.105353e-01,2.950314e-01,-6.322861e-01,8.362054e-01,-4.047597e-01,3.243361e-01,-2.876449e-01,6.897474e-01,6.373473e-03,9.011753e-01,-2.983605e-01,6.227471e-01,-7.636690e-01,6.613786e-01,-2.862605e-01,4.531195e-01,-7.593466e-01,2.829371e-01,-7.985632e-01,7.801296e-01,-5.524832e-01,-8.026843e-02,-6.444175e-01,2.284481e-01,-4.467812e-01,1.252234e-01,-4.063651e-01,3.108267e-01,9.121154e-02,6.033035e-02,-3.473536e-01,1.326373e-01,1.164447e-01,5.491953e-01,9.968195e-02,1.864229e-01,-4.500835e-02,-7.934697e-02,-7.414532e-02,8.044474e-02,-1.630150e-01,1.293111e-01,1.159601e-01,-1.275112e-01,-1.001441e-01,1.192541e-01,1.188788e-01,-1.075350e-01,-1.058446e-01,1.184123e-01,1.172448e-01,-1.057531e-01,-1.056242e-01,1.121429e-01,1.021328e-01,-9.996932e-02,-1.006541e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.463170e-02,7.220943e-02,-7.189289e-02,-5.978543e-02
195,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.049676e-01,1.600336e-01,5.737515e-01,6.030452e-01,-2.373628e-01,-1.418064e-01,-7.240035e-01,-5.093985e-01,7.245759e-02,8.847181e-02,-7.414408e-02,-8.691835e-02,-1.096485e-01,3.342690e-02,-7.467267e-02,-4.966008e-02,-3.587854e-01,4.940573e-01,-6.195620e-01,1.208719e-01,-2.813600e-01,7.735801e-01,-4.698782e-01,3.349753e-01,3.126254e-01,-6.464549e-01,8.268905e-01,-4.186711e-01,2.985267e-01,-2.563959e-01,6.912014e-01,1.947373e-02,8.701933e-01,-3.292595e-01,4.759502e-01,-7.208783e-01,5.956250e-01,-3.400643e-01,2.598463e-01,-6.867205e-01,3.209413e-01,-7.803629e-01,7.789573e-01,-4.486699e-01,-1.872905e-03,-6.315917e-01,3.576618e-01,-3.418111e-01,-3.968794e-01,-5.635526e-01,5.334508e-01,4.145822e-01,-2.619707e-01,-5.145500e-01,9.838508e-02,4.296393e-03,4.645713e-01,1.542452e-01,3.541357e-01,3.667477e-01,-4.904948e-02,7.852925e-02,5.230705e-02,-7.301473e-02,9.227182e-02,9.296980e-02,-8.976684e-02,-9.018889e-02,9.290178e-02,9.246450e-02,-9.008549e-02,-8.970707e-02,9.144400e-02,8.887630e-02,-8.879089e-02,-8.637268e-02,8.153997e-02,6.034970e-02,-7.929767e-02,-5.919327e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.283985e-02,8.774355e-02,-7.361948e-02,-8.748548e-02
196,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.049676e-01,1.600336e-01,5.737515e-01,6.030451e-01,-2.373629e-01,-1.418064e-01,-7.240037e-01,-5.093987e-01,7.245761e-02,8.847181e-02,-7.414407e-02,-8.691835e-02,-1.096483e-01,3.342693e-02,-7.467250e-02,-4.966005e-02,-3.587853e-01,4.940571e-01,-6.195601e-01,1.208715e-01,-2.813592e-01,7.735789e-01,-4.698756e-01,3.349726e-01,3.126252e-01,-6.464537e-01,8.268902e-01,-4.186702e-01,2.985286e-01,-2.563977e-01,6.912026e-01,1.947303e-02,8.701901e-01,-3.292598e-01,4.759490e-01,-7.208783e-01,5.956204e-01,-3.400613e-01,2.598435e-01,-6.867148e-01,3.209401e-01,-7.803615e-01,7.789575e-01,-4.486705e-01,-1.873691e-03,-6.315893e-01,3.576617e-01,-3.418111e-01,-3.968799e-01,-5.635526e-01,5.334505e-01,4.145816e-01,-2.619720e-01,-5.145498e-01,9.838497e-02,4.295814e-03,4.645713e-01,1.542452e-01,3.541356e-01,3.667475e-01,-4.904955e-02,7.852916e-02,5.230703e-02,-7.301477e-02,9.227183e-02,9.296980e-02,-8.976684e-02,-9.018889e-02,9.290177e-02,9.246450e-02,-9.008549e-02,-8.970706e-02,9.144400e-02,8.887630e-02,-8.879090e-02,-8.637268e-02,8.153997e-02,6.034970e-02,-7.929767e-02,-5.919327e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.283986e-02,8.774355e-02,-7.361947e-02,-8.748547e-02
197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.898277e-01,2.589703e-01,4.361589e-01,4.802651e-01,-1.852083e-01,-2.385170e-01,-6.104615e-01,-2.734512e-01,8.803284e-02,1.283410e-01,-1.116476e-01,-1.193705e-01,-2.454090e-01,1.455657e-01,-2.424996e-01,-3.191767e-03,-4.501585e-01,6.687137e-01,-6.986629e-01,2.689995e-01,-2.740707e-01,8.074858e-01,-4.785978e-01,3.488308e-01,2.838715e-01,-6.179192e-01,7.892847e-01,-4.142744e-01,3.000322e-01,-2.460995e-01,6.216161e-01,1.793953e-02,8.152790e-01,-2.875917e-01,4.443893e-01,-6.791582e-01,5.237035e-01,-2.585469e-01,2.165002e-01,-6.246629e-01,2.838549e-01,-7.256019e-01,7.690906e-01,-4.498185e-01,3.398629e-02,-6.366454e-01,3.960038e-01,-3.978049e-01,-3.558365e-01,-5.097295e-01,4.989574e-01,3.837512e-01,-2.309636e-01,-4.716892e-01,9.817959e-02,1.081108e-02,4.643646e-01,1.537610e-01,3.334887e-01,3.117460e-01,-4.899326e-02,7.646291e-02,5.213554e-02,-7.310214e-02,7.514079e-02,9.254926e-02,-6.050836e-02,-8.574166e-02,9.291982e-02,9.251609e-02,-8.782314e-02,-8.830395e-02,9.151698e-02,8.895815e-02,-8.787679e-02,-8.575429e-02,8.162136e-02,6.042587e-02,-7.886447e-02,-5.887838e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.838635e-02,1.276748e-01,-1.111575e-01,-1.199067e-01
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8.325895e-02,6.903051e-01,3.581833e-01,5.228345e-01,-4.352771e-01,-2.417789e-01,-7.257977e-01,1.003968e-01,-3.271310e-01,4.879934e-01,-6.116356e-01,8.348201e-02,-5.960612e-01,7.729327e-01,-7.921008e-01,3.500441e-01,-4.256449e-01,8.804795e-01,-8.021032e-01,5.548934e-01,-2.570379e-01,7.818256e-01,-4.823701e-01,3.484135e-01,2.693302e-01,-5.949674e-01,7.516600e-01,-4.230529e-01,2.343221e-01,-1.661119e-01,5.129358e-01,8.302235e-02,8.245262e-01,-2.118382e-01,4.220674e-01,-6.517266e-01,5.111980e-01,-2.251564e-01,2.047328e-01,-6.243216e-01,2.575966e-01,-6.793527e-01,7.239472e-01,-4.478535e-01,6.490812e-02,-6.258153e-01,3.950897e-01,-4.179564e-01,-3.053267e-01,-4.666433e-01,4.563605e-01,3.480884e-01,-1.908237e-01,-4.262794e-01,9.885216e-02,2.181952e-02,4.640120e-01,1.533244e-01,3.064382e-01,2.661667e-01,-4.946252e-02,7.062556e-02,5.193654e-02,-7.322261e-02,-4.221398e-02,7.858414e-02,-1.346618e-01,-9.639160e-02,8.769600e-02,8.979046e-02,-9.131055e-02,-8.990327e-02,8.992913e-02,8.796782e-02,-8.875154e-02,-8.629129e-02,8.096933e-02,5.997451e-02,-7.922236e-02,-5.913257e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.267705e-01,4.873891e-01,-6.111566e-01,8.297957e-02
199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.177160e-01,8.044647e-01,2.205583e-01,7.078586e-01,-5.241336e-01,-2.343074e-01,-7.540268e-01,1.786618e-01,-3.085889e-01,4.898692e-01,-6.291017e-01,7.471277e-02,-6.447226e-01,8.018546e-01,-8.556861e-01,4.257287e-01,-4.985872e-01,9.280445e-01,-8.373894e-01,5.983315e-01,-1.653045e-01,7.586630e-01,-4.411143e-01,3.155723e-01,-9.612254e-02,-2.318901e-01,1.330577e-01,-1.675236e-01,-1.065227e-01,7.555183e-02,1.391598e-01,1.976418e-01,1.513347e-01,1.474379e-01,-3.811601e-02,-4.358802e-02,1.593906e-01,1.477550e-01,-2.194805e-03,-4.943158e-02,-1.346125e-01,-1.377411e-01,4.672113e-02,5.094303e-02,-1.537007e-01,-1.256776e-01,1.798449e-03,4.968374e-02,-1.687436e-01,-1.894587e-01,1.799338e-01,2.033545e-01,-8.932579e-02,-1.504535e-01,9.574440e-02,3.231410e-02,4.623821e-01,1.503656e-01,9.834854e-02,1.586974e-01,-6.708450e-02,-1.698473e-02,5.151027e-02,-7.653222e-02,-5.030202e-02,7.769825e-02,-1.207626e-01,-9.505167e-02,8.741555e-02,8.964465e-02,-9.117285e-02,-8.997734e-02,8.982981e-02,8.789090e-02,-8.885931e-02,-8.639302e-02,8.090629e-02,5.992122e-02,-7.931021e-02,-5.920709e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.086984e-01,4.897672e-01,-6.292050e-01,7.460910e-02
200,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.296928e-01,8.166014e-01,1.881147e-01,7.074192e-01,-6.145683e-01,-2.223737e-01,-7.791404e-01,2.280292e-01,-3.456288e-01,5.356168e-01,-6.984291e-01,9.569404e-02,-6.427259e-01,8.831073e-01,-9.254292e-01,5.208792e-01,-5.340910e-01,9.537431e-01,-8.513284e-01,6.468100e-01,-1.297431e-01,7.540262e-01,-4.539915e-01,3.164686e-01,-1.220362e-01,-1.311718e-01,-6.489938e-03,-1.716976e-01,-3.438490e-03,1.054921e-01,1.165507e-01,1.197397e-01,1.132067e-01,1.143331e-01,1.638102e-02,1.324893e-03,9.294106e-02,1.093473e-01,4.762871e-02,2.720385e-02,-1.129157e-01,-1.159734e-01,-1.274874e-02,2.392870e-04,-9.405432e-02,-1.086994e-01,-4.543841e-02,-2.350071e-02,2.667814e-03,-1.296515e-02,8.898405e-03,3.047904e-02,3.234506e-02,1.246792e-02,1.035286e-01,7.193434e-02,4.626394e-01,1.518451e-01,-2.149348e-02,-2.745104e-03,-7.474813e-02,-5.586493e-02,5.100827e-02,-7.815265e-02,-9.139226e-02,7.195054e-02,-1.139758e-01,-9.485983e-02,8.559666e-02,8.882224e-02,-9.175423e-02,-9.049985e-02,8.937829e-02,8.761219e-02,-8.924795e-02,-8.667451e-02,8.071770e-02,5.978627e-02,-7.951890e-02,-5.936528e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.456997e-01,5.355660e-01,-6.985112e-01,9.561994e-02
201,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.296932e-01,8.166000e-01,1.881148e-01,7.074193e-01,-6.145673e-01,-2.223757e-01,-7.791401e-01,2.280291e-01,-3.456412e-01,5.356279e-01,-6.984342e-01,9.570078e-02,-6.427261e-01,8.831123e-01,-9.254274e-01,5.208772e-01,-5.340907e-01,9.537430e-01,-8.513287e-01,6.468103e-01,-1.297435e-01,7.540266e-01,-4.539924e-01,3.164695e-01,-1.220362e-01,-1.311718e-01,-6.489968e-03,-1.716978e-01,-3.438520e-03,1.054920e-01,1.165507e-01,1.197397e-01,1.132067e-01,1.143331e-01,1.638102e-02,1.324883e-03,9.294106e-02,1.093473e-01,4.762871e-02,2.720385e-02,-1.129157e-01,-1.159734e-01,-1.274873e-02,2.392850e-04,-9.405433e-02,-1.086994e-01,-4.543841e-02,-2.350071e-02,2.667823e-03,-1.296513e-02,8.898420e-03,3.047907e-02,3.234507e-02,1.246792e-02,1.035286e-01,7.193434e-02,4.626394e-01,1.518451e-01,-2.149348e-02,-2.745097e-03,-7.474813e-02,-5.586493e-02,5.100827e-02,-7.815265e-02,-9.140168e-02,7.194915e-02,-1.139778e-01,-9.486016e-02,8.559621e-02,8.882204e-02,-9.175443e-02,-9.049997e-02,8.937818e-02,8.761213e-02,-8.924802e-02,-8.667456e-02,8.071766e-02,5.978624e-02,-7.951893e-02,-5.936530e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.457100e-01,5.355753e-01,-6.985156e-01,9.562560e-02
202,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.404824e-01,8.235464e-01,1.500064e-01,6.945926e-01,-6.202756e-01,-2.250764e-01,-7.366274e-01,2.437451e-01,-3.781025e-01,6.542301e-01,-7.420274e-01,1.892151e-01,-6.431130e-01,8.978210e-01,-8.835057e-01,5.212030e-01,-5.368267e-01,8.963168e-01,-7.785943e-01,6.288553e-01,-1.374032e-01,7.137978e-01,-4.212427e-01,2.887730e-01,-1.349853e-01,-1.356897e-01,-5.949504e-02,-1.699655e-01,5.201319e-02,1.041493e-01,1.295003e-01,1.239293e-01,1.432404e-01,1.368762e-01,2.177694e-01,1.584644e-01,1.297583e-01,1.438459e-01,2.671189e-01,2.404534e-01,-1.432453e-01,-1.385497e-01,-2.131278e-01,-1.524790e-01,-1.307863e-01,-1.435893e-01,-2.661083e-01,-2.371157e-01,7.299581e-02,6.089440e-02,-6.552905e-02,-3.683285e-02,8.336796e-02,7.556823e-02,1.266406e-01,1.093956e-01,5.489104e-01,9.761333e-02,-6.959268e-02,-6.255245e-02,-8.357576e-02,-9.748633e-02,8.033556e-02,-1.640298e-01,-1.384571e-01,1.794809e-01,-2.533622e-01,-6.952326e-02,1.116200e-01,1.190236e-01,-1.127688e-01,-1.045113e-01,1.178252e-01,1.169212e-01,-1.059232e-01,-1.055293e-01,1.119041e-01,1.019303e-01,-9.997860e-02,-1.006565e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.782075e-01,6.541461e-01,-7.420520e-01,1.891810e-01
