#time,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,driver_0003a,driver_0003b,driver_0004a,driver_0004b,Out_0014a,Out_0014b,Out_0019a,Out_0019b
150,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.030495e-01,-8.319997e-02,2.465015e-01,-7.255477e-01,9.244038e-01,-3.359043e-01,-9.335221e-02,-8.396938e-02,7.329197e-01,-1.139054e-01,8.263177e-01,-3.464261e-01,3.568626e-01,-7.649934e-01,3.664290e-01,-5.455671e-01,-1.028150e-01,-1.071610e-01,-4.234636e-01,-6.567123e-01,-1.012660e-01,-7.861159e-02,-3.457108e-02,-8.192607e-02,-3.569898e-02,-3.317974e-02,1.429099e-01,5.211338e-02,-5.334435e-01,-5.805932e-01,8.311926e-01,-3.590601e-01,-2.666964e-03,-2.906671e-02,3.504449e-01,-7.699970e-01,7.946238e-02,-7.087607e-01,3.588784e-01,-6.428363e-01,4.253239e-01,-8.126668e-01,7.455986e-01,-6.076441e-01,6.329550e-01,-7.160742e-01,8.729047e-01,-3.922458e-01,7.177607e-01,-2.623624e-01,7.955368e-01,-7.566845e-03,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-4.235235e-01,-6.570387e-01,-5.335239e-01,-5.809396e-01
151,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.030496e-01,-8.319997e-02,2.465015e-01,-7.255477e-01,9.244038e-01,-3.359043e-01,-9.335221e-02,-8.396938e-02,7.329197e-01,-1.139054e-01,8.263177e-01,-3.464261e-01,3.568626e-01,-7.649934e-01,3.664290e-01,-5.455672e-01,-1.028150e-01,-1.071610e-01,-4.234636e-01,-6.567123e-01,-1.012660e-01,-7.861159e-02,-3.457108e-02,-8.192607e-02,-3.569898e-02,-3.317974e-02,1.429100e-01,5.211338e-02,-5.334435e-01,-5.805932e-01,8.311926e-01,-3.590601e-01,-2.666962e-03,-2.906671e-02,3.504449e-01,-7.699971e-01,7.946239e-02,-7.087607e-01,3.588784e-01,-6.428363e-01,4.253239e-01,-8.126668e-01,7.455986e-01,-6.076441e-01,6.329550e-01,-7.160742e-01,8.729046e-01,-3.922458e-01,7.177607e-01,-2.623624e-01,7.955368e-01,-7.566824e-03,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-4.235235e-01,-6.570387e-01,-5.335239e-01,-5.809396e-01
152,-1,-1,1,1,1,1,-2,-2,2,2,1,1,1,1,2,2,-1,-1,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,2,2,-1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.363838e-01,-1.913254e-01,2.276575e-01,-6.760885e-01,8.873169e-01,-3.160620e-01,1.048157e-01,7.161240e-02,7.484051e-01,-1.455739e-01,8.024336e-01,-3.508054e-01,3.151386e-01,-7.212370e-01,3.695532e-01,-6.073726e-01,-9.982359e-02,-1.426810e-01,-3.297908e-01,-5.588721e-01,-1.276904e-01,-1.302737e-01,1.808605e-01,1.276036e-01,3.532234e-02,3.051631e-02,2.598350e-01,7.002070e-02,-4.451931e-01,-5.161461e-01,8.392747e-01,-3.577885e-01,5.569658e-02,3.611230e-02,3.263737e-01,-7.613617e-01,9.354444e-02,-6.754904e-01,3.336705e-01,-6.139446e-01,3.766708e-01,-7.573584e-01,6.874186e-01,-5.652319e-01,5.684803e-01,-6.204009e-01,8.327690e-01,-3.610787e-01,6.616978e-01,-2.495712e-01,7.886777e-01,-3.073342e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-3.298525e-01,-5.591759e-01,-4.452583e-01,-5.164913e-01
153,0,0,0,0,0,0,-2,-2,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,-2,-2,0,0,0,0,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.005448e-01,-6.958246e-01,2.190211e-01,-6.389179e-01,8.602683e-01,-3.132774e-01,3.617289e-01,1.844024e-01,8.306829e-01,-3.538288e-01,7.916213e-01,-3.600611e-01,2.862493e-01,-6.859401e-01,3.550899e-01,-7.610830e-01,2.419245e-01,-6.794285e-01,-2.317927e-01,-4.735264e-01,2.449918e-01,-4.219023e-01,5.172525e-01,2.955658e-01,5.922688e-01,-1.374547e-01,7.938448e-01,-4.089387e-01,-3.673488e-01,-4.173514e-01,8.511423e-01,-3.475575e-01,7.669765e-01,-3.972367e-01,3.074196e-01,-7.455311e-01,1.224607e-01,-6.390577e-01,2.648013e-01,-4.905495e-01,3.452467e-01,-6.599413e-01,5.425319e-01,-4.584760e-01,5.124121e-01,-5.696560e-01,7.842407e-01,-3.712866e-01,5.813493e-01,-1.890759e-01,7.888269e-01,-6.533006e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-2.318518e-01,-4.738113e-01,-3.674001e-01,-4.177052e-01
154,1,1,-1,-1,-1,-1,-2,-2,2,2,-1,-1,-1,-1,2,2,1,1,-2,-2,1,1,-2,-2,1,1,1,1,-2,-2,2,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.196829e-01,-7.344045e-01,5.247878e-02,-1.742425e-01,5.185673e-01,8.623015e-02,5.105260e-01,2.800213e-01,8.391282e-01,-3.457957e-01,1.916443e-01,-1.377665e-01,-4.855576e-02,-2.560295e-01,3.552991e-01,-7.615491e-01,2.838687e-01,-7.122336e-01,-7.498176e-02,-1.279913e-01,2.697122e-01,-4.684806e-01,5.874575e-01,4.028862e-01,6.752110e-01,-1.767201e-01,8.144339e-01,-3.905195e-01,-1.418449e-01,-1.207460e-01,6.574447e-01,-3.841208e-01,7.910051e-01,-4.412480e-01,1.822312e-01,-7.015832e-01,-6.989190e-02,-7.768321e-02,-7.880077e-02,-8.437969e-02,-2.505371e-03,-1.140630e-02,-8.057922e-03,-1.472946e-02,5.255934e-02,4.798060e-02,4.716155e-02,4.109822e-02,1.803239e-01,1.891636e-01,1.857323e-01,1.668888e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.511361e-02,-1.281051e-01,-1.419342e-01,-1.209451e-01
155,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.465690e-01,-7.662851e-01,1.967676e-02,-8.964354e-02,4.326424e-01,1.434910e-01,6.035478e-01,3.627506e-01,8.280460e-01,-3.514453e-01,8.996274e-02,-9.181420e-02,-9.285082e-02,-1.080950e-01,3.531025e-01,-7.632436e-01,3.297200e-01,-7.817726e-01,1.020315e-01,9.317365e-02,3.353794e-01,-5.187339e-01,6.567897e-01,4.821098e-01,7.301298e-01,-1.822210e-01,8.341082e-01,-3.803607e-01,8.061511e-02,5.786630e-02,5.450809e-01,-3.518540e-01,8.255198e-01,-4.475121e-01,8.876761e-02,-6.526790e-01,3.133417e-02,2.861812e-02,2.433267e-02,1.870644e-02,1.587600e-02,1.511880e-02,1.330672e-02,1.062223e-02,1.944806e-02,2.067189e-02,1.907056e-02,1.501264e-02,8.400634e-02,9.997679e-02,9.620617e-02,7.303111e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,1.018668e-01,9.305363e-02,8.052826e-02,5.771966e-02
156,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.465690e-01,-7.662851e-01,1.967678e-02,-8.964352e-02,4.326425e-01,1.434910e-01,6.035478e-01,3.627506e-01,8.280454e-01,-3.514454e-01,8.996288e-02,-9.181326e-02,-9.285078e-02,-1.080948e-01,3.531026e-01,-7.632437e-01,3.297200e-01,-7.817726e-01,1.020315e-01,9.317365e-02,3.353794e-01,-5.187339e-01,6.567897e-01,4.821098e-01,7.301297e-01,-1.822210e-01,8.341082e-01,-3.803607e-01,8.061511e-02,5.786630e-02,5.450798e-01,-3.518528e-01,8.255198e-01,-4.475121e-01,8.876690e-02,-6.526783e-01,3.133417e-02,2.861812e-02,2.433267e-02,1.870644e-02,1.587600e-02,1.511880e-02,1.330672e-02,1.062223e-02,1.944805e-02,2.067189e-02,1.907056e-02,1.501264e-02,8.400634e-02,9.997679e-02,9.620617e-02,7.303111e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,1.018668e-01,9.305363e-02,8.052826e-02,5.771966e-02
157,2,2,-2,-2,-2,-2,-1,-1,1,1,-2,-2,-2,-2,1,1,2,2,-1,-1,2,2,-1,-1,2,2,2,2,-1,-1,1,1,2,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.191023e-01,-7.540123e-01,1.958324e-02,-9.003130e-02,4.333498e-01,1.455433e-01,3.978332e-01,1.155946e-01,7.957062e-01,-3.616527e-01,9.722690e-02,-4.233543e-02,-9.488360e-02,-1.188993e-01,3.227590e-01,-7.270076e-01,3.158266e-01,-8.044507e-01,2.410011e-01,1.859413e-01,3.284410e-01,-5.492937e-01,5.152611e-01,1.072260e-01,7.564354e-01,-2.684894e-01,8.474366e-01,-3.959096e-01,2.136445e-01,1.539976e-01,4.920812e-01,-2.985169e-01,8.355769e-01,-5.345494e-01,6.840277e-02,-6.105939e-01,2.294408e-01,2.699274e-01,2.634129e-01,2.041699e-01,4.698323e-02,5.229914e-02,4.989639e-02,4.026862e-02,2.914582e-02,3.148804e-02,2.975580e-02,2.437295e-02,8.804732e-02,1.043004e-01,1.004921e-01,7.697016e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,2.408363e-01,1.858212e-01,2.135577e-01,1.538633e-01
158,2,2,-2,-2,-2,-2,0,0,0,0,-2,-2,-2,-2,0,0,2,2,0,0,2,2,0,0,2,2,2,2,0,0,0,0,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.967607e-01,-7.392244e-01,1.930930e-02,-9.085846e-02,4.335345e-01,1.459185e-01,8.432453e-01,-3.239581e-01,7.880898e-01,-3.693408e-01,9.821547e-02,-3.697685e-02,-9.772799e-02,-1.375465e-01,2.996746e-01,-6.943437e-01,2.937171e-01,-8.156996e-01,6.861128e-01,-2.896356e-01,2.682187e-01,-6.494509e-01,8.076065e-01,-5.509365e-01,7.276919e-01,-5.545632e-01,8.653093e-01,-3.988061e-01,7.618313e-01,-1.193125e-01,4.809929e-01,-3.035011e-01,7.722729e-01,-8.636001e-01,8.577912e-02,-5.938058e-01,5.059563e-01,4.302990e-01,5.746833e-01,3.189833e-01,7.873871e-02,8.680299e-02,8.168867e-02,6.093185e-02,3.709684e-02,3.971963e-02,3.707150e-02,2.985197e-02,9.073646e-02,1.069846e-01,1.029014e-01,7.890174e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,6.859481e-01,-2.897565e-01,7.617446e-01,-1.194312e-01
159,2,2,-2,-2,-2,-2,1,1,-1,-1,-2,-2,-2,-2,-1,-1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,-1,-1,2,2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.747941e-01,-6.978603e-01,2.121176e-02,-8.677187e-02,4.352166e-01,1.496802e-01,8.547635e-01,-3.816557e-01,1.800511e-01,-1.455394e-01,1.106070e-01,8.237404e-02,-8.612598e-02,-6.129461e-02,-7.146493e-02,-2.490417e-01,2.903310e-01,-8.141435e-01,7.048401e-01,-3.096305e-01,2.621522e-01,-6.595694e-01,7.929006e-01,-6.221097e-01,7.089877e-01,-6.174634e-01,6.723074e-01,-4.399706e-01,7.703195e-01,-1.011149e-01,1.325507e-01,1.080151e-01,7.784530e-01,-8.842204e-01,-1.258927e-01,-1.073236e-01,5.564667e-01,4.864229e-01,6.173439e-01,3.701895e-01,8.516686e-02,9.408429e-02,8.907257e-02,6.724314e-02,3.842280e-02,4.136103e-02,3.877435e-02,3.137464e-02,9.110214e-02,1.074583e-01,1.034159e-01,7.939204e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,7.046772e-01,-3.097514e-01,7.702346e-01,-1.012125e-01
160,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.377832e-02,-6.627075e-01,2.071076e-02,-8.762955e-02,4.343560e-01,1.482996e-01,8.740929e-01,-4.383128e-01,6.565713e-02,-1.278385e-01,1.089123e-01,9.753125e-02,-8.864786e-02,-8.994870e-02,-9.573700e-02,-1.089749e-01,2.827606e-01,-8.122736e-01,7.176953e-01,-3.290166e-01,2.564406e-01,-6.654675e-01,8.011188e-01,-6.969297e-01,6.869447e-01,-6.558921e-01,5.775666e-01,-4.445769e-01,7.900812e-01,-8.478247e-02,9.169359e-02,8.506938e-02,7.601836e-01,-9.223651e-01,-9.153132e-02,-9.328650e-02,5.925470e-01,5.339497e-01,6.578998e-01,4.205808e-01,9.049513e-02,1.005023e-01,9.579228e-02,7.354271e-02,3.955743e-02,4.281751e-02,4.035296e-02,3.285436e-02,9.144954e-02,1.079081e-01,1.039155e-01,7.988398e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,7.175308e-01,-3.291364e-01,7.899947e-01,-8.484349e-02
161,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.377515e-02,-6.627104e-01,4.171538e-02,-8.537489e-02,4.548690e-01,1.504602e-01,8.740919e-01,-4.383240e-01,6.566663e-02,-1.278377e-01,1.094881e-01,9.774301e-02,-8.802266e-02,-8.971166e-02,-9.572236e-02,-1.089706e-01,2.827549e-01,-8.122735e-01,7.176891e-01,-3.290264e-01,2.564350e-01,-6.654714e-01,8.011089e-01,-6.969409e-01,6.869363e-01,-6.559032e-01,5.775651e-01,-4.445839e-01,7.900826e-01,-8.479284e-02,9.177733e-02,8.510112e-02,7.601787e-01,-9.223734e-01,-9.143367e-02,-9.324654e-02,5.925351e-01,5.339374e-01,6.578898e-01,4.205706e-01,9.048690e-02,1.004950e-01,9.578576e-02,7.353691e-02,3.955275e-02,4.281309e-02,4.034884e-02,3.285056e-02,9.144748e-02,1.079058e-01,1.039132e-01,7.988166e-02,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,7.175358e-01,-3.291370e-01,7.900038e-01,-8.484735e-02
162,1,1,-1,-1,-1,-1,2,2,-2,-2,-1,-1,-1,-1,-2,-2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,-2,-2,1,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.999005e-02,-6.046205e-01,7.336815e-02,-1.689538e-01,5.399823e-01,9.396403e-02,8.144295e-01,-5.147775e-01,7.674335e-02,-5.502435e-02,1.234556e-01,1.286394e-01,-7.968465e-02,-1.328827e-01,-9.658320e-02,-1.172725e-01,2.563141e-01,-7.526248e-01,7.187618e-01,-4.272222e-01,1.983762e-01,-6.276283e-01,7.328747e-01,-7.752205e-01,5.622535e-01,-6.316525e-01,4.930103e-01,-3.357627e-01,8.137161e-01,-1.969264e-01,7.414225e-02,8.772794e-02,6.463495e-01,-8.439191e-01,-6.301348e-02,-9.116859e-02,4.242000e-01,1.013500e-01,4.077168e-01,1.304214e-01,1.566604e-01,1.071913e-01,1.384176e-01,8.491000e-02,1.087067e-01,1.040964e-01,1.027617e-01,8.953901e-02,2.021773e-01,2.114076e-01,2.080060e-01,1.868818e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,7.186446e-01,-4.273225e-01,8.136359e-01,-1.969577e-01
163,0,0,0,0,0,0,2,2,-2,-2,0,0,0,0,-2,-2,0,0,2,2,0,0,2,2,0,0,0,0,2,2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.579450e-02,-5.816597e-01,2.379325e-01,-6.464402e-01,8.792660e-01,-2.147115e-01,7.058158e-01,-7.044877e-01,7.864012e-02,-6.009319e-02,5.535710e-01,-6.229925e-03,2.828178e-01,-4.138269e-01,-9.563341e-02,-1.379297e-01,2.027154e-01,-7.148537e-01,6.773408e-01,-7.738245e-01,1.728412e-01,-6.053493e-01,5.790794e-01,-9.023483e-01,4.346659e-01,-6.837360e-01,4.649669e-01,-2.851868e-01,8.690186e-01,-5.616123e-01,1.031829e-01,9.410909e-02,5.118533e-01,-7.858033e-01,8.429060e-02,-7.453741e-02,6.304974e-01,-6.563964e-01,7.977095e-01,-4.938314e-01,5.735233e-01,-5.486878e-01,8.504838e-01,-3.905075e-01,5.142174e-01,-4.544619e-01,7.766705e-01,-2.933009e-01,5.124304e-01,-6.855751e-02,6.305207e-01,3.245172e-02,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,6.772872e-01,-7.740880e-01,8.689191e-01,-5.617148e-01
164,-1,-1,1,1,1,1,2,2,-2,-2,1,1,1,1,-2,-2,-1,-1,2,2,-1,-1,2,2,-1,-1,-1,-1,2,2,-2,-2,-1,-1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.418087e-01,-1.065504e-01,2.525201e-01,-6.695058e-01,9.041607e-01,-2.941301e-01,3.758706e-01,-6.548507e-01,9.932805e-02,7.760319e-02,6.512670e-01,-6.305579e-02,2.995838e-01,-4.618878e-01,-8.478820e-02,-6.217940e-02,-2.309461e-01,-2.484382e-01,4.343882e-01,-8.041221e-01,-2.364639e-01,-2.557894e-01,1.897803e-01,-7.411656e-01,-2.115907e-01,-4.333739e-01,1.134619e-01,1.021187e-01,7.303649e-01,-6.800434e-01,1.556676e-01,1.086776e-01,-2.007385e-01,-4.016132e-01,6.685053e-02,-7.380666e-02,5.299703e-01,-7.293586e-01,8.196599e-01,-5.648381e-01,5.739195e-01,-7.277030e-01,8.039848e-01,-4.808660e-01,6.534574e-01,-6.070268e-01,8.410020e-01,-3.072619e-01,7.023210e-01,-2.423039e-01,7.835911e-01,-5.395593e-03,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,4.343363e-01,-8.044095e-01,7.303074e-01,-6.801555e-01
165,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.208825e-01,-1.465148e-01,2.646456e-01,-7.353416e-01,9.468473e-01,-3.333532e-01,3.348986e-01,-6.641780e-01,9.078908e-02,7.548122e-02,7.228289e-01,-9.488451e-02,3.698621e-01,-5.345879e-01,-9.238922e-02,-1.043342e-01,-1.774790e-01,-1.981991e-01,3.675015e-01,-8.268094e-01,-1.938194e-01,-1.584286e-01,6.813384e-02,-7.116127e-01,-5.653903e-01,-6.056948e-01,3.715391e-02,-9.767570e-02,6.967155e-01,-7.164098e-01,1.609255e-01,1.048045e-01,-4.360859e-01,-6.832171e-01,1.067081e-01,-7.297666e-02,5.349050e-01,-8.318999e-01,8.265734e-01,-6.446366e-01,6.480326e-01,-8.115017e-01,8.693375e-01,-5.360204e-01,7.418709e-01,-6.524267e-01,8.814853e-01,-3.566213e-01,7.277571e-01,-2.381158e-01,7.910034e-01,1.281521e-02,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,3.674458e-01,-8.271289e-01,6.966454e-01,-7.165498e-01
166,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.208825e-01,-1.465148e-01,2.646456e-01,-7.353420e-01,9.468473e-01,-3.333532e-01,3.348986e-01,-6.641780e-01,9.078909e-02,7.548123e-02,7.228293e-01,-9.488483e-02,3.698628e-01,-5.345886e-01,-9.238919e-02,-1.043342e-01,-1.774789e-01,-1.981991e-01,3.675015e-01,-8.268094e-01,-1.938194e-01,-1.584286e-01,6.813386e-02,-7.116127e-01,-5.653903e-01,-6.056948e-01,3.715392e-02,-9.767570e-02,6.967155e-01,-7.164098e-01,1.609257e-01,1.048046e-01,-4.360859e-01,-6.832171e-01,1.067086e-01,-7.297659e-02,5.349050e-01,-8.318999e-01,8.265734e-01,-6.446366e-01,6.480326e-01,-8.115017e-01,8.693374e-01,-5.360203e-01,7.418709e-01,-6.524268e-01,8.814853e-01,-3.566212e-01,7.277571e-01,-2.381158e-01,7.910034e-01,1.281527e-02,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,3.674459e-01,-8.271289e-01,6.966454e-01,-7.165497e-01
167,-2,-2,2,2,2,2,1,1,-1,-1,2,2,2,2,-1,-1,-2,-2,1,1,-2,-2,1,1,-2,-2,-2,-2,1,1,-1,-1,-2,-2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-8.337156e-02,-1.396151e-01,2.639449e-01,-7.383531e-01,9.462188e-01,-3.317720e-01,2.888197e-01,-6.190427e-01,1.147471e-01,1.053893e-01,7.411128e-01,-1.378361e-01,3.755321e-01,-6.042168e-01,-7.490379e-02,-1.521347e-01,-1.704599e-01,-1.903110e-01,2.901453e-01,-7.605932e-01,-1.862371e-01,-1.524750e-01,6.400029e-02,-6.721847e-01,-5.153751e-01,-5.638070e-01,2.472117e-02,-8.258321e-02,5.870319e-01,-6.729583e-01,2.692877e-01,1.020962e-01,-3.840693e-01,-6.249997e-01,1.388801e-01,-1.764294e-01,4.735957e-01,-8.208689e-01,7.700001e-01,-6.683156e-01,6.106071e-01,-8.239490e-01,8.657645e-01,-5.456232e-01,7.350561e-01,-6.577896e-01,8.812260e-01,-3.634684e-01,7.270496e-01,-2.403732e-01,7.915844e-01,9.324412e-03,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,2.900928e-01,-7.609129e-01,5.869611e-01,-6.731444e-01
168,-2,-2,2,2,2,2,0,0,0,0,2,2,2,2,0,0,-2,-2,0,0,-2,-2,0,0,-2,-2,-2,-2,0,0,0,0,-2,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.242336e-02,-1.192326e-01,2.655988e-01,-7.309104e-01,9.447279e-01,-3.237032e-01,2.553462e-01,-5.886631e-01,5.658047e-01,-3.627938e-02,8.241877e-01,-3.530881e-01,3.555729e-01,-7.745630e-01,2.633207e-01,-4.272342e-01,-1.591162e-01,-1.807659e-01,2.215109e-01,-7.009141e-01,-1.781703e-01,-1.467214e-01,6.952092e-02,-6.480826e-01,-4.689357e-01,-5.314596e-01,8.084142e-02,-5.541137e-02,4.913226e-01,-6.359903e-01,7.676899e-01,-2.764882e-01,-3.271840e-01,-5.703034e-01,3.255575e-01,-6.722675e-01,4.082011e-01,-8.143148e-01,7.162540e-01,-6.913699e-01,5.757511e-01,-8.263473e-01,8.591849e-01,-5.543588e-01,7.227395e-01,-6.653819e-01,8.804401e-01,-3.675816e-01,7.259005e-01,-2.434509e-01,7.921370e-01,6.871920e-03,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,2.214562e-01,-7.012300e-01,4.912523e-01,-6.362978e-01
169,-2,-2,2,2,2,2,-1,-1,1,1,2,2,2,2,1,1,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,1,1,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.020244e-02,-1.097509e-01,2.655544e-01,-7.316475e-01,9.448062e-01,-3.238951e-01,-1.236641e-01,-2.305830e-01,6.919793e-01,-1.058135e-01,8.210006e-01,-3.430632e-01,3.576498e-01,-7.658914e-01,3.019042e-01,-4.933936e-01,-1.387065e-01,-1.505626e-01,-1.761219e-01,-4.116469e-01,-1.450416e-01,-1.152352e-01,-1.116243e-01,-2.336974e-01,-2.996173e-01,-2.599128e-01,1.255234e-01,-2.087503e-02,-1.505768e-01,-4.346247e-01,8.062134e-01,-3.484744e-01,-2.023850e-01,-3.022286e-01,3.298702e-01,-7.253676e-01,1.382996e-01,-7.210313e-01,4.186890e-01,-6.418301e-01,4.471404e-01,-8.161658e-01,7.611575e-01,-6.029461e-01,6.440229e-01,-7.117583e-01,8.740975e-01,-3.920001e-01,7.184512e-01,-2.617899e-01,7.954258e-01,-7.977762e-03,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-1.761747e-01,-4.119635e-01,-1.506471e-01,-4.349439e-01
