#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0023a,CK_0023b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0023a,Vout_0023b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0014a,driver_0014b,driver_0015a,driver_0015b,driver_0021a,driver_0021b,driver_0024a,driver_0024b,driver_0034a,driver_0034b,driver_0035a,driver_0035b,Out_0004a,Out_0004b,Out_0001a,Out_0001b
11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.073479e-01,1.596967e-01,-8.798722e-02,-8.341572e-02,9.324936e-02,9.422097e-02,-6.718516e-02,1.080914e-01,9.581586e-02,9.895108e-02,-9.133589e-02,-9.007976e-02,9.189582e-02,9.254031e-02,-9.305429e-02,-9.227115e-02,-8.056078e-01,7.235174e-01,-7.496700e-01,8.726162e-01,-8.513409e-01,6.155572e-01,-8.862376e-01,3.391700e-01,-8.609055e-01,5.713538e-01,-7.699151e-01,7.299067e-01,-2.219182e-01,-9.388599e-02,-2.339142e-01,7.938768e-01,-9.346110e-02,-9.361297e-02,-3.303662e-01,7.784691e-01,-3.853552e-01,8.130106e-01,-4.432164e-01,8.671732e-01,-8.242262e-02,8.094871e-02,-8.912272e-01,5.460548e-01,-8.364067e-01,8.053270e-01,8.941520e-02,9.108959e-02,-7.615356e-01,3.220903e-01,-7.641235e-01,7.182047e-01,-8.149708e-01,7.030500e-01,-8.276379e-01,7.785197e-01,-5.231150e-01,3.614615e-01,-9.514469e-02,7.292723e-01,-7.656588e-01,3.539094e-01,-3.563108e-01,8.327477e-01,-7.652931e-01,3.601627e-01,-3.495276e-01,8.105912e-01,-6.416951e-01,8.646601e-02,-3.072393e-01,4.859810e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.654612e-02,1.085957e-01,1.078939e-01,1.601430e-01
12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,1,1,2,2,2,2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.076578e-01,1.574863e-01,-8.741888e-02,-8.453924e-02,7.707293e-02,9.487374e-02,-7.258039e-02,6.899264e-02,9.645172e-02,9.929240e-02,-6.202554e-02,-8.721216e-02,1.151504e-01,1.296457e-01,-1.011318e-01,-1.281084e-01,-7.454105e-01,7.430658e-01,-7.048761e-01,9.041497e-01,-8.791502e-01,5.946961e-01,-8.476414e-01,2.837853e-01,-7.607520e-01,3.808873e-01,-7.042192e-01,6.959241e-01,-3.677346e-01,-3.108829e-02,-2.347613e-01,7.939652e-01,-1.237799e-01,-1.036884e-01,-3.091937e-01,7.658891e-01,-3.820109e-01,8.104973e-01,-4.695413e-01,8.158610e-01,-1.032424e-01,1.858825e-01,-7.908361e-01,4.575754e-01,-8.373920e-01,7.829493e-01,1.139060e-01,1.197547e-01,-7.214707e-01,3.030939e-01,-7.262294e-01,6.850351e-01,-7.706310e-01,7.602970e-01,-7.935689e-01,7.014158e-01,-4.580425e-01,2.948055e-01,-7.439441e-02,6.785326e-01,-7.043439e-01,3.105605e-01,-3.419245e-01,8.121354e-01,-7.259058e-01,3.263135e-01,-3.516883e-01,7.924043e-01,-6.193274e-01,9.375955e-02,-3.036244e-01,4.687339e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-7.213710e-02,6.924747e-02,1.079404e-01,1.576297e-01
13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000520e-01,1.048503e-01,-9.133179e-02,-8.598005e-02,-4.048233e-02,8.298506e-02,-7.071168e-02,8.699843e-02,9.250849e-02,9.625225e-02,-1.384532e-01,-9.884804e-02,-3.017175e-01,4.817646e-01,-5.956069e-01,8.277070e-02,-6.957829e-01,7.449731e-01,-6.829964e-01,9.184392e-01,-9.298227e-01,5.976038e-01,-8.114217e-01,2.362530e-01,-6.452681e-01,2.404105e-01,-6.253994e-01,6.450072e-01,-7.197315e-01,2.819748e-01,-2.340880e-01,7.958440e-01,-6.924641e-01,3.006624e-01,-3.169079e-01,7.630819e-01,-3.878203e-01,7.980672e-01,-5.144824e-01,7.962483e-01,-3.167101e-01,7.957480e-01,-7.344745e-01,4.106113e-01,-8.560804e-01,6.915866e-01,-3.647309e-01,7.865978e-01,-6.842267e-01,2.847696e-01,-6.788314e-01,6.572396e-01,-7.183122e-01,9.148352e-01,-7.107076e-01,5.969898e-01,-4.127996e-01,2.857144e-01,-6.482901e-03,5.533855e-01,-6.540770e-01,2.840826e-01,-2.682514e-01,7.896157e-01,-6.937073e-01,2.934784e-01,-3.666783e-01,7.931901e-01,-6.060309e-01,1.133151e-01,-3.182790e-01,4.683891e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-7.065138e-02,8.717578e-02,9.995051e-02,1.047030e-01
14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.369165e-02,7.676478e-02,-9.273321e-02,-9.115935e-02,-4.488563e-02,8.218649e-02,-8.915619e-02,-6.272759e-02,9.091485e-02,9.303166e-02,-1.210002e-01,-9.722150e-02,-2.969283e-01,4.939588e-01,-6.128376e-01,6.576128e-02,2.011508e-02,4.980657e-01,-2.781825e-01,8.151109e-01,-8.294581e-01,3.937729e-01,-5.137186e-01,-1.627396e-02,-3.430680e-01,-2.560247e-01,-2.267355e-01,2.957929e-01,-7.243276e-01,3.193814e-01,-2.222445e-02,1.689103e-01,-7.243790e-01,3.303160e-01,1.080330e-01,3.457493e-01,7.910484e-02,2.776784e-01,-2.686432e-01,1.556273e-01,-3.663846e-01,8.214683e-01,-1.546466e-01,1.981925e-01,-6.673954e-01,5.407638e-01,-3.456535e-01,7.921164e-01,-1.949698e-01,1.745271e-01,-2.678774e-01,2.174102e-01,-5.090333e-01,8.545861e-01,-4.886709e-01,1.376264e-02,-1.284652e-01,-1.002688e-01,1.297660e-01,1.156643e-01,-1.078063e-01,-1.060482e-01,1.190235e-01,1.186772e-01,-1.059350e-01,-1.057803e-01,1.182469e-01,1.171082e-01,-1.000954e-01,-1.007967e-01,1.120303e-01,1.020206e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.948429e-02,-6.289216e-02,9.327930e-02,7.634501e-02
15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.211223e-02,9.254639e-02,-9.347357e-02,-9.217510e-02,-9.438423e-02,7.470617e-02,-9.155843e-02,-9.122653e-02,8.808204e-02,9.105420e-02,-1.114890e-01,-9.669572e-02,-3.507851e-01,5.458824e-01,-6.512587e-01,8.371353e-02,4.657972e-01,6.546494e-01,-1.531108e-01,7.343047e-01,-7.672743e-01,4.026824e-01,-4.164957e-01,-1.340583e-01,-6.146083e-01,-5.338500e-01,7.196763e-02,3.497283e-01,-7.704987e-01,3.599166e-01,-6.356797e-03,9.363271e-02,-7.636845e-01,3.562841e-01,3.593625e-01,5.785804e-01,9.558971e-02,1.561868e-01,-4.101365e-01,-2.675649e-01,-3.572795e-01,8.327654e-01,2.138171e-01,3.439308e-01,-5.103675e-01,4.156898e-01,-3.455895e-01,8.281186e-01,-7.586632e-02,1.133318e-01,-3.858154e-01,-8.305698e-02,-4.216815e-01,8.360624e-01,-5.321172e-01,-4.638378e-01,-9.101034e-02,-9.081552e-02,9.270860e-02,9.270991e-02,-9.056108e-02,-9.011118e-02,9.255568e-02,9.214855e-02,-8.913808e-02,-8.666952e-02,9.117681e-02,8.865116e-02,-7.955054e-02,-5.940981e-02,8.134981e-02,6.018733e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-9.164582e-02,-9.121845e-02,9.175646e-02,9.222685e-02
16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.211214e-02,9.254634e-02,-9.347376e-02,-9.217521e-02,-9.439195e-02,7.470502e-02,-9.155850e-02,-9.122657e-02,8.808167e-02,9.105403e-02,-1.114908e-01,-9.669604e-02,-3.507952e-01,5.458916e-01,-6.512643e-01,8.371927e-02,4.657971e-01,6.546493e-01,-1.531102e-01,7.343041e-01,-7.672737e-01,4.026825e-01,-4.164957e-01,-1.340583e-01,-6.146085e-01,-5.338500e-01,7.196766e-02,3.497283e-01,-7.704988e-01,3.599167e-01,-6.356811e-03,9.363268e-02,-7.636843e-01,3.562836e-01,3.593628e-01,5.785805e-01,9.558966e-02,1.561865e-01,-4.101365e-01,-2.675649e-01,-3.572795e-01,8.327652e-01,2.138171e-01,3.439308e-01,-5.103662e-01,4.156886e-01,-3.455890e-01,8.281232e-01,-7.586645e-02,1.133309e-01,-3.858154e-01,-8.305698e-02,-4.216817e-01,8.360625e-01,-5.321167e-01,-4.638381e-01,-9.101036e-02,-9.081554e-02,9.270857e-02,9.270989e-02,-9.056109e-02,-9.011119e-02,9.255567e-02,9.214854e-02,-8.913809e-02,-8.666952e-02,9.117680e-02,8.865115e-02,-7.955055e-02,-5.940981e-02,8.134981e-02,6.018732e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-9.164588e-02,-9.121849e-02,9.175639e-02,9.222681e-02
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.152923e-01,1.294549e-01,-1.131903e-01,-1.064124e-01,-1.341173e-01,1.811116e-01,-1.003398e-01,-1.281133e-01,1.128365e-01,1.198997e-01,-2.519659e-01,-7.092821e-02,-3.798256e-01,6.589494e-01,-6.997757e-01,1.794864e-01,4.179225e-01,6.232237e-01,-1.404141e-01,6.910840e-01,-7.334528e-01,3.829423e-01,-4.173424e-01,-1.359528e-01,-5.543082e-01,-4.833082e-01,8.050610e-02,3.589168e-01,-7.774867e-01,3.590269e-01,-6.468940e-03,9.359678e-02,-7.641033e-01,3.583953e-01,3.126953e-01,5.241343e-01,9.601709e-02,1.574696e-01,-4.164183e-01,-2.752115e-01,-3.536873e-01,8.299280e-01,2.222866e-01,3.510274e-01,-4.600465e-01,3.547510e-01,-3.434183e-01,8.408327e-01,-8.139582e-02,7.884109e-02,-3.924456e-01,-8.753780e-02,-4.058345e-01,8.093764e-01,-4.661853e-01,-4.050810e-01,-6.220640e-02,-8.803002e-02,7.640001e-02,9.326420e-02,-8.948546e-02,-8.948912e-02,9.318216e-02,9.254464e-02,-8.874077e-02,-8.640108e-02,9.143757e-02,8.883425e-02,-7.936100e-02,-5.927035e-02,8.148402e-02,6.028939e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-1.004047e-01,-1.280879e-01,1.149481e-01,1.291464e-01
18,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.028886e-01,4.811093e-01,-6.866075e-01,3.023949e-01,-3.453959e-01,8.060723e-01,-5.965832e-01,8.229271e-02,-3.576335e-01,7.823387e-01,-6.700864e-01,2.705909e-01,-3.441086e-01,8.442637e-01,-7.478627e-01,3.156789e-01,3.583462e-01,6.012397e-01,-9.332412e-02,6.049666e-01,-7.032223e-01,3.728148e-01,-4.174359e-01,-1.359266e-01,-4.907218e-01,-4.284457e-01,8.662814e-02,3.675932e-01,-7.878795e-01,3.566845e-01,-6.414351e-03,9.339401e-02,-7.634105e-01,3.591832e-01,2.594309e-01,4.237633e-01,9.388740e-02,1.367161e-01,-4.236661e-01,-2.844905e-01,-3.629486e-01,8.327196e-01,2.314397e-01,3.585198e-01,-4.254568e-01,3.409123e-01,-3.431160e-01,8.301916e-01,-7.995229e-02,8.943031e-02,-4.012857e-01,-9.308923e-02,-3.461986e-01,7.793523e-01,-4.246292e-01,-3.430533e-01,-1.387807e-01,-9.993933e-02,-4.189465e-02,8.119140e-02,-9.360520e-02,-9.135669e-02,8.945178e-02,9.084939e-02,-8.969863e-02,-8.693271e-02,9.055913e-02,8.834388e-02,-7.967433e-02,-5.946450e-02,8.119477e-02,6.011031e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-5.966398e-01,8.232464e-02,-3.032217e-01,4.808008e-01
19,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.976945e-01,4.931413e-01,-7.240000e-01,3.256884e-01,-3.431162e-01,8.134026e-01,-6.118340e-01,6.450179e-02,-3.490037e-01,7.925018e-01,-7.150758e-01,3.083080e-01,-3.447742e-01,8.348724e-01,-7.544976e-01,3.323532e-01,2.108099e-01,3.130708e-01,7.987679e-02,7.230893e-02,-1.217967e-01,1.677037e-01,-4.202064e-01,-1.417336e-01,-2.118658e-01,-3.247991e-01,1.154127e-01,3.991571e-01,-5.874893e-01,3.792650e-01,-9.290416e-03,8.772373e-02,-7.707059e-01,3.567706e-01,1.496031e-01,1.747107e-01,7.954942e-02,5.483787e-02,-4.431273e-01,-3.119306e-01,-1.509059e-01,7.520956e-01,2.604615e-01,3.799222e-01,-9.648703e-02,-4.434977e-02,-3.514392e-01,8.319402e-01,-9.759784e-02,-5.446472e-02,-4.321790e-01,-1.222024e-01,6.171931e-02,2.345931e-01,-1.806198e-01,-1.889363e-01,-1.211304e-01,-9.759563e-02,-4.563434e-02,8.123990e-02,-9.290154e-02,-9.107239e-02,8.958711e-02,9.094240e-02,-8.956629e-02,-8.686597e-02,9.061526e-02,8.837645e-02,-7.963890e-02,-5.944543e-02,8.121307e-02,6.012020e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.119440e-01,6.453055e-02,-2.982216e-01,4.928670e-01
20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.509829e-01,5.451680e-01,-7.637248e-01,3.543928e-01,-3.447651e-01,8.289902e-01,-6.510186e-01,8.285559e-02,-3.466390e-01,8.276860e-01,-7.639488e-01,3.546649e-01,-3.437309e-01,8.287132e-01,-7.637835e-01,3.554414e-01,6.595965e-03,1.402084e-01,1.961306e-02,8.745403e-03,1.319055e-02,1.511195e-01,-4.198971e-01,-1.409722e-01,-2.119683e-02,-2.005592e-01,1.373866e-01,4.255321e-01,-4.905622e-01,3.499439e-01,-9.885719e-03,8.633403e-02,-7.592519e-01,3.571295e-01,-9.215087e-03,-2.433605e-02,7.601512e-02,5.401439e-02,-4.657035e-01,-3.389335e-01,-1.090953e-01,7.319206e-01,2.849700e-01,3.994408e-01,-2.260335e-02,-2.729668e-04,-3.559354e-01,8.329703e-01,-9.571324e-02,-6.388086e-02,-4.601257e-01,-1.447246e-01,2.358554e-02,1.093757e-01,-1.720380e-02,9.002618e-03,-1.113229e-01,-9.656859e-02,-9.432641e-02,7.430620e-02,-9.309973e-02,-9.135849e-02,8.748168e-02,9.005607e-02,-8.978702e-02,-8.702225e-02,9.016897e-02,8.812379e-02,-7.974908e-02,-5.952480e-02,8.105745e-02,6.001759e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.511930e-01,8.289031e-02,-3.515380e-01,5.448707e-01
21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.509596e-01,5.450773e-01,-7.637364e-01,3.543470e-01,-3.447633e-01,8.289814e-01,-6.509982e-01,8.276259e-02,-3.466861e-01,8.276515e-01,-7.639597e-01,3.546344e-01,-3.435551e-01,8.286978e-01,-7.638013e-01,3.555052e-01,1.073241e-02,1.441365e-01,2.026840e-02,9.914016e-03,1.448476e-02,1.515359e-01,-4.491946e-01,-1.458080e-01,-1.701452e-02,-1.962599e-01,1.465496e-01,4.489132e-01,-4.886275e-01,3.498298e-01,-3.951472e-02,8.113688e-02,-7.588252e-01,3.575193e-01,-6.586520e-03,-2.059677e-02,7.437576e-02,5.381159e-02,-4.558490e-01,-3.151888e-01,-1.071603e-01,7.316967e-01,3.019987e-01,4.225754e-01,-2.197299e-02,8.753382e-04,-3.554508e-01,8.330168e-01,-9.736450e-02,-6.410942e-02,-4.419639e-01,-1.213312e-01,2.491379e-02,1.100079e-01,-1.476125e-02,1.256113e-02,-1.113312e-01,-9.660356e-02,-9.430347e-02,7.427674e-02,-9.313525e-02,-9.139221e-02,8.744809e-02,9.002345e-02,-8.981833e-02,-8.705101e-02,9.013848e-02,8.809570e-02,-7.977537e-02,-5.954894e-02,8.103174e-02,5.999398e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.511271e-01,8.284467e-02,-3.514701e-01,5.448261e-01
22,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-2,-2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.803473e-01,6.588594e-01,-7.642253e-01,3.567329e-01,-3.425874e-01,8.272679e-01,-6.997301e-01,1.790455e-01,-3.437085e-01,8.405418e-01,-7.660302e-01,3.549777e-01,-3.382844e-01,8.053089e-01,-7.263470e-01,3.362763e-01,-2.081199e-01,1.082372e-01,-1.248050e-01,-1.834765e-01,1.859194e-01,2.292220e-01,-5.466546e-01,-4.035951e-02,1.565589e-01,-6.860752e-02,-9.739724e-02,3.522974e-01,-4.162582e-01,3.032972e-01,-5.789809e-02,1.720789e-01,-7.080202e-01,3.136237e-01,-9.429715e-02,-7.107657e-02,1.085370e-01,4.852243e-02,-3.547559e-01,5.770862e-02,-1.394199e-01,7.167630e-01,4.390335e-03,2.782915e-01,1.047589e-01,1.785630e-01,-3.484225e-01,8.129097e-01,-1.286054e-01,-6.920321e-02,-3.854918e-01,1.457691e-01,-1.778091e-01,1.413271e-02,-1.815783e-02,1.682171e-01,-2.519196e-01,-7.085375e-02,-1.343229e-01,1.810320e-01,-1.133414e-01,-1.048900e-01,1.128257e-01,1.196935e-01,-1.061503e-01,-1.056957e-01,1.182436e-01,1.171801e-01,-1.000796e-01,-1.007642e-01,1.120741e-01,1.020630e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.999489e-01,1.790812e-01,-3.809971e-01,6.584517e-01
23,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.443919e-01,8.449194e-01,-7.643201e-01,3.577965e-01,-3.449570e-01,8.283167e-01,-7.472972e-01,3.141729e-01,-3.429410e-01,8.298834e-01,-7.635420e-01,3.556950e-01,-3.551003e-01,7.960968e-01,-7.017692e-01,3.136025e-01,-6.632981e-01,2.706309e-01,-3.708473e-01,-3.166945e-01,3.025137e-01,4.085943e-01,-8.099418e-01,2.001111e-01,-2.813045e-01,3.576648e-01,-5.079761e-01,8.104134e-01,-2.599663e-01,2.668482e-01,-1.765471e-01,5.565252e-01,-6.379478e-01,2.927783e-01,-4.122211e-01,2.953999e-01,-8.829161e-02,1.612920e-01,-5.333095e-01,6.006519e-01,-8.293903e-02,6.178489e-01,-5.863591e-01,5.672345e-01,1.062396e-01,4.381783e-01,-2.886045e-01,7.867322e-01,-4.642756e-01,1.938425e-02,-7.085410e-01,4.517787e-01,-4.162151e-01,-9.061040e-02,-3.077946e-01,8.022130e-01,-6.741776e-01,2.790497e-01,-3.465841e-01,8.025084e-01,-6.676688e-01,2.735515e-01,-3.456438e-01,8.052620e-01,-6.845003e-01,2.983872e-01,-3.567367e-01,7.896333e-01,-6.087948e-01,1.121310e-01,-3.194063e-01,4.691137e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.474333e-01,3.142226e-01,-3.449522e-01,8.446029e-01
