#time,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,driver_0001a,driver_0001b,driver_0002a,driver_0002b,Out_0015a,Out_0015b,Out_0024a,Out_0024b,Out_0020a,Out_0020b,Out_0008a,Out_0008b
11,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2.317573e-01,7.868920e-01,-7.315486e-02,1.065638e-01,-7.623390e-01,3.497284e-01,-2.372924e-02,2.098964e-03,1.455975e-01,-3.153260e-02,-1.024854e-01,-2.985622e-02,-8.870252e-01,3.438519e-01,-6.144165e-01,4.199446e-03,-5.117567e-01,-5.605263e-01,-3.515341e-01,8.318387e-01,-3.564425e-01,7.923156e-01,-1.132281e-01,-1.086109e-01,-1.018667e-01,-9.289478e-02,9.516787e-02,1.551863e-01,-7.659341e-01,3.513973e-01,-1.108560e-01,-1.158071e-01,-6.317303e-02,-3.592020e-02,-3.801767e-01,-6.286936e-01,4.731792e-02,7.562488e-02,-2.747594e-01,4.185658e-01,3.665021e-01,-6.367886e-01,9.653499e-02,-7.101733e-01,7.514356e-01,-5.987650e-01,4.366501e-01,-8.135672e-01,8.737797e-01,-3.859310e-01,6.414786e-01,-7.109560e-01,7.949413e-01,-2.931304e-03,7.189541e-01,-2.601512e-01,-1.012039e-01,7.304133e-01,-5.284554e-01,3.625912e-01,-3.570013e-01,8.326748e-01,-7.666880e-01,3.533329e-01,-3.496307e-01,8.107477e-01,-7.652151e-01,3.601271e-01,-3.074005e-01,4.863780e-01,-6.417709e-01,8.678518e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-5.129537e-01,-5.611301e-01,-3.812749e-01,-6.294961e-01,9.563118e-02,1.554391e-01,-7.143341e-02,1.081555e-01
12,1,1,-2,-2,1,1,-1,-1,-2,-2,-1,-1,1,1,2,2,-2,-2,1,1,2,2,-1,-1,-2,-2,-2,-2,2,2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.351739e-01,7.849745e-01,-7.684139e-02,6.604797e-02,-7.220115e-01,3.307513e-01,2.253001e-02,6.313576e-02,2.688677e-01,1.533395e-01,-2.213511e-01,1.336157e-01,-8.500289e-01,2.884898e-01,-6.986448e-01,1.509170e-01,-4.266280e-01,-4.982331e-01,-3.525139e-01,8.098634e-01,-3.457238e-01,8.418386e-01,-1.311557e-01,-1.540587e-01,-6.500931e-02,-8.947659e-02,9.826272e-02,1.539608e-01,-7.646827e-01,3.490447e-01,-2.777433e-01,-1.083420e-01,1.311938e-01,1.224009e-01,-3.010765e-01,-5.387476e-01,5.290893e-02,8.171401e-02,-4.022580e-01,6.600738e-01,3.418273e-01,-6.107927e-01,1.042685e-01,-6.772628e-01,6.947127e-01,-5.588494e-01,3.864005e-01,-7.592188e-01,8.339038e-01,-3.550321e-01,5.760749e-01,-6.200846e-01,7.880363e-01,-2.702601e-02,6.656921e-01,-2.487088e-01,-7.831454e-02,6.790773e-01,-4.603448e-01,2.933144e-01,-3.428893e-01,8.123350e-01,-7.043569e-01,3.101442e-01,-3.516256e-01,7.923859e-01,-7.257851e-01,3.264079e-01,-3.034174e-01,4.688455e-01,-6.192720e-01,9.392838e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-4.278143e-01,-4.988171e-01,-3.021822e-01,-5.395368e-01,9.873803e-02,1.542204e-01,-7.517687e-02,6.755198e-02
13,0,0,-2,-2,0,0,0,0,-2,-2,0,0,0,0,2,2,-2,-2,0,0,2,2,0,0,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.375968e-01,7.872276e-01,-7.780999e-02,8.162014e-02,-6.861694e-01,3.130730e-01,-4.217957e-01,4.582765e-01,3.970729e-01,4.738881e-01,-4.384431e-01,7.303104e-01,-8.130476e-01,2.397926e-01,-7.495904e-01,2.927764e-01,-3.449154e-01,-3.840982e-01,-3.606439e-01,7.985834e-01,-3.484024e-01,8.313196e-01,-6.216777e-01,5.408412e-02,-1.321031e-01,-9.913632e-02,8.824543e-02,1.032620e-01,-7.644283e-01,3.493089e-01,-6.810979e-01,2.584485e-01,2.893698e-01,3.755702e-01,-2.187501e-01,-4.565179e-01,-8.530974e-02,6.675084e-02,-3.701995e-01,8.208135e-01,2.697789e-01,-4.844641e-01,1.289727e-01,-6.377578e-01,5.529402e-01,-4.512731e-01,3.499071e-01,-6.613685e-01,7.850419e-01,-3.666375e-01,5.178946e-01,-5.659772e-01,7.881529e-01,-6.247396e-02,5.813942e-01,-1.878100e-01,-1.163581e-02,5.557650e-01,-4.158037e-01,2.835435e-01,-2.699209e-01,7.893647e-01,-6.531206e-01,2.839405e-01,-3.669907e-01,7.932562e-01,-6.939059e-01,2.933529e-01,-3.181019e-01,4.684068e-01,-6.058785e-01,1.134484e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-3.461010e-01,-3.846704e-01,-2.198402e-01,-4.572940e-01,8.884595e-02,1.036005e-01,-7.618069e-02,8.304164e-02
14,-1,-1,-2,-2,-1,-1,1,1,-2,-2,1,1,-1,-1,2,2,-2,-2,-1,-1,2,2,1,1,-2,-2,-2,-2,2,2,1,1,-2,-2,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.937665e-02,1.714839e-01,-9.290368e-02,-6.436390e-02,-1.987569e-01,1.523154e-01,-3.987667e-01,4.773879e-01,4.619411e-01,5.577994e-01,-4.329390e-01,7.794865e-01,-5.146650e-01,-1.634075e-02,-7.613014e-01,3.099316e-01,-1.277543e-01,-9.652551e-02,9.762198e-02,2.689375e-01,-1.445090e-01,7.514262e-01,-6.348764e-01,3.776334e-02,-1.153613e-01,-9.935335e-02,8.671581e-02,7.392513e-02,-6.009480e-01,3.691525e-01,-7.278497e-01,2.883492e-01,3.828429e-01,4.514543e-01,-7.009240e-02,-1.183948e-01,-6.911331e-02,7.226246e-02,-3.717848e-01,8.344140e-01,-7.495801e-02,-7.574783e-02,-6.760567e-02,-7.443272e-02,-6.868195e-03,-8.502644e-03,-1.113776e-03,-8.831087e-03,4.922685e-02,4.575442e-02,5.410632e-02,5.009957e-02,1.871748e-01,1.690077e-01,1.812755e-01,1.903451e-01,1.281383e-01,1.152424e-01,-1.296865e-01,-1.005243e-01,1.188451e-01,1.186542e-01,-1.079706e-01,-1.060738e-01,1.182927e-01,1.171848e-01,-1.059130e-01,-1.057281e-01,1.121148e-01,1.021250e-01,-1.000369e-01,-1.007116e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-1.284436e-01,-9.711722e-02,-7.093923e-02,-1.191342e-01,8.646888e-02,7.390165e-02,-9.240984e-02,-6.379919e-02
15,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.471453e-03,9.925604e-02,-9.330773e-02,-9.179563e-02,-8.280412e-02,1.039650e-01,-3.893289e-01,4.882001e-01,5.250057e-01,6.284722e-01,-4.222417e-01,8.040228e-01,-4.171249e-01,-1.364471e-01,-7.652162e-01,3.357029e-01,8.940437e-02,7.638434e-02,1.057614e-01,1.591747e-01,-1.003415e-01,7.313301e-01,-6.500764e-01,4.023936e-02,-1.040042e-01,-9.693030e-02,8.781648e-02,9.119047e-02,-5.284633e-01,3.596007e-01,-7.776573e-01,3.298057e-01,4.695331e-01,5.246475e-01,1.018067e-01,9.846956e-02,-7.340510e-02,7.400807e-02,-3.677979e-01,8.400218e-01,2.883939e-02,2.500517e-02,3.227532e-02,3.130496e-02,1.547827e-02,1.341402e-02,1.656765e-02,1.657616e-02,2.022203e-02,1.643544e-02,1.992903e-02,2.150429e-02,9.686491e-02,7.382365e-02,8.433783e-02,1.004800e-01,9.234053e-02,9.271538e-02,-9.109377e-02,-9.070046e-02,9.270272e-02,9.234277e-02,-9.037130e-02,-8.990235e-02,9.137467e-02,8.883806e-02,-8.893474e-02,-8.648158e-02,8.151940e-02,6.033899e-02,-7.938132e-02,-5.925872e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,8.898939e-02,7.605304e-02,1.011364e-01,9.795041e-02,8.752078e-02,9.110597e-02,-9.313732e-02,-9.153431e-02
16,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.471453e-03,9.925604e-02,-9.330773e-02,-9.179563e-02,-8.280412e-02,1.039650e-01,-3.893289e-01,4.882001e-01,5.250057e-01,6.284722e-01,-4.222417e-01,8.040228e-01,-4.171249e-01,-1.364471e-01,-7.652162e-01,3.357029e-01,8.940437e-02,7.638434e-02,1.057614e-01,1.591747e-01,-1.003415e-01,7.313301e-01,-6.500764e-01,4.023936e-02,-1.040042e-01,-9.693030e-02,8.781648e-02,9.119047e-02,-5.284633e-01,3.596007e-01,-7.776573e-01,3.298057e-01,4.695331e-01,5.246475e-01,1.018067e-01,9.846956e-02,-7.340510e-02,7.400807e-02,-3.677979e-01,8.400218e-01,2.883939e-02,2.500517e-02,3.227532e-02,3.130496e-02,1.547827e-02,1.341402e-02,1.656765e-02,1.657616e-02,2.022203e-02,1.643544e-02,1.992903e-02,2.150429e-02,9.686491e-02,7.382365e-02,8.433783e-02,1.004800e-01,9.234053e-02,9.271538e-02,-9.109377e-02,-9.070046e-02,9.270272e-02,9.234277e-02,-9.037130e-02,-8.990235e-02,9.137467e-02,8.883806e-02,-8.893474e-02,-8.648158e-02,8.151940e-02,6.033899e-02,-7.938132e-02,-5.925872e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,8.898939e-02,7.605304e-02,1.011364e-01,9.795041e-02,8.752078e-02,9.110597e-02,-9.313732e-02,-9.153431e-02
17,-2,-2,-1,-1,-2,-2,2,2,-1,-1,2,2,-2,-2,1,1,-1,-1,-2,-2,1,1,2,2,-1,-1,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.370537e-03,9.817123e-02,-1.070896e-01,-1.274347e-01,-8.956390e-02,6.128695e-02,-5.595543e-01,6.634750e-01,2.954393e-01,3.842943e-01,-4.607776e-01,8.498660e-01,-4.184031e-01,-1.389289e-01,-7.142091e-01,3.105117e-01,1.863352e-01,2.353777e-01,1.047525e-01,1.571288e-01,-8.269710e-02,6.836148e-01,-7.334609e-01,1.458617e-01,-2.522758e-01,-7.602617e-02,1.042637e-01,1.284177e-01,-4.606159e-01,2.858862e-01,-7.810203e-01,3.081651e-01,9.028960e-02,4.732729e-01,2.175045e-01,2.237562e-01,-1.730571e-01,1.869479e-01,-3.610548e-01,8.189245e-01,2.748434e-01,2.274801e-01,2.294262e-01,2.785749e-01,5.498755e-02,4.670875e-02,4.880108e-02,5.574466e-02,3.221955e-02,2.729452e-02,3.043269e-02,3.338007e-02,1.018451e-01,7.852062e-02,8.889824e-02,1.054133e-01,7.524947e-02,9.234033e-02,-6.251068e-02,-8.815332e-02,9.254245e-02,9.210141e-02,-8.957893e-02,-8.956831e-02,9.112448e-02,8.860800e-02,-8.880787e-02,-8.645745e-02,8.131658e-02,6.016181e-02,-7.940830e-02,-5.931032e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.859201e-01,2.350464e-01,2.168339e-01,2.232374e-01,1.040582e-01,1.283640e-01,-1.069181e-01,-1.271402e-01
18,-2,-2,0,0,-2,-2,2,2,0,0,2,2,-2,-2,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.948451e-03,9.650884e-02,-5.962659e-01,8.119338e-02,-8.708695e-02,7.893234e-02,-7.973638e-01,8.092184e-01,8.164214e-02,5.639738e-01,-6.071615e-01,7.828023e-01,-4.185490e-01,-1.388098e-01,-6.590055e-01,2.925063e-01,-1.359895e-01,6.036839e-01,9.781754e-02,1.056403e-01,-1.187209e-02,5.420124e-01,-7.924187e-01,2.500177e-01,-6.845756e-01,2.955218e-01,-3.085831e-01,4.821607e-01,-4.141948e-01,2.745317e-01,-8.050522e-01,2.616647e-01,-4.516716e-01,7.223190e-01,1.766298e-01,4.904653e-01,-4.052455e-01,7.865324e-01,-2.885444e-01,7.785226e-01,4.478948e-01,4.760237e-01,4.273593e-01,5.506984e-01,9.303342e-02,8.076929e-02,8.008619e-02,9.383204e-02,4.317889e-02,3.748477e-02,3.961896e-02,4.400336e-02,1.061613e-01,8.268211e-02,9.266445e-02,1.095922e-01,-4.286884e-02,7.998005e-02,-1.382497e-01,-9.980392e-02,8.851064e-02,9.014385e-02,-9.360008e-02,-9.141760e-02,9.002694e-02,8.793724e-02,-8.978844e-02,-8.703093e-02,8.087844e-02,5.985849e-02,-7.977112e-02,-5.955575e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-1.364073e-01,6.033563e-01,1.759613e-01,4.899474e-01,-3.087860e-01,4.821885e-01,-5.960180e-01,8.139781e-02
19,-2,-2,1,1,-2,-2,2,2,1,1,2,2,-2,-2,-1,-1,1,1,-2,-2,-1,-1,2,2,1,1,1,1,-1,-1,2,2,1,1,1,1,1,1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.058741e-03,9.420517e-02,-6.082849e-01,6.568563e-02,-1.046557e-01,-6.729086e-02,-8.808384e-01,7.714856e-01,-2.573666e-01,8.238066e-01,-6.098254e-01,7.274383e-01,-4.205641e-01,-1.438017e-01,-1.872116e-01,1.095284e-01,-3.028195e-01,7.098552e-01,9.252749e-02,7.528595e-02,1.268586e-01,1.214005e-01,-8.040103e-01,2.646594e-01,-7.207875e-01,3.185382e-01,-2.985229e-01,4.918123e-01,-1.369786e-01,-7.521517e-02,-7.209424e-01,2.597347e-01,-6.223301e-01,7.970259e-01,-4.294167e-02,7.625187e-01,-4.018149e-01,8.019061e-01,5.759937e-02,3.507531e-01,4.993679e-01,5.685553e-01,4.028178e-01,6.367077e-01,9.966196e-02,8.905957e-02,7.716393e-02,9.702149e-02,4.348995e-02,3.839161e-02,3.797037e-02,4.336872e-02,1.057702e-01,8.253823e-02,9.168515e-02,1.089019e-01,-4.658799e-02,8.042657e-02,-1.210173e-01,-9.720393e-02,8.900921e-02,9.053890e-02,-9.262684e-02,-9.089676e-02,9.033035e-02,8.817283e-02,-8.945555e-02,-8.679509e-02,8.106477e-02,6.000948e-02,-7.959301e-02,-5.941482e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-3.032354e-01,7.095240e-01,-4.361112e-02,7.619978e-01,-2.983956e-01,4.919012e-01,-6.079705e-01,6.591706e-02
20,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.126254e-03,9.398314e-02,-6.483478e-01,8.344203e-02,-1.062689e-01,-9.657957e-02,-9.154713e-01,7.517160e-01,-3.935843e-01,8.627040e-01,-6.194330e-01,6.927912e-01,-4.204722e-01,-1.438865e-01,-8.789819e-02,6.219905e-02,-3.180200e-01,7.294041e-01,9.262533e-02,9.303138e-02,9.409886e-02,9.486383e-02,-8.141523e-01,2.877009e-01,-7.591440e-01,3.476874e-01,-3.531233e-01,5.448814e-01,-9.318893e-02,-9.192674e-02,-6.880801e-01,2.532853e-01,-6.830890e-01,8.249515e-01,-6.290448e-02,7.859633e-01,-4.022332e-01,8.413953e-01,9.675665e-02,2.282374e-01,5.457317e-01,6.059096e-01,4.300392e-01,6.671537e-01,1.047966e-01,9.405059e-02,7.882016e-02,1.006692e-01,4.414941e-02,3.918856e-02,3.782809e-02,4.369023e-02,1.057757e-01,8.263433e-02,9.141332e-02,1.087807e-01,-9.485804e-02,7.375897e-02,-1.108379e-01,-9.599668e-02,8.709892e-02,8.980050e-02,-9.268321e-02,-9.106784e-02,8.999957e-02,8.801152e-02,-8.958208e-02,-8.687424e-02,8.098289e-02,5.996762e-02,-7.963925e-02,-5.944060e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-3.184354e-01,7.290724e-01,-6.357465e-02,7.854435e-01,-3.529038e-01,5.450423e-01,-6.480972e-01,8.363289e-02
21,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.601410e-02,8.835273e-02,-6.483361e-01,8.339134e-02,-1.086263e-01,-9.783705e-02,-9.155697e-01,7.516649e-01,-3.937554e-01,8.627113e-01,-6.196784e-01,6.926570e-01,-4.500379e-01,-1.491642e-01,-8.820903e-02,6.200271e-02,-3.180597e-01,7.293922e-01,9.029248e-02,9.180290e-02,9.337823e-02,9.441038e-02,-8.141471e-01,2.876337e-01,-7.591558e-01,3.476427e-01,-3.531202e-01,5.448362e-01,-9.393119e-02,-9.239586e-02,-6.882159e-01,2.531779e-01,-6.831596e-01,8.248997e-01,-6.300567e-02,7.859761e-01,-4.022968e-01,8.413844e-01,9.645511e-02,2.280435e-01,5.457062e-01,6.058920e-01,4.300114e-01,6.671309e-01,1.048033e-01,9.405262e-02,7.885014e-02,1.006847e-01,4.416858e-02,3.920149e-02,3.786799e-02,4.371812e-02,1.057985e-01,8.265164e-02,9.145201e-02,1.088104e-01,-9.484707e-02,7.374542e-02,-1.108408e-01,-9.601306e-02,8.708429e-02,8.978691e-02,-9.269901e-02,-9.108214e-02,8.998735e-02,8.800062e-02,-8.959483e-02,-8.688557e-02,8.097318e-02,5.995891e-02,-7.964932e-02,-5.944962e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-3.184428e-01,7.290901e-01,-6.364019e-02,7.854906e-01,-3.528637e-01,5.450276e-01,-6.480474e-01,8.361368e-02
22,-1,-1,2,2,-1,-1,1,1,2,2,1,1,-1,-1,-2,-2,2,2,-1,-1,-2,-2,1,1,2,2,2,2,-2,-2,1,1,2,2,2,2,2,2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-5.686839e-02,1.761745e-01,-6.984275e-01,1.801435e-01,-1.206771e-01,-1.254521e-01,-8.496654e-01,6.709054e-01,-4.650913e-01,8.110557e-01,-5.982530e-01,5.772879e-01,-5.450975e-01,-4.143637e-02,-9.005694e-02,4.255317e-02,-4.114967e-01,7.321433e-01,1.111040e-01,1.313327e-01,7.812976e-02,9.501560e-02,-7.562973e-01,2.699450e-01,-7.540128e-01,3.531428e-01,-3.833587e-01,6.594291e-01,-6.362156e-02,-8.977020e-02,-6.530369e-01,1.954292e-01,-7.534585e-01,7.783535e-01,-1.689378e-01,8.075364e-01,-3.830164e-01,8.465988e-01,9.366930e-02,2.065089e-01,1.164815e-01,4.383477e-01,1.411206e-01,4.166860e-01,1.130223e-01,1.610461e-01,9.293392e-02,1.458741e-01,1.061078e-01,1.078364e-01,9.805070e-02,1.069794e-01,2.106487e-01,1.932142e-01,2.001502e-01,2.122343e-01,-1.348015e-01,1.808599e-01,-2.516679e-01,-7.023363e-02,1.126524e-01,1.195621e-01,-1.130548e-01,-1.046761e-01,1.181307e-01,1.170832e-01,-1.060164e-01,-1.056028e-01,1.119882e-01,1.019659e-01,-1.000260e-01,-1.007201e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-4.121727e-01,7.315706e-01,-1.697494e-01,8.068306e-01,-3.833286e-01,6.594602e-01,-6.984191e-01,1.801320e-01
23,0,0,2,2,0,0,0,0,2,2,0,0,0,0,-2,-2,2,2,0,0,-2,-2,0,0,2,2,2,2,-2,-2,0,0,2,2,2,2,2,2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.743452e-01,7.476794e-01,-7.500896e-01,3.135036e-01,-5.866241e-01,7.736892e-02,-7.713380e-01,5.316987e-01,-6.560640e-01,7.173460e-01,-6.475362e-01,4.526128e-01,-8.483543e-01,2.666511e-01,-1.034600e-01,2.093296e-02,-7.581046e-01,7.118949e-01,-3.129642e-01,4.860143e-01,-4.044091e-02,7.548026e-02,-7.187362e-01,2.225673e-01,-7.338997e-01,3.602965e-01,-3.523015e-01,8.466177e-01,-1.413356e-01,-1.072671e-01,-6.341960e-01,1.516895e-01,-8.987538e-01,6.387948e-01,-5.233159e-01,8.737723e-01,-3.092369e-01,8.057106e-01,7.185555e-02,1.505180e-01,-6.624664e-01,6.466756e-01,-4.758604e-01,7.916787e-01,-5.483216e-01,5.948076e-01,-3.791944e-01,8.551271e-01,-4.467524e-01,5.304580e-01,-2.840122e-01,7.825131e-01,-6.190229e-02,5.049425e-01,4.528844e-02,6.234866e-01,-3.470219e-01,8.026783e-01,-6.740661e-01,2.796516e-01,-3.453652e-01,8.052032e-01,-6.676874e-01,2.740897e-01,-3.565479e-01,7.896036e-01,-6.845822e-01,2.987667e-01,-3.192353e-01,4.691191e-01,-6.087610e-01,1.123808e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.592460e-01,7.113614e-01,-5.244011e-01,8.730323e-01,-3.521972e-01,8.470482e-01,-7.495099e-01,3.142695e-01
24,1,1,2,2,1,1,-1,-1,2,2,-1,-1,1,1,-2,-2,2,2,1,1,-2,-2,-1,-1,2,2,2,2,-2,-2,-1,-1,2,2,2,2,2,2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.690827e-01,7.615864e-01,-7.591938e-01,3.314755e-01,-6.021974e-01,5.959290e-02,-4.382785e-01,8.587639e-02,-6.208848e-01,3.850774e-01,-4.088648e-01,-2.003736e-01,-8.868685e-01,2.986690e-01,-1.202757e-01,-1.064350e-01,-8.652194e-01,5.794670e-01,-3.060845e-01,4.931418e-01,-4.985056e-02,6.887646e-02,-3.076746e-01,5.444159e-02,-6.311974e-01,3.639001e-01,-3.540165e-01,8.378389e-01,-1.261351e-01,-1.116413e-01,-2.904051e-01,-2.446971e-01,-7.845412e-01,4.121844e-01,-6.607696e-01,7.339749e-01,-1.983586e-01,7.605096e-01,5.027696e-02,-1.647218e-03,-7.351404e-01,6.398826e-01,-5.413977e-01,8.281872e-01,-7.270184e-01,6.296743e-01,-4.661709e-01,8.037517e-01,-6.003300e-01,6.829428e-01,-2.887638e-01,8.449712e-01,-2.405423e-01,7.133591e-01,8.080869e-03,7.792890e-01,-3.419609e-01,8.109638e-01,-7.156148e-01,3.132502e-01,-3.401367e-01,8.123838e-01,-7.141176e-01,3.100166e-01,-3.501781e-01,7.922383e-01,-7.250398e-01,3.274070e-01,-3.028963e-01,4.689588e-01,-6.193829e-01,9.432557e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-8.663751e-01,5.789102e-01,-6.618336e-01,7.332243e-01,-3.539694e-01,8.382267e-01,-7.587948e-01,3.321910e-01
