#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0022a,CK_0022b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0035a,CK_0035b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0022a,Vout_0022b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0035a,Vout_0035b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0014a,driver_0014b,driver_0015a,driver_0015b,driver_0021a,driver_0021b,driver_0023a,driver_0023b,driver_0033a,driver_0033b,driver_0034a,driver_0034b,Out_0006a,Out_0006b,Out_0003a,Out_0003b
675,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.176030e-01,-2.661059e-02,9.741081e-02,7.255884e-02,1.432425e-02,1.154010e-02,3.603172e-01,-5.133900e-01,1.113411e-01,1.070765e-01,-2.736633e-03,1.206742e-02,7.267379e-01,-8.138042e-02,1.656559e-01,1.181792e-01,5.936868e-01,5.091680e-01,5.186088e-01,-3.959243e-01,4.190804e-01,-7.652821e-01,-6.299332e-02,-9.574860e-02,-4.936475e-01,-6.610357e-01,1.508135e-01,3.227387e-01,3.698696e-01,-7.665966e-01,3.477301e-01,1.315070e-01,3.571321e-01,-7.638174e-01,5.013184e-01,4.313492e-01,8.032410e-02,-9.353572e-02,-1.809332e-01,-3.655432e-01,8.386496e-01,-3.474538e-01,2.477390e-01,2.751115e-01,1.329733e-01,-6.517904e-01,8.324753e-01,-3.546982e-01,-8.815224e-02,-1.077343e-01,-2.912186e-01,-3.122018e-01,8.253384e-01,-3.959512e-01,-4.099725e-01,-6.061037e-01,-4.051316e-02,-9.805734e-03,-1.029673e-03,9.606039e-04,-2.268014e-02,-1.228557e-02,-6.863963e-03,-4.210241e-03,-2.344165e-02,-2.068033e-02,-1.720936e-02,-1.301878e-02,-8.556186e-02,-9.920410e-02,-9.450471e-02,-7.172021e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,-2.638188e-03,1.207514e-02,1.439595e-02,1.153528e-02
676,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.176030e-01,-2.661059e-02,9.741081e-02,7.255884e-02,1.432425e-02,1.154010e-02,3.603172e-01,-5.133900e-01,1.113411e-01,1.070765e-01,-2.736634e-03,1.206742e-02,7.267379e-01,-8.138042e-02,1.656559e-01,1.181792e-01,5.936868e-01,5.091680e-01,5.186090e-01,-3.959245e-01,4.190804e-01,-7.652821e-01,-6.299332e-02,-9.574860e-02,-4.936475e-01,-6.610357e-01,1.508135e-01,3.227387e-01,3.698696e-01,-7.665966e-01,3.477301e-01,1.315070e-01,3.571321e-01,-7.638174e-01,5.013185e-01,4.313491e-01,8.032408e-02,-9.353583e-02,-1.809332e-01,-3.655432e-01,8.386496e-01,-3.474538e-01,2.477390e-01,2.751115e-01,1.329734e-01,-6.517905e-01,8.324753e-01,-3.546982e-01,-8.815224e-02,-1.077344e-01,-2.912186e-01,-3.122018e-01,8.253385e-01,-3.959512e-01,-4.099724e-01,-6.061037e-01,-4.051316e-02,-9.805734e-03,-1.029673e-03,9.606039e-04,-2.268014e-02,-1.228557e-02,-6.863963e-03,-4.210241e-03,-2.344165e-02,-2.068033e-02,-1.720936e-02,-1.301878e-02,-8.556186e-02,-9.920410e-02,-9.450471e-02,-7.172021e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,-2.638188e-03,1.207514e-02,1.439595e-02,1.153528e-02
677,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.412139e-01,-1.501638e-01,1.391420e-01,1.214657e-01,-3.557096e-02,-5.486903e-02,3.755604e-01,-5.964248e-01,1.480175e-01,1.420711e-01,-2.924690e-02,-5.768367e-02,7.489591e-01,-1.339839e-01,2.751722e-01,1.196980e-01,5.502100e-01,4.663374e-01,4.854244e-01,-3.611986e-01,3.841172e-01,-7.330985e-01,-6.308069e-02,-9.612677e-02,-4.383391e-01,-6.147870e-01,1.562782e-01,3.297199e-01,3.427988e-01,-7.562994e-01,3.484229e-01,1.331091e-01,3.568543e-01,-7.707416e-01,4.421989e-01,3.781566e-01,8.516933e-02,-6.296304e-02,-1.876443e-01,-3.739389e-01,8.454931e-01,-3.491894e-01,2.547706e-01,2.803739e-01,1.204745e-01,-6.296985e-01,8.321035e-01,-3.516963e-01,-8.983138e-02,-1.168893e-01,-2.990700e-01,-3.175642e-01,8.090388e-01,-3.949078e-01,-3.624919e-01,-5.530204e-01,-2.467299e-01,-2.130483e-01,-1.924454e-01,-1.520516e-01,-5.340370e-02,-4.325622e-02,-3.477859e-02,-2.589873e-02,-3.165068e-02,-2.896166e-02,-2.479697e-02,-1.930362e-02,-8.852984e-02,-1.021811e-01,-9.729111e-02,-7.415312e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,-2.917066e-02,-5.770413e-02,-3.548455e-02,-5.488030e-02
678,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.248814e-01,-7.069747e-01,6.841496e-01,-8.809786e-02,3.887253e-01,-4.198298e-01,3.579368e-01,-7.668470e-01,7.980843e-01,-2.928874e-01,3.501653e-01,-6.799556e-01,8.292663e-01,-3.426445e-01,7.900154e-01,-3.361054e-01,5.052795e-01,4.230537e-01,4.820418e-01,-3.659096e-01,3.526986e-01,-6.975342e-01,-6.330615e-02,-9.674968e-02,-3.829305e-01,-5.712556e-01,1.630122e-01,3.376100e-01,3.212973e-01,-7.479892e-01,3.487331e-01,1.337143e-01,3.597008e-01,-7.644354e-01,3.963509e-01,3.196476e-01,8.646510e-02,-5.783628e-02,-1.944505e-01,-3.823740e-01,8.527561e-01,-3.495390e-01,2.618486e-01,2.854751e-01,1.270294e-01,-6.209544e-01,8.305949e-01,-3.426692e-01,-9.183484e-02,-1.291189e-01,-3.070904e-01,-3.234096e-01,8.027665e-01,-3.981161e-01,-3.090642e-01,-5.006179e-01,-4.277951e-01,-5.118449e-01,-3.467487e-01,-4.034725e-01,-9.020603e-02,-8.207395e-02,-7.061298e-02,-5.716310e-02,-4.172357e-02,-3.952722e-02,-3.498174e-02,-2.833005e-02,-9.233200e-02,-1.061426e-01,-1.011713e-01,-7.772227e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,3.502313e-01,-6.800224e-01,3.888215e-01,-4.198539e-01
679,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.463029e-01,-7.369400e-01,7.173363e-01,-9.256454e-02,3.889874e-01,-4.323541e-01,3.573441e-01,-7.679214e-01,8.190439e-01,-3.174687e-01,3.877301e-01,-7.101895e-01,8.275439e-01,-3.398240e-01,8.012589e-01,-3.213665e-01,2.001504e-01,3.084317e-01,8.933123e-02,5.645256e-02,-1.380441e-02,-2.454770e-01,-6.149287e-02,-9.274896e-02,-2.129898e-01,-3.262667e-01,1.869914e-01,3.713189e-01,2.011448e-01,-7.058780e-01,3.503523e-01,1.373129e-01,3.598885e-01,-7.647233e-01,1.661748e-01,1.797085e-01,9.859789e-02,6.388761e-02,-2.211583e-01,-4.121112e-01,6.673908e-01,-3.853227e-01,2.958826e-01,3.153581e-01,-8.167061e-02,-7.770684e-02,8.416306e-01,-3.433660e-01,-8.000292e-02,-4.814311e-02,-3.361378e-01,-3.454601e-01,1.611638e-01,-1.881513e-01,-1.745911e-01,-1.880248e-01,-4.887180e-01,-5.741090e-01,-4.112063e-01,-4.463312e-01,-9.987555e-02,-9.213649e-02,-7.954464e-02,-6.377528e-02,-4.405137e-02,-4.198447e-02,-3.727419e-02,-3.023068e-02,-9.304505e-02,-1.069313e-01,-1.019487e-01,-7.842089e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,3.877046e-01,-7.103504e-01,3.892872e-01,-4.323423e-01
680,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.674610e-01,-7.689939e-01,7.384010e-01,-8.186182e-02,4.117605e-01,-4.521257e-01,3.570658e-01,-7.650390e-01,8.453234e-01,-3.322454e-01,4.310463e-01,-7.419376e-01,8.294999e-01,-3.416330e-01,8.274463e-01,-3.279955e-01,1.549027e-02,1.922017e-01,2.192721e-02,1.949523e-03,-1.334059e-02,-5.744743e-02,-6.151517e-02,-9.245904e-02,-8.276143e-03,-1.402896e-01,2.101567e-01,4.002272e-01,8.994075e-02,-6.437492e-01,3.493926e-01,1.354001e-01,3.606223e-01,-7.654942e-01,6.992024e-03,-1.641556e-02,9.427309e-02,6.289245e-02,-2.423531e-01,-4.375982e-01,4.894038e-01,-3.094069e-01,3.246341e-01,3.391723e-01,-2.159041e-02,-7.073934e-03,8.116626e-01,-3.478294e-01,-7.874623e-02,-5.663364e-02,-3.601013e-01,-3.646384e-01,-5.949208e-03,-1.178426e-01,-1.158446e-02,1.384543e-02,-5.479285e-01,-6.369873e-01,-4.736508e-01,-4.971042e-01,-1.099955e-01,-1.021716e-01,-8.901245e-02,-7.148451e-02,-4.662038e-02,-4.466902e-02,-3.980859e-02,-3.237691e-02,-9.389396e-02,-1.078481e-01,-1.028471e-01,-7.922948e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,4.309730e-01,-7.420065e-01,4.121170e-01,-4.520859e-01
681,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.674439e-01,-7.689956e-01,7.384022e-01,-8.187975e-02,4.117623e-01,-4.521294e-01,3.569823e-01,-7.650364e-01,8.453235e-01,-3.322686e-01,4.310447e-01,-7.419403e-01,8.294807e-01,-3.416597e-01,8.274429e-01,-3.280276e-01,1.670643e-02,1.958870e-01,2.052861e-02,1.240440e-03,-1.384238e-02,-5.778233e-02,-1.436426e-01,-1.029811e-01,-9.805489e-03,-1.440909e-01,2.627229e-01,3.780832e-01,8.931656e-02,-6.437448e-01,2.671113e-01,1.242857e-01,3.602978e-01,-7.654677e-01,3.435698e-03,-1.765442e-02,9.008990e-02,6.059680e-02,-2.937818e-01,-4.153078e-01,4.895737e-01,-3.092896e-01,3.474821e-01,2.872502e-01,-2.204543e-02,-7.444007e-03,8.116712e-01,-3.477742e-01,-8.196626e-02,-5.779989e-02,-3.824215e-01,-3.134421e-01,-6.094842e-03,-1.177877e-01,-8.378816e-03,1.450842e-02,-5.478804e-01,-6.369464e-01,-4.736177e-01,-4.970790e-01,-1.098826e-01,-1.020880e-01,-8.894930e-02,-7.143637e-02,-4.647233e-02,-4.456451e-02,-3.973194e-02,-3.231906e-02,-9.377548e-02,-1.077597e-01,-1.027793e-01,-7.917641e-02,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,4.309723e-01,-7.420114e-01,4.121163e-01,-4.520924e-01
682,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-2,-2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.516520e-01,-7.653578e-01,7.976331e-01,-8.877501e-02,5.912299e-01,-5.459309e-01,3.127175e-01,-7.172992e-01,8.401047e-01,-2.956789e-01,4.542253e-01,-8.176276e-01,8.135299e-01,-3.407629e-01,8.336670e-01,-3.271820e-01,-1.470303e-01,1.004341e-01,-1.169294e-01,-1.994521e-01,1.601812e-01,2.885619e-02,-1.579848e-01,-9.227377e-02,1.505519e-01,-2.630756e-02,7.983480e-02,1.781274e-01,1.314012e-01,-6.305382e-01,3.017216e-01,1.014228e-01,3.281551e-01,-7.248310e-01,-1.474469e-02,-1.627668e-01,1.205776e-01,5.938772e-02,-6.128887e-02,-2.204249e-01,4.428603e-01,-2.981227e-01,1.328518e-01,1.190196e-01,1.175157e-01,1.731564e-01,7.916406e-01,-3.480327e-01,-1.091810e-01,-6.024770e-02,-1.108711e-01,-1.190223e-01,-1.951764e-01,-2.114506e-01,2.908228e-02,1.370476e-01,-3.213346e-01,-3.670179e-01,9.139319e-03,-3.906955e-01,-1.798278e-01,-1.274048e-01,-6.225461e-02,-1.477711e-01,-1.495480e-01,-9.781479e-02,-9.266429e-02,-1.083856e-01,-2.101280e-01,-1.551317e-01,-1.802392e-01,-1.694571e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,4.542331e-01,-8.176353e-01,5.915870e-01,-5.458607e-01
683,2,2,2,2,2,2,0,0,2,2,2,2,0,0,2,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421619e-01,-7.853801e-01,7.885834e-01,-1.925134e-02,8.421121e-01,-4.199473e-01,2.717619e-01,-6.749045e-01,8.847665e-01,-2.365012e-01,6.910925e-01,-7.553840e-01,8.056211e-01,-3.433555e-01,8.329847e-01,-2.832317e-01,2.315015e-01,-2.857639e-01,-2.227220e-01,-4.562247e-01,2.593853e-01,2.040332e-01,-3.452850e-01,2.056037e-01,-3.636384e-01,4.381100e-01,-2.920461e-01,5.615134e-01,2.379565e-01,-6.297395e-01,2.799796e-01,1.899722e-01,2.941026e-01,-6.832980e-01,2.543131e-01,-6.586358e-01,4.161498e-02,1.720630e-01,3.195234e-01,-5.876014e-01,3.649321e-01,-2.889853e-01,-4.591940e-01,3.676583e-01,9.354966e-02,4.242656e-01,7.815735e-01,-3.571247e-01,-4.409205e-01,6.492288e-02,4.880634e-01,-3.732278e-01,-3.385494e-01,-3.986212e-01,-2.895603e-01,7.769910e-01,1.157477e-01,-6.629204e-01,7.004848e-01,-5.702792e-01,1.868245e-01,-6.534856e-01,6.355108e-01,-5.850430e-01,1.207021e-01,-6.632300e-01,4.965220e-01,-5.973492e-01,-7.584641e-02,-6.143535e-01,1.761457e-01,-6.157275e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,6.907709e-01,-7.553249e-01,8.424480e-01,-4.198409e-01
684,2,2,2,2,2,2,-1,-1,2,2,2,2,-1,-1,2,2,1,1,-2,-2,-2,-2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-2,-2,-1,-1,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.152267e-01,-7.251426e-01,7.860000e-01,-6.769522e-05,8.694935e-01,-3.822285e-01,-6.777300e-02,-2.566029e-01,8.967141e-01,-2.301409e-01,7.414818e-01,-7.217454e-01,1.825598e-01,-1.312582e-01,6.486534e-01,-3.154023e-01,2.757955e-01,-4.225771e-01,-2.435979e-01,-4.936661e-01,3.367617e-01,3.192400e-01,-3.183336e-01,1.200849e-01,-3.044424e-01,4.546991e-01,-4.206705e-01,6.976259e-01,2.605128e-02,-1.420164e-01,3.464278e-01,1.640616e-01,-9.822992e-02,-1.156501e-01,2.624070e-01,-6.959226e-01,1.085613e-01,1.648776e-01,3.621699e-01,-6.097778e-01,-1.468954e-02,1.391488e-01,-5.725580e-01,4.221976e-01,1.560505e-01,4.732402e-01,1.191312e-01,1.157489e-01,-4.049808e-01,3.596263e-02,5.249937e-01,-3.973784e-01,-3.772590e-01,-3.430776e-01,-2.912561e-01,8.020292e-01,1.823624e-01,-6.628304e-01,8.183323e-01,-5.431304e-01,2.031233e-01,-7.265667e-01,7.200671e-01,-6.418271e-01,1.213464e-01,-7.158004e-01,5.683024e-01,-6.492564e-01,-1.110896e-01,-6.395327e-01,2.003787e-01,-6.344321e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,7.412155e-01,-7.216962e-01,8.694793e-01,-3.821959e-01
685,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.112165e-01,-6.478526e-01,7.844689e-01,1.453801e-02,8.835582e-01,-3.497900e-01,-9.446526e-02,-1.155084e-01,8.763432e-01,-2.252697e-01,7.973345e-01,-6.899463e-01,8.157301e-02,-7.098693e-02,5.204164e-01,-2.580279e-01,3.834728e-01,-5.710581e-01,-1.720104e-01,-5.306217e-01,3.956781e-01,4.522295e-01,6.176267e-02,-6.261894e-01,-3.865374e-01,5.895348e-01,-5.123775e-01,7.302991e-01,1.089102e-01,-5.460025e-02,7.272588e-01,-3.860547e-01,-8.680299e-02,-9.237932e-02,2.230989e-01,-7.496368e-01,7.641461e-01,-1.939560e-01,3.936151e-01,-6.845718e-01,-1.054808e-01,5.818993e-02,-6.504791e-01,4.756116e-01,3.522649e-01,5.194047e-01,8.962865e-02,9.256809e-02,3.069210e-01,-4.425762e-01,6.628181e-01,-5.080915e-01,-4.174105e-01,-4.538336e-01,-3.746091e-01,8.771884e-01,2.645517e-01,-6.833463e-01,8.723138e-01,-5.282337e-01,2.486689e-01,-7.571986e-01,8.263337e-01,-6.428045e-01,1.366789e-01,-8.064756e-01,6.549941e-01,-7.347868e-01,-1.313755e-01,-6.935698e-01,2.469721e-01,-6.812553e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,7.968544e-01,-6.899690e-01,8.834826e-01,-3.498964e-01
686,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.112162e-01,-6.478524e-01,7.844690e-01,1.453801e-02,8.835582e-01,-3.497900e-01,-9.446525e-02,-1.155083e-01,8.763430e-01,-2.252697e-01,7.973345e-01,-6.899463e-01,8.157305e-02,-7.098663e-02,5.204161e-01,-2.580275e-01,3.834728e-01,-5.710581e-01,-1.720104e-01,-5.306217e-01,3.956781e-01,4.522295e-01,6.176256e-02,-6.261889e-01,-3.865374e-01,5.895348e-01,-5.123774e-01,7.302991e-01,1.089102e-01,-5.460025e-02,7.272588e-01,-3.860548e-01,-8.680299e-02,-9.237932e-02,2.230990e-01,-7.496369e-01,7.641458e-01,-1.939556e-01,3.936152e-01,-6.845718e-01,-1.054808e-01,5.818993e-02,-6.504790e-01,4.756116e-01,3.522645e-01,5.194047e-01,8.962865e-02,9.256810e-02,3.069201e-01,-4.425753e-01,6.628181e-01,-5.080915e-01,-4.174105e-01,-4.538337e-01,-3.746089e-01,8.771883e-01,2.645517e-01,-6.833463e-01,8.723138e-01,-5.282337e-01,2.486689e-01,-7.571986e-01,8.263337e-01,-6.428045e-01,1.366789e-01,-8.064756e-01,6.549941e-01,-7.347868e-01,-1.313756e-01,-6.935698e-01,2.469721e-01,-6.812553e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,7.968544e-01,-6.899690e-01,8.834826e-01,-3.498964e-01
687,1,1,1,1,1,1,-2,-2,1,1,1,1,-2,-2,1,1,2,2,-1,-1,-1,-1,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-1,-1,-2,-2,2,2,2,2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.027030e-01,-6.100238e-01,7.644470e-01,2.420633e-03,8.566047e-01,-2.698074e-01,-9.660654e-02,-1.276330e-01,8.689789e-01,-2.012851e-01,7.825823e-01,-6.232861e-01,8.737117e-02,-3.784448e-02,4.876099e-01,-1.993299e-01,5.268430e-01,-5.945791e-01,1.425169e-01,-3.397028e-01,5.028588e-02,1.965070e-01,6.483205e-02,-6.567184e-01,-4.562126e-01,5.045269e-01,-5.655523e-01,7.237570e-01,-3.057144e-02,-7.976587e-02,7.256195e-01,-3.832928e-01,-9.200840e-02,-9.379962e-02,3.748529e-01,-8.134087e-01,7.703454e-01,-1.808349e-01,4.602145e-01,-6.776826e-01,5.043941e-02,8.423029e-02,-6.564173e-01,4.123698e-01,2.064805e-01,2.155735e-01,9.608787e-02,9.582366e-02,3.737752e-01,-5.927379e-01,7.166992e-01,-4.831070e-01,4.671985e-02,-2.852916e-01,-4.859061e-01,8.747196e-01,2.999093e-01,-6.643962e-01,8.623784e-01,-4.708132e-01,2.729858e-01,-7.557847e-01,8.345754e-01,-6.158285e-01,1.510125e-01,-8.068934e-01,6.602321e-01,-7.277512e-01,-1.240843e-01,-6.945928e-01,2.490913e-01,-6.804665e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,7.821657e-01,-6.235170e-01,8.564382e-01,-2.699847e-01
